0,68,43,56,27,68,51,29,22,45,16,89,54,46,19,11,46,61,42,67,22,81,72,62,43,52,53,44,67,29,18,62,41,60,79,20,40,68,71,36,13,44,20,19,51,37,40
68,0,50,34,71,12,19,51,61,36,83,21,25,47,87,78,30,59,31,63,83,19,24,67,68,58,18,53,13,53,61,53,34,26,14,82,58,72,60,59,73,53,70,49,30,69,46
43,50,0,63,27,58,32,13,22,13,58,64,54,3,60,55,49,81,20,87,65,68,68,23,18,11,46,66,58,54,52,19,17,61,52,63,66,92,88,11,37,66,59,33,20,21,57
56,34,63,0,72,24,35,55,61,51,67,54,10,62,71,62,13,24,43,29,62,34,20,86,77,74,19,21,23,29,41,75,45,9,49,62,27,37,27,67,66,21,47,40,49,76,17
27,71,27,72,0,75,51,20,10,36,38,88,66,30,38,36,59,83,39,90,48,88,83,38,17,30,61,66,75,52,44,43,36,73,76,46,64,92,93,15,15,67,47,32,44,10,60
68,12,58,24,75,0,25,56,65,44,82,29,17,56,86,77,23,48,37,52,80,13,11,78,75,67,15,44,1,48,58,64,41,15,26,79,50,61,48,66,75,45,66,49,39,76,38
51,19,32,35,51,25,0,32,42,19,67,38,25,30,70,62,24,58,12,64,68,36,36,52,49,42,16,47,26,42,47,40,15,30,27,67,51,71,63,41,54,48,56,32,14,51,38
29,51,13,55,20,56,32,0,11,17,45,68,48,16,47,41,42,71,19,77,51,68,65,35,21,23,42,55,56,42,38,33,16,55,57,50,55,82,79,12,25,55,45,20,25,20,47
22,61,22,61,10,65,42,11,0,28,36,79,55,25,37,33,48,73,30,80,44,78,73,39,21,29,51,57,65,43,36,41,27,62,68,42,55,83,83,14,15,57,41,22,36,16,50
45,36,13,51,36,44,19,17,28,0,61,52,42,11,63,57,39,71,8,78,66,55,55,34,31,23,34,58,45,48,48,24,6,48,40,64,59,84,78,23,43,58,57,30,7,33,49
16,83,58,67,38,82,67,45,36,61,0,105,66,61,4,4,59,66,58,72,12,95,85,75,55,66,67,51,81,38,26,77,57,73,94,10,46,70,78,50,22,51,21,34,67,48,49
89,21,64,54,88,29,38,68,79,52,105,0,46,61,108,100,51,77,49,81,105,23,37,77,82,70,40,74,30,75,83,61,52,45,11,104,79,90,76,75,92,74,92,70,44,85,67
54,25,54,10,66,17,25,48,55,42,66,46,0,53,70,61,7,34,33,39,63,30,18,76,69,65,9,27,16,31,41,65,36,7,40,63,33,47,37,60,62,28,49,36,39,69,21
46,47,3,62,30,56,30,16,25,11,61,61,53,0,63,57,49,81,19,87,68,66,66,23,21,12,45,66,56,55,53,17,16,59,49,66,67,93,88,15,41,67,61,35,17,24,58
19,87,60,71,38,86,70,47,37,63,4,108,70,63,0,8,63,70,61,76,14,99,89,76,55,67,71,55,85,42,30,79,60,77,98,13,50,74,82,51,23,55,25,38,70,49,54
11,78,55,62,36,77,62,41,33,57,4,100,61,57,8,0,54,63,54,68,12,90,80,73,53,63,62,47,76,33,21,74,53,68,90,10,42,67,74,47,20,47,17,30,63,46,45
46,30,49,13,59,23,24,42,48,39,59,51,7,49,63,54,0,33,30,39,56,37,26,73,64,61,11,23,23,24,34,62,32,14,44,55,28,46,39,54,55,24,42,28,37,63,16
61,59,81,24,83,48,58,71,73,71,66,77,34,81,70,63,33,0,63,6,58,56,41,105,93,92,43,17,47,31,42,96,65,33,74,58,20,13,11,83,73,16,45,51,71,89,23
42,31,20,43,39,37,12,19,30,8,58,49,33,19,61,54,30,63,0,69,62,49,47,43,37,31,26,49,37,41,43,32,3,40,38,60,51,75,69,28,43,50,51,25,9,38,41
67,63,87,29,90,52,64,77,80,78,72,81,39,87,76,68,39,6,69,0,63,59,43,111,99,99,48,23,50,38,48,102,71,37,78,63,26,9,7,90,80,23,50,58,77,96,30
22,83,65,62,48,80,68,51,44,66,12,105,63,68,14,12,56,58,62,63,0,93,82,84,65,74,66,44,79,33,22,85,61,69,95,1,38,60,69,59,32,44,14,37,71,58,44
81,19,68,34,88,13,36,68,78,55,95,23,30,66,99,90,37,56,49,59,93,0,15,87,86,77,28,56,14,61,71,72,52,25,26,92,62,68,53,78,88,56,79,62,48,88,51
72,24,68,20,83,11,36,65,73,55,85,37,18,66,89,80,26,41,47,43,82,15,0,89,85,78,22,41,11,48,60,75,50,12,37,81,48,53,38,75,81,42,67,54,50,85,37
62,67,23,86,38,78,52,35,39,34,75,77,76,23,76,73,73,105,43,111,84,87,89,0,20,12,68,89,78,78,74,16,40,83,65,82,90,116,112,25,53,90,80,56,38,27,81
43,68,18,77,17,75,49,21,21,31,55,82,69,21,55,53,64,93,37,99,65,86,85,20,0,14,63,76,75,63,57,28,34,76,70,63,76,103,101,9,32,77,62,41,38,7,69
52,58,11,74,30,67,42,23,29,23,66,70,65,12,67,63,61,92,31,99,74,77,78,12,14,0,57,77,68,65,62,13,28,71,58,72,78,104,100,15,44,78,69,44,28,21,69
