0,19,9,39,33,47,49,67,57,22,23,54,35,58,65,45,27,50,55,78,33,48,23,63,55,65,75,62,1,33,23,58,64,35,39,73
19,0,29,49,52,54,68,87,60,25,20,64,53,68,84,38,24,68,74,96,23,58,42,75,62,63,77,62,18,29,42,57,65,39,43,82
9,29,0,35,25,48,39,58,58,25,31,53,26,57,57,53,32,41,48,69,42,47,15,60,55,69,78,66,10,40,14,62,68,39,41,71
39,49,35,0,52,83,42,71,94,25,62,87,25,91,76,84,31,32,70,89,70,81,45,93,91,104,113,101,38,72,28,96,103,74,77,105
33,52,25,52,0,40,29,36,52,50,44,39,30,42,32,62,57,39,22,44,56,34,9,42,45,68,71,64,34,49,23,60,64,41,41,55
47,54,48,83,40,0,70,68,12,69,34,12,67,15,57,35,73,79,47,64,40,9,40,24,8,28,31,24,48,30,57,22,24,16,11,28
49,68,39,42,29,70,0,29,82,55,69,67,18,70,37,89,63,13,35,48,80,64,32,69,75,98,100,94,50,76,26,90,94,69,70,82
67,87,58,71,36,68,29,0,79,80,80,60,46,61,13,96,88,42,20,20,92,59,44,56,70,97,94,92,68,85,49,90,91,74,73,69
57,60,58,94,52,12,82,79,0,79,40,20,79,20,68,34,82,91,58,74,42,20,53,29,9,18,19,13,57,32,68,12,12,22,18,27
22,25,25,25,50,69,55,80,79,0,42,77,37,81,81,62,8,50,73,94,48,70,41,85,78,85,97,83,21,52,30,78,86,57,61,95
23,20,31,62,44,34,69,80,40,42,0,45,57,49,74,21,43,72,63,85,11,40,37,56,42,43,56,42,23,10,45,37,44,18,23,62
54,64,53,87,39,12,67,60,20,77,45,0,68,4,48,48,82,78,39,54,52,6,42,11,10,38,34,33,55,42,59,32,31,28,24,18
35,53,26,25,30,67,18,46,79,37,57,68,0,72,51,79,45,14,46,63,68,63,26,73,74,93,98,89,35,66,12,85,90,63,64,85
58,68,57,91,42,15,70,61,20,81,49,4,72,0,49,51,86,81,41,54,56,10,46,8,10,38,32,33,59,45,63,33,31,31,27,14
65,84,57,76,32,57,37,13,68,81,74,48,51,49,0,88,89,50,10,12,85,48,42,43,58,85,82,81,66,77,51,79,80,65,63,56
45,38,53,84,62,35,89,96,34,62,21,48,79,51,88,0,62,93,77,97,14,44,56,59,41,28,44,28,45,12,66,24,32,22,25,61
27,24,32,31,57,73,63,88,82,8,43,82,45,86,89,62,0,58,80,102,47,75,48,91,82,87,99,85,26,53,39,80,88,60,64,100
50,68,41,32,39,79,13,42,91,50,72,78,14,81,50,93,58,0,48,62,83,73,38,80,85,105,110,101,50,80,26,98,102,76,77,93
55,74,48,70,22,47,35,20,58,73,63,39,46,41,10,77,80,48,0,22,74,38,32,36,49,76,73,71,57,66,43,69,70,55,53,49
78,96,69,89,44,64,48,20,74,94,85,54,63,54,12,97,102,62,22,0,96,55,54,47,64,92,86,87,79,87,64,86,86,75,72,57
33,23,42,70,56,40,80,92,42,48,11,52,68,56,85,14,47,83,74,96,0,47,48,64,47,41,56,41,33,10,56,36,44,24,28,68
48,58,47,81,34,9,64,59,20,70,40,6,63,10,48,44,75,73,38,55,47,0,37,16,11,37,36,33,49,37,54,31,32,23,19,24
23,42,15,45,9,40,32,44,53,41,37,42,26,46,42,56,48,38,32,54,48,37,0,48,47,66,72,63,24,44,16,59,63,37,38,60
63,75,60,93,42,24,69,56,29,85,56,11,73,8,43,59,91,80,36,47,64,16,48,0,19,46,39,42,64,53,65,42,39,39,35,13
55,62,55,91,45,8,75,70,9,78,42,10,74,10,58,41,82,85,49,64,47,11,47,19,0,28,25,23,56,37,64,22,21,24,19,20
65,63,69,104,68,28,98,97,18,85,43,38,93,38,85,28,87,105,76,92,41,37,66,46,28,0,17,4,65,33,81,7,7,30,28,42
75,77,78,113,71,31,100,94,19,97,56,34,98,32,82,44,99,110,73,86,56,36,72,39,25,17,0,15,76,47,88,20,12,40,36,30
62,62,66,101,64,24,94,92,13,83,42,33,89,33,81,28,85,101,71,87,41,33,63,42,23,4,15,0,63,32,77,5,3,27,24,37
1,18,10,38,34,48,50,68,57,21,23,55,35,59,66,45,26,50,57,79,33,49,24,64,56,65,76,63,0,34,24,58,65,36,39,74
33,29,40,72,49,30,76,85,32,52,10,42,66,45,77,12,53,80,66,87,10,37,44,53,37,33,47,32,34,0,54,27,35,14,18,57
23,42,14,28,23,57,26,49,68,30,45,59,12,63,51,66,39,26,43,64,56,54,16,65,64,81,88,77,24,54,0,73,79,51,53,77
58,57,62,96,60,22,90,90,12,78,37,32,85,33,79,24,80,98,69,86,36,31,59,42,22,7,20,5,58,27,73,0,8,22,20,39
64,65,68,103,64,24,94,91,12,86,44,31,90,31,80,32,88,102,70,86,44,32,63,39,21,7,12,3,65,35,79,8,0,29,26,34
35,39,39,74,41,16,69,74,22,57,18,28,63,31,65,22,60,76,55,75,24,23,37,39,24,30,40,27,36,14,51,22,29,0,4,44
39,43,41,77,41,11,70,73,18,61,23,24,64,27,63,25,64,77,53,72,28,19,38,35,19,28,36,24,39,18,53,20,26,4,0,40
73,82,71,105,55,28,82,69,27,95,62,18,85,14,56,61,100,93,49,57,68,24,60,13,20,42,30,37,74,57,77,39,34,44,40,0
