0,59,83,49,72,29,52,33,33,56,14,48,54,57,28,27,42,81,28,65,26,58,73,2,78,29,29,21,23,73,57,50,57,78,91,25,78,34,56,58,47,92,6,43,96,93,56,61,84,77,77,54,57,19
59,0,82,85,27,68,8,75,78,22,49,11,11,97,60,38,52,52,47,31,72,32,42,60,35,31,73,43,60,104,19,45,87,39,51,64,59,76,40,17,12,87,65,55,66,84,52,20,61,94,90,25,76,69
83,82,0,51,62,59,76,60,64,60,89,83,70,58,55,91,42,40,57,52,66,50,45,82,57,85,63,67,61,47,63,40,44,53,54,61,26,60,42,98,83,8,85,41,39,13,32,62,30,25,20,56,31,70
49,85,51,0,81,20,76,15,17,68,61,79,74,11,25,70,34,74,38,70,22,62,71,46,82,68,19,46,28,24,71,46,9,80,88,25,63,15,55,93,78,60,47,32,82,64,44,74,69,33,36,64,21,29
72,27,62,81,0,69,26,75,80,16,66,35,20,92,61,58,46,25,49,11,75,18,17,72,8,51,75,51,63,94,15,34,80,12,24,66,36,76,26,45,36,65,77,49,39,61,38,10,36,80,74,18,66,74
29,68,59,20,69,0,59,6,10,54,41,60,59,31,7,49,25,69,21,59,7,51,63,27,72,48,6,26,8,44,57,37,28,71,82,4,61,7,46,74,59,68,28,23,80,70,39,61,68,49,49,51,29,11
52,8,76,76,26,59,0,66,70,16,43,9,6,88,52,33,43,48,38,27,64,26,39,53,34,26,64,35,51,95,14,37,79,38,51,55,55,67,33,22,9,81,58,46,64,78,45,17,57,86,82,19,68,60
33,75,60,15,75,6,66,0,5,61,46,67,65,24,14,55,30,73,27,65,7,57,69,31,78,54,3,33,15,40,63,42,24,77,87,11,65,1,51,80,66,69,31,28,84,72,43,67,72,47,48,57,29,13
33,78,64,17,80,10,70,5,0,65,47,70,69,24,18,57,35,79,31,70,7,62,74,31,83,56,5,36,18,41,68,47,26,82,92,14,70,4,56,83,69,73,30,33,89,77,48,71,77,50,52,62,33,13
56,22,60,68,16,54,16,61,65,0,50,25,10,80,47,44,34,32,34,11,60,10,23,56,22,37,60,35,48,84,3,24,69,24,37,51,38,62,18,38,25,65,61,36,48,62,30,6,40,73,68,4,56,59
14,49,89,61,66,41,43,46,47,50,0,37,46,71,38,12,46,80,32,61,40,55,71,16,73,17,42,22,33,85,50,52,68,74,88,36,79,47,56,44,36,97,20,48,95,97,59,55,84,87,86,50,66,33
48,11,83,79,35,60,9,67,70,25,37,0,15,90,53,26,48,58,40,36,64,35,48,49,44,20,65,34,52,99,23,44,82,47,60,56,63,68,41,14,0,89,54,51,73,87,52,26,66,92,88,27,73,60
54,11,70,74,20,59,6,65,69,10,46,15,0,86,51,38,41,42,37,21,64,20,32,55,28,31,64,36,51,92,7,33,76,31,45,55,49,66,28,27,15,76,60,44,57,73,40,11,50,82,78,14,64,61
57,97,58,11,92,31,88,24,24,80,71,90,86,0,37,80,46,84,50,81,31,74,82,55,93,79,28,57,39,19,83,57,14,91,99,35,73,23,66,104,89,66,54,43,91,71,55,86,79,36,40,76,30,37
28,60,55,25,61,7,52,14,18,47,38,53,51,37,0,45,17,62,13,51,14,44,56,27,64,42,13,20,5,48,49,30,31,64,75,6,55,15,38,67,52,64,29,17,74,66,32,53,61,49,48,43,28,15
27,38,91,70,58,49,33,55,57,44,12,26,38,80,45,0,49,75,35,55,50,50,66,28,66,6,52,25,41,93,43,51,76,68,81,44,77,56,53,32,25,98,33,51,91,97,59,48,81,92,90,44,71,44
42,52,42,34,46,25,43,30,35,34,46,48,41,46,17,49,0,44,14,36,32,28,39,41,48,44,30,25,22,51,36,12,35,47,57,24,37,31,21,63,47,50,44,2,56,51,14,39,43,44,41,30,24,33
81,52,40,74,25,69,48,73,79,32,80,58,42,84,62,75,44,0,54,21,76,24,9,81,18,69,75,60,65,81,34,32,70,14,15,68,13,74,24,69,57,42,85,45,15,36,30,31,10,62,56,31,54,77
28,47,57,38,49,21,38,27,31,34,32,40,37,50,13,35,14,54,0,40,26,32,47,27,53,32,26,10,13,59,36,22,42,53,65,17,50,29,29,54,39,65,32,16,67,65,27,40,55,56,54,31,35,25
65,31,52,70,11,59,27,65,70,11,61,36,21,81,51,55,36,21,40,0,66,7,11,65,12,48,65,44,54,83,13,23,69,13,26,57,28,66,15,48,36,57,70,38,36,53,27,10,29,69,64,11,55,65
26,72,66,22,75,7,64,7,7,60,40,64,64,31,14,50,32,76,26,66,0,58,71,24,79,49,3,29,12,47,63,44,31,78,89,9,69,7,53,77,63,74,24,31,88,77,46,67,75,54,55,57,36,6
58,32,50,62,18,51,26,57,62,10,55,35,20,74,44,50,28,24,32,7,58,0,15,58,20,44,57,37,46,77,13,16,62,20,33,49,28,58,8,48,34,55,63,30,40,52,21,13,31,64,59,7,48,57
73,42,45,71,17,63,39,69,74,23,71,48,32,82,56,66,39,9,47,11,71,15,0,73,12,59,69,52,59,81,25,26,69,9,18,62,19,70,17,60,48,48,78,40,25,43,27,21,18,64,59,21,53,71
2,60,82,46,72,27,53,31,31,56,16,49,55,55,27,28,41,81,27,65,24,58,73,0,77,31,27,20,21,71,57,49,54,78,91,23,77,31,56,59,48,90,5,41,95,92,55,62,83,75,75,54,55,17
78,35,57,82,8,72,34,78,83,22,73,44,28,93,64,66,48,18,53,12,79,20,12,77,0,59,78,57,67,93,22,35,80,4,16,70,31,79,26,53,44,60,83,50,31,55,38,17,29,77,71,23,65,78
29,31,85,68,51,48,26,54,56,37,17,20,31,79,42,6,44,69,32,48,49,44,59,31,59,0,51,22,39,91,36,45,73,61,75,43,71,55,47,28,19,93,35,47,84,91,53,41,75,88,86,37,67,44
29,73,63,19,75,6,64,3,5,60,42,65,64,28,13,52,30,75,26,65,3,57,69,27,78,51,0,30,13,44,63,43,28,77,88,9,67,4,52,78,64,72,27,29,86,75,44,66,73,51,51,57,33,9
21,43,67,46,51,26,35,33,36,35,22,34,36,57,20,25,25,60,10,44,29,37,52,20,57,22,30,0,17,68,36,30,51,57,70,21,58,34,36,47,33,75,26,26,75,75,37,41,63,67,65,33,46,25
