node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,18.34347898661638,77.96910002727692,0,0,1,0,480,0,-1,0.0,-1.0,
1,59.6850157946487,44.583275285359115,0,1,0,0,480,6,-1,0.0,-1.0,10.0
2,9.997491581800288,45.92488919658672,0,1,0,0,480,11,-1,0.0,-1.0,14.0
3,33.37086111390219,14.286681792194077,0,1,0,0,480,7,-1,0.0,-1.0,21.0
28,52.083426002582364,96.11720243493491,-3,0,0,133,254,15,1,,,
4,65.08884729488528,5.641157902710026,3,0,0,127,305,16,1,,,
39,91.49596755437808,85.00385777897993,-3,0,0,230,386,5,2,,,
6,0.07787658410143283,99.22115592912175,3,0,0,282,403,13,2,,,
31,96.5255307264138,60.70342476866847,-4,0,0,115,279,7,3,,,
8,0.7066305219717406,2.3062425041415757,4,0,0,358,487,12,3,,,
34,42.340148070636964,39.48815181755697,-3,0,0,136,232,5,4,,,
10,4.666566321361543,97.37555188414592,3,0,0,306,471,16,4,,,
11,23.277134043030422,9.06064345328208,-2,0,0,151,269,10,5,,,
12,61.838600933308726,38.24619912671628,2,0,0,159,314,12,5,,,
5,72.19987722668247,93.85527090157501,-4,0,0,232,353,5,6,,,
13,98.32308858067881,46.67628932479799,4,0,0,51,122,18,6,,,
15,45.0499251969543,1.3264961159866528,-3,0,0,294,356,5,7,,,
16,94.22017556848527,56.32882178455393,3,0,0,100,272,12,7,,,
9,52.477466025838915,39.98609717152555,-2,0,0,80,252,6,8,,,
17,38.54165025399161,1.5966252220214194,2,0,0,129,280,10,8,,,
35,29.348817471803812,1.4079822715084456,-4,0,0,342,497,5,9,,,
18,23.0893825622149,24.102546602601173,4,0,0,125,186,9,9,,,
24,3.1313292455558583,84.22847745949986,-3,0,0,171,262,10,10,,,
22,75.53614103176525,42.51558744912447,3,0,0,246,373,11,10,,,
21,39.10606075732408,18.223608778806234,-2,0,0,202,278,19,11,,,
25,44.975413336976565,39.51502360018144,2,0,0,293,376,9,11,,,
14,85.99404067363206,68.03075385877797,-3,0,0,97,242,15,12,,,
26,92.66588657937942,72.72719958564208,3,0,0,239,314,5,12,,,
19,68.32635188254582,60.99966577826209,-2,0,0,200,329,17,13,,,
27,32.65407688058354,57.04439744053994,2,0,0,258,337,16,13,,,
23,20.794166286818882,56.77003278199915,-2,0,0,345,423,8,14,,,
29,84.45338486781515,74.73201101373809,2,0,0,351,481,8,14,,,
33,16.52669390630025,1.5636406741193931,-2,0,0,127,268,12,15,,,
30,53.969213238907976,58.67511656638482,2,0,0,128,198,16,15,,,
38,92.63008785133489,65.10770255019445,-2,0,0,150,303,14,16,,,
32,27.599918202254337,29.62735057040824,2,0,0,98,164,16,16,,,
7,61.74815096277165,61.16531604882809,-3,0,0,143,314,13,17,,,
36,19.884240408880515,71.134195274865,3,0,0,59,231,6,17,,,
20,83.31949117361643,17.336465350777207,-3,0,0,303,374,9,18,,,
37,79.01755405312056,60.59599747810114,3,0,0,36,127,15,18,,,
