0,56,33,72,69,56,48,36,56,26,67,64,71,47,78,76,40,94,47,81,67,25,30,49,55,41,22,32,44,27,59,76,82,47,25,28,29,87,57,62,103,50,37,31,14,39,73,46,26,66,55,46,34,70
56,0,54,86,36,6,66,20,4,52,98,91,73,71,30,68,87,89,36,74,55,49,27,44,61,56,65,58,30,79,47,90,39,45,50,45,49,74,108,91,100,70,83,48,52,91,71,69,42,91,56,42,55,66
33,54,0,40,46,49,16,37,55,55,45,38,38,18,62,44,36,61,23,48,36,53,30,21,22,8,18,4,26,35,30,45,62,18,53,54,56,55,57,38,69,19,32,5,43,45,40,17,49,39,23,19,1,37
72,86,40,0,60,80,24,75,89,95,25,18,17,24,80,30,50,32,49,29,37,93,68,42,24,33,50,40,55,61,41,4,75,40,94,95,97,39,64,22,35,21,49,45,84,63,22,25,90,15,30,44,39,26
69,36,46,60,0,30,50,42,41,77,80,72,44,56,19,35,82,54,23,40,23,75,41,25,39,43,64,51,25,81,20,63,16,28,76,73,76,38,103,73,65,53,79,43,72,92,41,55,68,71,32,27,47,36
56,6,49,80,30,0,61,20,10,54,93,85,67,66,26,62,83,82,30,68,49,51,25,38,55,51,62,54,25,77,41,84,34,39,52,48,52,67,105,86,93,65,80,43,52,89,65,64,44,85,50,36,50,60
48,66,16,24,50,61,0,53,69,71,32,24,25,5,68,34,36,48,31,37,32,69,45,25,13,10,28,16,36,42,30,28,66,23,70,71,73,46,55,24,55,3,34,21,60,48,28,5,66,24,18,25,15,27
36,20,37,75,42,20,53,0,20,36,83,76,66,56,44,65,67,85,28,70,52,33,7,35,51,42,45,41,22,59,43,79,50,36,34,31,34,73,88,76,96,56,64,32,33,71,65,55,26,77,47,32,39,61
56,4,55,89,41,10,69,20,0,49,100,93,77,73,34,72,88,93,39,78,59,47,27,47,64,59,66,59,33,79,51,93,43,48,48,43,46,78,108,93,104,72,84,49,50,92,75,72,39,93,59,45,57,70
26,52,55,95,77,54,71,36,49,0,94,90,92,71,80,95,66,114,60,100,83,2,36,65,76,63,49,55,55,52,74,100,87,64,1,6,4,104,82,88,124,74,63,51,12,63,93,70,10,92,74,62,56,89
67,98,45,25,80,93,32,83,100,94,0,8,42,27,99,55,34,57,63,55,59,92,75,57,41,41,45,42,68,48,60,27,96,54,93,95,96,64,40,7,59,28,34,51,81,46,46,28,91,10,48,57,44,49
64,91,38,18,72,85,24,76,93,90,8,0,34,20,90,46,35,50,55,47,50,88,69,48,32,34,41,36,60,48,51,20,87,46,89,90,92,56,46,3,53,20,35,44,77,48,38,21,86,3,39,49,37,41
71,73,38,17,44,67,25,66,77,92,42,34,0,29,63,12,60,23,38,13,20,90,60,30,16,30,53,40,44,68,26,19,58,30,91,90,93,22,77,37,31,25,58,41,81,73,4,29,85,32,18,33,37,8
47,71,18,24,56,66,5,56,73,71,27,20,29,0,74,39,31,52,36,42,38,70,48,31,19,14,26,16,41,38,36,29,72,28,70,71,73,51,49,20,58,4,28,24,60,43,33,1,67,21,24,31,17,33
78,30,62,80,19,26,68,44,34,80,99,90,63,74,0,54,98,72,38,59,43,78,48,43,58,60,78,66,36,95,39,83,9,45,79,74,78,55,119,92,82,71,94,57,77,106,60,72,70,90,51,43,63,55
76,68,44,30,35,62,34,65,72,95,55,46,12,39,54,0,71,20,36,5,13,92,60,29,22,36,61,46,42,77,21,31,47,30,93,92,95,11,88,49,31,35,68,45,85,83,8,39,87,44,20,33,43,6
40,87,36,50,82,83,36,67,88,66,34,35,60,31,98,71,0,82,60,73,68,66,60,57,49,40,21,31,62,15,65,54,98,54,66,69,69,82,21,31,86,35,3,41,54,12,64,31,66,38,54,55,35,64
94,89,61,32,54,82,48,85,93,114,57,50,23,52,72,20,82,0,57,14,33,112,81,50,39,53,77,63,63,90,42,30,64,50,113,112,115,17,96,54,11,48,80,63,104,95,21,52,107,48,39,53,60,25
47,36,23,49,23,30,31,28,39,60,63,55,38,36,38,36,60,57,0,42,23,57,24,7,25,22,41,28,6,58,14,53,38,9,58,56,59,45,81,56,67,35,56,19,52,68,37,35,51,55,19,5,24,32
81,74,48,29,40,68,37,70,78,100,55,47,13,42,59,5,73,14,42,0,18,98,66,35,26,40,65,51,48,80,27,29,52,36,98,97,100,9,90,50,25,38,71,50,90,86,9,42,92,44,25,38,48,11
67,55,36,37,23,49,32,52,59,83,59,50,20,38,43,13,68,33,23,18,0,81,48,18,19,29,55,40,29,71,9,39,38,19,82,80,83,21,88,52,44,34,65,36,74,79,17,37,75,49,14,21,36,12
25,49,53,93,75,51,69,33,47,2,92,88,90,70,78,92,66,112,57,98,81,0,33,62,74,61,47,53,52,52,72,98,84,62,1,4,3,102,82,86,121,72,62,49,11,63,91,69,7,90,72,59,54,87
30,27,30,68,41,25,45,7,27,36,75,69,60,48,48,60,60,81,24,66,48,33,0,30,45,35,38,33,18,52,39,72,52,30,34,32,35,69,80,68,91,49,56,24,30,64,60,47,27,69,41,27,31,56
49,44,21,42,25,38,25,35,47,65,57,48,30,31,43,29,57,50,7,35,18,62,30,0,17,17,40,25,14,57,10,45,41,2,63,62,65,39,77,50,60,28,53,19,56,66,29,29,57,48,12,3,21,25
55,61,22,24,39,55,13,51,64,76,41,32,16,19,58,22,49,39,25,26,19,74,45,17,0,14,39,24,31,54,18,28,54,16,74,74,77,34,68,34,47,15,47,24,65,61,17,18,69,32,6,19,21,15
41,56,8,33,43,51,10,42,59,63,41,34,30,14,60,36,40,53,22,40,29,61,35,17,14,0,25,10,26,42,25,38,59,14,61,62,64,47,60,34,61,13,36,12,52,50,31,13,57,34,15,17,7,29
22,65,18,50,64,62,28,45,66,49,45,41,53,26,78,61,21,77,41,65,55,47,38,40,39,25,0,15,42,17,49,55,80,37,48,50,51,73,42,39,84,29,18,21,36,27,56,25,47,43,41,38,18,54
32,58,4,40,51,54,16,41,59,55,42,36,40,16,66,46,31,63,28,51,40,53,33,25,24,10,15,0,30,31,34,44,67,23,54,55,57,58,52,35,71,18,28,10,43,40,42,15,51,37,26,24,4,40
44,30,26,55,25,25,36,22,33,55,68,60,44,41,36,42,62,63,6,48,29,52,18,14,31,26,42,30,0,58,20,59,38,15,53,51,54,50,83,61,73,40,58,20,47,69,43,39,46,60,26,11,27,38
27,79,35,61,81,77,42,59,79,52,48,48,68,38,95,77,15,90,58,80,71,52,52,57,54,42,17,31,58,0,66,65,97,54,52,55,55,88,30,44,96,42,13,38,40,12,71,38,53,51,57,55,35,70
59,47,30,41,20,41,30,43,51,74,60,51,26,36,39,21,65,42,14,27,9,72,39,10,18,25,49,34,20,66,0,44,36,12,73,71,74,30,85,53,53,33,61,29,66,75,24,35,66,50,12,13,30,19
76,90,45,4,63,84,28,79,93,100,27,20,19,29,83,31,54,30,53,29,39,98,72,45,28,38,55,44,59,65,44,0,77,44,99,99,101,39,66,24,32,26,53,50,88,67,23,30,95,17,33,48,44,28
82,39,62,75,16,34,66,50,43,87,96,87,58,72,9,47,98,64,38,52,38,84,52,41,54,59,80,67,38,97,36,77,0,44,85,81,85,47,119,89,74,69,95,58,83,107,54,71,77,86,48,42,63,49
47,45,18,40,28,39,23,36,48,64,54,46,30,28,45,30,54,50,9,36,19,62,30,2,16,14,37,23,15,54,12,44,44,0,62,61,64,40,75,47,60,26,51,17,55,64,29,27,56,46,11,3,19,25
25,50,53,94,76,52,70,34,48,1,93,89,91,70,79,93,66,113,58,98,82,1,34,63,74,61,48,54,53,52,73,99,85,62,0,5,3,103,82,87,122,72,63,50,11,63,91,69,8,91,73,60,55,88
28,45,54,95,73,48,71,31,43,6,95,90,90,71,74,92,69,112,56,97,80,4,32,62,74,62,50,55,51,55,71,99,81,61,5,0,3,101,86,89,121,73,66,50,15,67,91,70,4,92,72,59,55,87
29,49,56,97,76,52,73,34,46,4,96,92,93,73,78,95,69,115,59,100,83,3,35,65,77,64,51,57,54,55,74,101,85,64,3,3,0,104,85,90,124,75,66,52,15,67,93,72,8,94,75,62,57,90
