0,53,56,21,46,17,54,51,38,22,14,70,73,14,59,89,76,48,17,50,62,67,27,2,60,53,82,56,96,50,88,41,55,71,55,63,97
53,0,3,57,34,54,31,46,36,44,66,46,43,48,41,43,23,19,66,29,27,14,25,54,37,45,32,6,42,27,39,33,22,38,36,51,45
56,3,0,61,34,58,34,49,37,48,69,44,41,52,44,43,20,23,69,28,29,11,28,57,35,44,28,8,39,27,37,33,25,39,39,54,42
21,57,61,0,62,4,45,37,55,13,29,86,88,10,47,84,79,45,35,64,56,71,36,18,76,71,89,58,98,64,86,57,50,63,45,48,97
46,34,34,62,0,57,60,70,8,53,54,24,27,51,70,77,52,48,51,6,60,43,29,48,14,11,45,40,67,8,71,4,54,71,65,78,73
17,54,58,4,57,0,45,38,50,11,26,82,84,6,48,83,76,43,32,60,55,68,32,14,71,66,86,55,96,60,84,53,49,63,45,49,95
54,31,34,45,60,45,0,16,59,34,68,77,75,42,9,38,42,12,71,58,11,38,36,53,67,72,60,26,59,56,42,57,9,17,5,19,56
51,46,49,37,70,38,16,0,66,28,63,90,88,37,12,52,58,26,68,68,27,54,42,49,79,81,76,42,76,67,57,66,26,29,12,11,72
38,36,37,55,8,50,59,66,0,47,46,32,36,44,67,79,56,47,42,14,60,47,24,40,23,16,52,42,72,15,75,4,53,71,63,76,78
22,44,48,13,53,11,34,28,47,0,35,77,78,8,37,72,65,32,40,55,44,58,25,21,66,63,77,45,85,54,73,49,37,51,34,40,84
14,66,69,29,54,26,68,63,46,35,0,78,82,26,72,103,90,62,6,59,76,81,41,14,69,59,94,70,109,60,102,50,69,85,69,75,111
70,46,44,86,24,82,77,90,32,77,78,0,7,76,87,83,54,65,74,22,73,48,52,73,10,20,38,52,63,23,75,29,69,84,82,97,71
73,43,41,88,27,84,75,88,36,78,82,7,0,77,84,78,49,63,78,23,70,43,52,75,13,25,31,49,56,24,69,32,66,80,80,94,65
14,48,52,10,51,6,42,37,44,8,26,76,77,0,45,79,70,39,31,54,51,63,26,12,65,61,80,50,90,53,80,47,45,59,42,48,90
59,41,44,47,70,48,9,12,67,37,72,87,84,45,0,40,49,21,76,67,17,47,44,58,77,81,68,35,65,65,46,66,18,17,4,10,60
89,43,43,84,77,83,38,52,79,72,103,83,78,79,40,0,29,40,105,71,27,35,64,89,76,87,50,37,33,70,10,76,34,23,40,47,24
76,23,20,79,52,76,42,58,56,65,90,54,49,70,49,29,0,34,90,45,31,9,49,77,48,61,21,20,19,43,20,52,32,37,46,59,21
48,19,23,45,48,43,12,26,47,32,62,65,63,39,21,40,34,0,65,45,13,29,26,48,55,60,50,15,53,44,40,45,6,24,17,31,52
17,66,69,35,51,32,71,68,42,40,6,74,78,31,76,105,90,65,0,56,78,81,41,18,65,54,92,70,109,57,103,47,71,88,72,80,111
50,29,28,64,6,60,58,68,14,55,59,22,23,54,67,71,45,45,56,0,56,37,29,52,11,15,38,36,60,1,65,9,50,67,62,76,66
62,27,29,56,60,55,11,27,60,44,76,73,70,51,17,27,31,13,78,56,0,30,40,61,64,71,51,20,48,54,30,57,7,11,15,27,44
67,14,11,71,43,68,38,54,47,58,81,48,43,63,47,35,9,29,81,37,30,0,40,68,41,52,21,13,28,35,28,43,28,38,43,57,31
27,25,28,36,29,32,36,42,24,25,41,52,52,26,44,64,49,26,41,29,40,40,0,28,41,40,54,29,68,28,62,24,33,51,39,52,70
2,54,57,18,48,14,53,49,40,21,14,73,75,12,58,89,77,48,18,52,61,68,28,0,63,55,83,56,96,52,88,43,54,70,54,61,98
60,37,35,76,14,71,67,79,23,66,69,10,13,65,77,76,48,55,65,11,64,41,41,63,0,14,36,43,60,12,69,19,59,75,72,86,67
53,45,44,71,11,66,72,81,16,63,59,20,25,61,81,87,61,60,54,15,71,52,40,55,14,0,51,51,74,17,81,15,65,82,76,90,81
82,32,28,89,45,86,60,76,52,77,94,38,31,80,68,50,21,50,92,38,51,21,54,83,36,51,0,34,24,37,40,48,50,59,65,79,33
56,6,8,58,40,55,26,42,42,45,70,52,49,50,35,37,20,15,70,36,20,13,29,56,43,51,34,0,40,34,33,39,17,31,31,46,41
96,42,39,98,67,96,59,76,72,85,109,63,56,90,65,33,19,53,109,60,48,28,68,96,60,74,24,40,0,58,23,68,50,51,63,75,10
50,27,27,64,8,60,56,67,15,54,60,23,24,53,65,70,43,44,57,1,54,35,28,52,12,17,37,34,58,0,63,10,48,65,61,75,64
88,39,37,86,71,84,42,57,75,73,102,75,69,80,46,10,20,40,103,65,30,28,62,88,69,81,40,33,23,63,0,71,35,29,45,54,15
41,33,33,57,4,53,57,66,4,49,50,29,32,47,66,76,52,45,47,9,57,43,24,43,19,15,48,39,68,10,71,0,51,69,62,75,74
55,22,25,50,54,49,9,26,53,37,69,69,66,45,18,34,32,6,71,50,7,28,33,54,59,65,50,17,50,48,35,51,0,18,14,29,48
71,38,39,63,71,63,17,29,71,51,85,84,80,59,17,23,37,24,88,67,11,38,51,70,75,82,59,31,51,65,29,69,18,0,18,24,44
55,36,39,45,65,45,5,12,63,34,69,82,80,42,4,40,46,17,72,62,15,43,39,54,72,76,65,31,63,61,45,62,14,18,0,14,59
63,51,54,48,78,49,19,11,76,40,75,97,94,48,10,47,59,31,80,76,27,57,52,61,86,90,79,46,75,75,54,75,29,24,14,0,69
97,45,42,97,73,95,56,72,78,84,111,71,65,90,60,24,21,52,111,66,44,31,70,98,67,81,33,41,10,64,15,74,48,44,59,69,0
