node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,48.46895169363074,2.6867654044935296,0,0,1,0,480,0,-1,0.0,-1.0,
1,38.04818854930359,10.61255854909955,0,1,0,0,480,8,-1,0.0,-1.0,16.0
2,53.13568317526952,39.577767966043076,0,1,0,0,480,13,-1,0.0,-1.0,10.0
3,61.31519111030179,80.56022187702384,0,1,0,0,480,14,-1,0.0,-1.0,15.0
4,29.96686838414908,96.21021041650275,0,1,0,0,480,10,-1,0.0,-1.0,21.0
5,53.56345005875745,61.8290798754788,0,1,0,0,480,10,-1,0.0,-1.0,21.0
35,5.731031001048681,17.45898512471864,-2,0,0,225,335,6,1,,,
6,68.0672373225737,66.67315298575897,2,0,0,245,322,18,1,,,
18,61.413317618751805,32.58245840194487,-4,0,0,253,342,16,2,,,
11,73.81682705368436,85.69644147762389,4,0,0,308,377,11,2,,,
39,72.11323573568237,18.378466510790116,-2,0,0,176,301,14,3,,,
13,70.08656991254286,85.55511234358725,2,0,0,217,312,5,3,,,
8,5.37819641773779,2.208584530117974,-4,0,0,12,139,14,4,,,
15,93.67245558534901,51.56765510770731,4,0,0,209,369,18,4,,,
40,32.83854996166053,48.72120069219139,-3,0,0,274,356,15,5,,,
17,10.815501457335674,84.21068624835117,3,0,0,309,448,5,5,,,
20,58.391928926113536,20.699360124505816,-3,0,0,139,251,13,6,,,
21,85.1405747891474,8.426436615585109,3,0,0,17,133,9,6,,,
10,38.769515483900676,13.836820088819001,-4,0,0,181,323,17,7,,,
22,35.609308516642166,68.03844137625221,4,0,0,258,407,12,7,,,
37,89.83552751676653,58.268614655458286,-3,0,0,185,320,6,8,,,
23,27.412036381920068,82.76751947812718,3,0,0,107,194,6,8,,,
36,70.74262751619324,71.17779449909494,-4,0,0,76,221,16,9,,,
25,11.910653587671627,14.054712799554292,4,0,0,257,417,11,9,,,
46,50.66857908540028,85.60010748931528,-3,0,0,281,428,16,10,,,
26,28.647373774458362,51.807716519756106,3,0,0,15,97,12,10,,,
34,81.1572004351548,48.227400008154355,-4,0,0,253,344,19,11,,,
28,70.43353159571805,92.85968815306383,4,0,0,4,138,14,11,,,
42,40.788960850728,27.963631849320624,-4,0,0,307,407,9,12,,,
29,73.87435096159302,30.62678870046147,4,0,0,177,251,14,12,,,
9,35.79611945327647,33.366089063369266,-2,0,0,247,313,12,13,,,
30,26.50812843385726,69.61924503010898,2,0,0,354,428,8,13,,,
14,41.829111109348595,30.941279487044437,-3,0,0,340,464,8,14,,,
32,53.22228748561939,82.16415697789553,3,0,0,10,177,14,14,,,
7,51.09707430450621,42.87642911146835,-4,0,0,150,294,17,15,,,
33,10.137984246986353,79.18913237957292,4,0,0,236,408,15,15,,,
12,93.8714635374035,49.23623035196258,-2,0,0,150,225,18,16,,,
38,12.410736771377739,12.141490550497213,2,0,0,188,315,12,16,,,
16,49.7253886590878,17.841609656349576,-2,0,0,335,447,14,17,,,
41,2.47648775761512,24.881902701993187,2,0,0,299,370,14,17,,,
24,73.98678266004035,78.90228445481343,-4,0,0,356,507,13,18,,,
43,13.637032746756583,72.80122577961974,4,0,0,11,139,10,18,,,
27,74.80160766994024,83.65308907609035,-3,0,0,243,330,12,19,,,
44,81.31476551679849,25.747897614372484,3,0,0,98,226,6,19,,,
31,19.28705686896143,9.27148108102699,-4,0,0,225,387,14,20,,,
45,77.44194946063033,38.55535644013138,4,0,0,57,194,15,20,,,
19,19.173621739026647,55.549728016963144,-3,0,0,41,168,9,21,,,
47,74.99536818024079,80.51168513161777,3,0,0,32,162,12,21,,,
