0,37,34,34,12,43,56,32,58,85,31,26,62,49,22,24,59,32,74,71,41,50,57,33,87,73,41,67,39,2,26,73,66,8,26,52,51,41,57,44,22,51,35,16,33,8,45
37,0,31,64,36,79,93,61,83,114,38,49,61,86,24,61,94,65,67,92,65,37,87,70,117,68,48,76,24,36,59,97,95,30,49,88,85,76,46,50,50,88,71,53,31,39,74
34,31,0,40,22,63,79,66,55,87,9,25,31,71,40,53,72,44,41,62,37,16,61,65,89,41,17,44,10,31,60,67,68,27,59,84,84,73,23,19,56,73,53,47,0,28,49
34,64,40,0,28,26,42,56,24,51,32,15,50,34,56,30,31,6,64,38,12,54,23,41,53,61,32,44,51,33,47,38,32,37,56,57,60,50,57,33,50,36,17,30,40,27,10
12,36,22,28,0,44,59,45,50,79,18,15,49,52,30,31,57,29,61,62,32,39,51,42,82,60,28,54,29,10,38,64,60,10,39,62,61,51,45,31,35,54,35,24,22,6,39
43,79,63,26,44,0,15,46,41,53,56,39,77,7,64,22,20,20,91,55,37,79,31,25,53,88,58,69,73,43,39,51,38,49,53,35,39,32,83,60,46,10,10,28,63,40,26
56,93,79,42,59,15,0,51,53,55,71,55,92,7,76,32,24,36,106,66,52,95,40,30,55,103,74,83,88,57,46,60,45,63,61,29,36,33,99,75,54,5,26,40,79,54,40
32,61,66,56,45,46,51,0,80,99,64,55,94,47,38,26,67,50,106,94,66,83,73,21,99,105,73,96,70,35,8,93,82,39,13,31,25,20,90,75,11,49,45,25,66,39,64
58,83,55,24,50,41,53,80,0,32,46,35,49,47,80,54,31,29,61,14,18,63,13,63,35,58,39,33,65,57,72,14,15,60,81,76,80,71,62,39,74,48,35,55,54,50,16
85,114,87,51,79,53,55,99,32,0,78,65,79,54,108,73,32,52,89,31,49,95,28,79,3,86,72,60,97,84,91,22,19,88,104,85,91,85,94,72,96,54,53,77,87,78,40
31,38,9,32,18,56,71,64,46,78,0,16,30,63,43,48,63,36,42,54,28,23,52,59,81,41,11,39,19,28,57,59,59,26,57,79,79,68,28,13,54,66,45,42,8,24,40
26,49,25,15,15,39,55,55,35,65,16,0,41,47,45,34,47,19,54,46,17,40,38,46,67,52,20,41,35,23,47,49,46,25,52,64,65,55,44,22,46,49,29,30,25,17,25
62,61,31,50,49,77,92,94,49,79,30,41,0,85,72,75,77,57,13,49,40,24,61,87,82,11,21,21,36,59,87,57,64,56,88,106,107,96,18,18,84,87,67,71,31,54,54
49,86,71,34,52,7,7,47,47,54,63,47,85,0,70,26,22,28,98,61,45,87,35,26,54,96,66,77,80,49,41,56,42,56,56,30,36,31,91,68,49,2,18,33,71,47,33
22,24,40,56,30,64,76,38,80,108,43,45,72,70,0,43,82,55,82,92,62,53,80,49,110,82,54,82,39,23,36,94,88,20,25,66,62,54,62,57,27,72,57,36,40,29,67
24,61,53,30,31,22,32,26,54,73,48,34,75,26,43,0,42,25,88,68,42,70,47,12,74,87,54,74,61,25,18,66,56,32,31,31,31,21,76,56,24,28,19,7,53,25,37
59,94,72,31,57,20,24,67,31,32,63,47,77,22,82,42,0,28,90,42,37,85,18,46,33,87,62,64,82,59,60,36,21,64,73,52,58,52,87,63,66,21,24,47,72,54,23
32,65,44,6,29,20,36,50,29,52,36,19,57,28,55,25,28,0,70,43,18,59,24,35,54,68,37,51,54,31,42,42,34,36,52,51,54,44,62,39,45,30,10,25,44,26,13
74,67,41,64,61,91,106,106,61,89,42,54,13,98,82,88,90,70,0,58,53,30,73,101,93,3,34,29,43,71,100,67,76,68,100,119,120,110,21,31,96,100,81,84,41,67,67
71,92,62,38,62,55,66,94,14,31,54,46,49,61,92,68,42,43,58,0,29,67,25,78,34,55,45,29,72,69,86,8,22,72,95,90,95,86,65,44,88,62,50,69,62,63,30
41,65,37,12,32,37,52,66,18,49,28,17,40,45,62,42,37,18,53,29,0,48,23,53,52,51,24,32,48,39,58,32,30,42,66,69,72,62,49,25,60,47,28,41,37,33,13
50,37,16,54,39,79,95,83,63,95,23,40,24,87,53,70,85,59,30,67,48,0,72,82,98,30,24,43,14,48,77,74,78,43,74,101,100,90,8,23,72,89,69,63,16,45,61
57,87,61,23,51,31,40,73,13,28,52,38,61,35,80,47,18,24,73,25,23,72,0,55,30,70,48,46,72,56,65,20,9,60,77,65,70,62,72,48,70,36,27,50,61,50,12
33,70,65,41,42,25,30,21,63,79,59,46,87,26,49,12,46,35,101,78,53,82,55,0,79,99,66,85,72,35,15,75,63,42,31,19,19,9,88,69,24,27,27,18,65,36,47
87,117,89,53,82,53,55,99,35,3,81,67,82,54,110,74,33,54,93,34,52,98,30,79,0,90,75,63,100,86,92,25,21,91,105,85,91,85,97,74,98,54,54,78,89,80,42
73,68,41,61,60,88,103,105,58,86,41,52,11,96,82,87,87,68,3,55,51,30,70,99,90,0,32,26,43,70,98,64,73,67,99,117,118,108,22,30,95,98,78,82,41,65,64
41,48,17,32,28,58,74,73,39,72,11,20,21,66,54,54,62,37,34,45,24,24,48,66,75,32,0,28,26,38,66,51,54,37,68,85,86,75,25,2,63,68,48,49,17,33,38
67,76,44,44,54,69,83,96,33,60,39,41,21,77,82,74,64,51,29,29,32,43,46,85,63,26,28,0,52,64,89,37,47,64,93,102,104,94,38,25,88,78,61,71,44,58,43
39,24,10,51,29,73,88,70,65,97,19,35,36,80,39,61,82,54,43,72,48,14,72,72,100,43,26,52,0,36,65,78,79,31,61,91,90,79,23,28,59,83,63,53,10,35,60
2,36,31,33,10,43,57,35,57,84,28,23,59,49,23,25,59,31,71,69,39,48,56,35,86,70,38,64,36,0,29,71,65,6,29,54,53,43,55,41,25,51,35,17,31,6,43
26,59,60,47,38,39,46,8,72,91,57,47,87,41,36,18,60,42,100,86,58,77,65,15,92,98,66,89,65,29,0,85,74,34,15,30,26,17,84,68,9,43,38,17,60,33,56
73,97,67,38,64,51,60,93,14,22,59,49,57,56,94,66,36,42,67,8,32,74,20,75,25,64,51,37,78,71,85,0,14,74,95,86,91,83,72,51,88,57,47,68,67,65,29
66,95,68,32,60,38,45,82,15,19,59,46,64,42,88,56,21,34,76,22,30,78,9,63,21,73,54,47,79,65,74,14,0,69,86,72,78,70,77,54,79,42,36,59,68,59,21
8,30,27,37,10,49,63,39,60,88,26,25,56,56,20,32,64,36,68,72,42,43,60,42,91,67,37,64,31,6,34,74,69,0,32,61,59,49,50,39,29,58,41,24,26,10,48
26,49,59,56,39,53,61,13,81,104,57,52,88,56,25,31,73,52,100,95,66,74,77,31,105,99,68,93,61,29,15,95,86,32,0,43,38,32,82,70,7,58,50,27,58,35,66
52,88,84,57,62,35,29,31,76,85,79,64,106,30,66,31,52,51,119,90,69,101,65,19,85,117,85,102,91,54,30,86,72,61,43,0,7,12,107,87,39,30,41,37,84,56,61
51,85,84,60,61,39,36,25,80,91,79,65,107,36,62,31,58,54,120,95,72,100,70,19,91,118,86,104,90,53,26,91,78,59,38,7,0,10,107,88,34,36,45,37,83,55,64
41,76,73,50,51,32,33,20,71,85,68,55,96,31,54,21,52,44,110,86,62,90,62,9,85,108,75,94,79,43,17,83,70,49,32,12,10,0,96,78,27,31,36,26,73,45,55
57,46,23,57,45,83,99,90,62,94,28,44,18,91,62,76,87,62,21,65,49,8,72,88,97,22,25,38,23,55,84,72,77,50,82,107,107,96,0,24,80,93,72,70,24,51,63
44,50,19,33,31,60,75,75,39,72,13,22,18,68,57,56,63,39,31,44,25,23,48,69,74,30,2,25,28,41,68,51,54,39,70,87,88,78,24,0,66,70,50,52,18,36,39
22,50,56,50,35,46,54,11,74,96,54,46,84,49,27,24,66,45,96,88,60,72,70,24,98,95,63,88,59,25,9,88,79,29,7,39,34,27,80,66,0,51,43,20,56,30,59
