node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,51.76389356894345,38.19580190452688,0,0,1,0,480,0,-1,0.0,-1.0,
1,56.43010646698302,11.453286832634824,0,1,0,0,480,7,-1,0.0,-1.0,16.0
2,99.69905028125511,42.55558776967175,0,1,0,0,480,14,-1,0.0,-1.0,15.0
3,34.82306397073687,71.02098483162649,0,1,0,0,480,6,-1,0.0,-1.0,26.0
4,36.389940649533244,83.32743050287577,0,1,0,0,480,5,-1,0.0,-1.0,15.0
5,45.42707243604253,71.95584132654349,0,1,0,0,480,9,-1,0.0,-1.0,22.0
38,57.64055514536334,79.20031261301959,-3,0,0,307,412,16,1,,,
6,10.745321644188655,84.61191855551118,3,0,0,96,198,14,1,,,
28,33.79699792404788,46.98454349836749,-3,0,0,182,289,17,2,,,
7,73.57179867781099,21.17167784619657,3,0,0,26,103,12,2,,,
10,45.612720894663326,3.0020225717336313,-3,0,0,59,224,9,3,,,
8,14.528600974578666,31.62923487256244,3,0,0,20,103,10,3,,,
14,4.07850134355181,31.500827518977403,-3,0,0,94,258,9,4,,,
12,95.3124612507965,51.67360449400644,3,0,0,124,185,6,4,,,
19,77.48834322529487,39.27351142242276,-3,0,0,235,336,8,5,,,
13,81.91073261776877,54.712764256890054,3,0,0,352,479,17,5,,,
25,36.999888595997746,74.07798671606724,-4,0,0,330,431,19,6,,,
17,22.01098300191635,20.117296711390075,4,0,0,260,408,5,6,,,
9,97.60705860319044,25.683157456705864,-4,0,0,123,216,13,7,,,
20,50.43807042987668,46.43317447951528,4,0,0,274,411,12,7,,,
23,88.65895961689463,75.16797670314233,-2,0,0,272,424,14,8,,,
21,25.339810755937265,50.502804614876695,2,0,0,106,237,5,8,,,
27,72.26117248344495,20.450433869279582,-2,0,0,308,477,9,9,,,
22,3.0496547852754463,13.181037349745917,2,0,0,23,110,18,9,,,
26,78.41871792320796,76.32851902031591,-4,0,0,272,351,7,10,,,
24,42.286840905908704,51.715036228387724,4,0,0,217,291,7,10,,,
15,57.55495078311033,95.05939659311244,-4,0,0,135,242,7,11,,,
29,33.079299142765564,75.4940200158329,4,0,0,192,324,19,11,,,
16,85.91303597512334,22.835561417884765,-3,0,0,117,257,12,12,,,
30,32.935352424995465,13.823208678533716,3,0,0,33,101,18,12,,,
31,39.90404520483041,97.99144327823804,-2,0,0,119,191,9,13,,,
33,43.29730498397063,7.102456764932663,2,0,0,332,392,13,13,,,
11,39.72275295662325,57.132001543310274,-2,0,0,46,157,14,14,,,
34,48.787660599805946,70.21643286483125,2,0,0,283,348,15,14,,,
32,22.588141293357587,61.21586589432291,-3,0,0,247,358,7,15,,,
35,51.321997582781876,87.21060637465811,3,0,0,173,329,14,15,,,
18,92.24988963025031,85.26661531017207,-2,0,0,350,480,8,16,,,
36,28.893701665758265,8.624917130396492,2,0,0,111,248,7,16,,,
