node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,56.07431960154171,25.804389403671546,-1,0,0,54,138,15,,0.0,-1.0,1
6,7.295986391295484,73.07623018532993,1,0,0,345,471,5,,0.0,-1.0,2
7,29.908021165541133,45.23741770233006,-3,0,0,180,323,13,,0.0,45.0,3
8,12.766663498230535,80.25483033945797,2,0,0,332,490,14,,0.0,-1.0,4
9,56.55318769240576,90.15856262098629,3,0,0,229,326,10,,0.0,388.0,5
10,49.54715630653334,94.14256718178797,2,0,0,308,400,16,,0.0,339.0,6
11,89.1868204381326,57.64598564592339,-2,0,0,67,240,16,,0.0,-1.0,7
12,93.38934381498633,32.308874729455226,-2,0,0,297,390,18,,0.0,-1.0,8
13,36.564216270421134,4.547795130603694,1,0,0,214,370,16,,0.0,-1.0,9
14,58.92009067638531,72.19239699289334,3,0,0,97,172,8,,0.0,-1.0,10
15,77.35191902421032,14.98162860461033,1,0,0,22,123,9,,0.0,-1.0,11
16,44.41590723125003,17.686321209391565,3,0,0,5,182,5,,0.0,206.0,12
17,66.21273488542488,15.794637242176812,2,0,0,176,296,17,,0.0,-1.0,13
18,90.41636839560749,23.063464566141334,3,0,0,84,149,17,,0.0,-1.0,14
19,29.140226628824482,85.09063221509997,2,0,0,93,246,16,,1.0,-1.0,15
20,45.84676101457238,2.3995945800073026,-1,0,0,128,254,13,,1.0,206.0,16
21,49.45862512026458,8.454333538012303,-1,0,0,310,373,19,,1.0,-1.0,17
22,98.53447186873106,58.811157045560236,2,0,0,190,315,19,,0.0,-1.0,18
23,25.653261761097845,56.37176795476178,1,0,0,349,505,7,,0.0,-1.0,19
24,7.686710338175484,79.9891304268817,2,0,0,245,350,5,,0.0,366.0,20
25,92.53280538641637,87.44443882061596,3,0,0,300,436,19,,1.0,-1.0,21
26,34.17576022985628,32.57681196433685,-2,0,0,103,218,10,,1.0,-1.0,22
27,3.5087611216299996,65.14003587009168,3,0,0,246,343,15,,0.0,83.0,23
28,53.49047841897949,45.93463713273414,-2,0,0,238,409,11,,0.0,333.0,24
29,90.7630953334707,16.787890108284632,-3,0,0,289,428,8,,1.0,-1.0,25
30,0.9666266690182335,7.331645212076543,1,0,0,230,323,7,,1.0,-1.0,26
31,22.33714378273689,3.328554926345695,3,0,0,68,216,11,,0.0,216.0,27
32,50.28437106431355,31.409045523357804,-1,0,0,147,261,8,,1.0,374.0,28
33,18.048300806813266,75.00840749486622,-2,0,0,0,163,5,,1.0,-1.0,29
34,20.445132623253002,68.76051009937932,1,0,0,24,174,14,,0.0,61.0,30
35,34.92649058476389,51.18277606625546,-3,0,0,199,364,14,,0.0,-1.0,31
36,93.38670398513199,3.735163481581283,-3,0,0,129,287,6,,0.0,-1.0,32
37,50.02645074774619,85.44229603276182,3,0,0,206,284,16,,1.0,201.0,33
38,58.79742483703485,27.687051696515663,2,0,0,186,304,12,,0.0,327.0,34
39,39.76811351450343,68.02656287285745,1,0,0,9,127,18,,1.0,220.0,35
40,89.08118943138031,4.10663737466116,2,0,0,284,361,17,,1.0,-1.0,36
41,7.153882189037642,32.50515236095875,1,0,0,41,147,19,,1.0,-1.0,37
42,23.2779684437479,26.493088622240602,-2,0,0,219,305,7,,0.0,-1.0,38
43,22.126999862588093,19.58250488551577,3,0,0,147,209,11,,0.0,-1.0,39
44,13.062396686929178,93.3954131795238,-3,0,0,28,204,19,,0.0,167.0,40
45,14.418946390615305,20.440377476553618,-1,0,0,50,117,7,,0.0,-1.0,41
46,24.626572398078572,93.30148731304206,1,0,0,239,354,8,,1.0,394.0,42
47,75.57141336010848,78.96994303155147,2,0,0,86,170,16,,1.0,-1.0,43
48,10.475825953849805,83.63098750156716,-1,0,0,255,366,12,,1.0,-1.0,44
49,40.819308181741796,26.282302621238873,-3,0,0,53,113,17,,0.0,-1.0,45
50,57.575008352031055,82.21829058167339,-1,0,0,112,195,17,,0.0,-1.0,46
51,77.86521510749094,88.99974825811321,-1,0,0,158,320,14,,1.0,-1.0,47
