0,88,40,48,94,38,103,36,99,98,100,92,81,105,13,68,63,114,76,75,90,94,24,72,68,53,87,72,115,18,88,96,24,92,44,52,59,25,36,95,101,64,96,98,70,95,43,68,4,29
88,0,62,44,15,60,34,52,59,33,11,57,80,58,84,84,33,48,42,26,2,38,77,33,90,40,39,98,69,83,21,47,75,11,48,37,80,69,55,16,45,24,40,14,36,7,68,86,87,86
40,62,0,18,62,4,66,22,59,61,72,52,44,64,29,36,52,75,36,61,63,56,18,35,39,45,48,46,74,26,53,56,17,70,16,36,28,16,14,62,62,42,57,75,32,69,7,36,42,25
48,44,18,0,47,15,55,14,56,50,55,50,53,60,41,49,35,66,30,43,46,47,32,25,54,29,40,62,71,38,40,50,30,52,4,19,43,25,11,47,55,24,49,57,23,52,25,50,48,41
94,15,62,47,0,61,19,58,46,18,14,45,71,44,88,77,46,32,34,41,13,24,79,27,84,51,28,92,54,86,10,33,77,25,51,45,76,72,58,1,31,33,26,25,31,19,67,80,94,87
38,60,4,15,61,0,66,18,61,61,70,54,48,66,28,40,48,76,37,58,61,56,18,35,43,41,49,50,76,25,53,57,16,68,13,32,32,13,10,61,63,39,58,72,32,67,11,40,40,26
103,34,66,55,19,66,0,68,30,5,31,32,62,27,95,72,64,13,31,60,32,12,84,30,79,67,19,86,36,92,17,19,83,45,59,60,72,79,67,18,14,49,12,44,33,38,69,74,103,91
36,52,22,14,58,18,68,0,71,63,63,65,65,75,33,58,32,80,45,43,54,61,28,39,62,23,55,69,86,32,52,65,26,57,11,17,50,18,8,59,69,28,63,63,37,59,30,59,36,39
99,59,59,56,46,61,30,71,0,28,60,6,35,6,88,49,80,28,25,80,57,21,76,34,56,79,20,62,15,84,38,12,76,71,60,70,53,74,66,44,16,63,19,71,35,65,58,52,101,79
98,33,61,50,18,61,5,63,28,0,32,28,58,26,90,67,61,17,25,58,31,8,79,25,75,63,14,82,36,86,14,15,78,44,54,55,67,74,62,17,12,45,8,44,28,37,63,70,98,85
100,11,72,55,14,70,31,63,60,32,0,59,85,58,95,90,44,43,48,36,9,38,87,40,98,51,42,105,67,94,23,47,86,15,58,48,88,80,66,15,44,36,40,12,43,8,77,93,99,97
92,57,52,50,45,54,32,65,6,28,59,0,31,13,81,43,75,32,20,76,56,20,69,30,51,74,17,57,22,77,36,13,69,69,53,64,46,68,60,44,19,59,20,70,29,63,51,46,94,72
81,80,44,53,71,48,62,65,35,58,85,31,0,42,68,15,87,63,37,92,79,50,57,47,22,83,44,26,46,64,61,43,57,91,55,73,23,59,58,70,50,72,50,94,44,87,39,18,84,55
105,58,64,60,44,66,27,75,6,26,58,13,42,0,94,55,81,22,29,81,57,20,82,37,63,81,22,68,11,90,37,12,81,70,64,72,59,80,71,43,13,65,18,70,38,63,64,58,106,85
13,84,29,41,88,28,95,33,88,90,95,81,68,94,0,54,64,105,66,75,86,85,11,64,54,54,77,58,103,4,81,86,12,90,37,50,45,16,29,89,92,61,87,96,61,91,30,54,17,15
68,84,36,49,77,40,72,58,49,67,90,43,15,55,54,0,85,75,43,92,84,59,44,50,7,79,52,14,61,50,67,54,45,94,50,69,9,48,50,77,61,72,60,98,47,91,29,2,72,40
63,33,52,35,46,48,64,32,80,61,44,75,87,81,64,85,0,78,55,11,36,62,60,45,90,9,59,97,93,63,46,69,58,32,35,16,78,51,39,48,71,16,65,38,46,37,60,86,61,71
114,48,75,66,32,76,13,80,28,17,43,32,63,22,105,75,78,0,39,74,45,19,94,41,83,80,27,89,27,101,31,20,93,58,71,73,77,89,78,31,14,63,17,56,44,50,77,78,115,99
76,42,36,30,34,37,31,45,25,25,48,20,37,29,66,43,55,39,0,58,42,19,55,10,50,54,11,57,40,62,24,20,54,54,34,44,42,51,41,34,25,39,21,56,9,50,38,45,77,60
75,26,61,43,41,58,60,43,80,58,36,76,92,81,75,92,11,74,58,0,29,61,71,47,97,21,59,105,92,75,44,69,69,22,44,25,86,61,49,43,69,20,63,28,49,28,68,93,73,82
90,2,63,46,13,61,32,54,57,31,9,56,79,57,86,84,36,45,42,29,0,37,78,33,91,42,38,98,67,84,19,45,76,13,49,39,81,70,56,14,44,26,38,14,36,7,69,86,89,88
94,38,56,47,24,56,12,61,21,8,38,20,50,20,85,59,62,19,19,61,37,0,74,22,67,64,7,74,31,82,17,8,73,50,51,55,60,70,58,23,8,46,2,50,24,44,58,62,95,80
24,77,18,32,79,18,84,28,76,79,87,69,57,82,11,44,60,94,55,71,78,74,0,54,44,51,66,50,91,7,71,74,2,84,29,45,35,9,22,79,80,54,76,89,50,84,18,43,27,11
72,33,35,25,27,35,30,39,34,25,40,30,47,37,64,50,45,41,10,47,33,22,54,0,57,44,16,65,49,61,18,26,52,44,29,35,48,48,36,27,30,29,24,47,3,41,39,53,73,61
68,90,39,54,84,43,79,62,56,75,98,51,22,63,54,7,90,83,50,97,91,67,44,57,0,83,60,7,68,49,74,62,45,101,54,74,11,50,54,84,69,77,67,104,54,98,31,4,71,39
53,40,45,29,51,41,67,23,79,63,51,74,83,81,54,79,9,80,54,21,42,64,51,44,83,0,59,91,93,54,49,70,49,40,29,10,72,42,31,52,72,17,66,46,44,44,52,80,51,62
87,39,48,40,28,49,19,55,20,14,42,17,44,22,77,52,59,27,11,59,38,7,66,16,60,59,0,67,33,74,18,10,65,51,44,51,53,62,51,27,14,43,9,52,17,46,50,55,88,72
72,98,46,62,92,50,86,69,62,82,105,57,26,68,58,14,97,89,57,105,98,74,50,65,7,91,67,0,72,54,82,69,51,109,62,81,19,56,61,92,75,85,74,112,62,106,38,12,76,43
115,69,74,71,54,76,36,86,15,36,67,22,46,11,103,61,93,27,40,92,67,31,91,49,68,93,33,72,0,99,48,23,91,80,75,84,66,90,81,53,23,77,29,80,49,74,73,63,116,94
18,83,26,38,86,25,92,32,84,86,94,77,64,90,4,50,63,101,62,75,84,82,7,61,49,54,74,54,99,0,78,82,8,89,35,49,41,14,28,86,88,60,84,94,58,90,26,49,21,11
88,21,53,40,10,53,17,52,38,14,23,36,61,37,81,67,46,31,24,44,19,17,71,18,74,49,18,82,48,78,0,25,69,32,44,42,66,65,51,9,25,31,19,33,22,27,58,70,88,79
96,47,56,50,33,57,19,65,12,15,47,13,43,12,86,54,69,20,20,69,45,8,74,26,62,70,10,69,23,82,25,0,73,58,54,61,56,71,61,32,6,53,7,59,27,52,57,57,97,79
24,75,17,30,77,16,83,26,76,78,86,69,57,81,12,45,58,93,54,69,76,73,2,52,45,49,65,51,91,8,69,73,0,82,27,43,36,7,20,78,79,52,75,87,49,82,18,44,27,13
92,11,70,52,25,68,45,57,71,44,15,69,91,70,90,94,32,58,54,22,13,50,84,44,101,40,51,109,80,89,32,58,82,0,55,40,91,75,61,27,57,29,51,5,47,7,77,96,91,94
44,48,16,4,51,13,59,11,60,54,58,53,55,64,37,50,35,71,34,44,49,51,29,29,54,29,44,62,75,35,44,54,27,55,0,19,43,21,7,51,59,26,53,60,26,55,24,51,44,39
52,37,36,19,45,32,60,17,70,55,48,64,73,72,50,69,16,73,44,25,39,55,45,35,74,10,51,81,84,49,42,61,43,40,19,0,62,36,23,47,64,12,58,46,35,43,44,70,50,56
59,80,28,43,76,32,72,50,53,67,88,46,23,59,45,9,78,77,42,86,81,60,35,48,11,72,53,19,66,41,66,56,36,91,43,62,0,39,42,75,63,66,61,94,44,88,20,8,62,31
25,69,16,25,72,13,79,18,74,74,80,68,59,80,16,48,51,89,51,61,70,70,9,48,50,42,62,56,90,14,65,71,7,75,21,36,39,0,14,73,77,46,72,80,45,76,20,48,26,20
36,55,14,11,58,10,67,8,66,62,66,60,58,71,29,50,39,78,41,49,56,58,22,36,54,31,51,61,81,28,51,61,20,61,7,23,42,14,0,59,66,32,60,66,34,62,22,51,36,33
95,16,62,47,1,61,18,59,44,17,15,44,70,43,89,77,48,31,34,43,14,23,79,27,84,52,27,92,53,86,9,32,78,27,51,47,75,73,59,0,30,35,25,26,31,20,67,79,95,88
101,45,62,55,31,63,14,69,16,12,44,19,50,13,92,61,71,14,25,69,44,8,80,30,69,72,14,75,23,88,25,6,79,57,59,64,63,77,66,30,0,55,6,56,32,50,63,64,102,85
64,24,42,24,33,39,49,28,63,45,36,59,72,65,61,72,16,63,39,20,26,46,54,29,77,17,43,85,77,60,31,53,52,29,26,12,66,46,32,35,55,0,49,34,30,31,49,73,63,65
96,40,57,49,26,58,12,63,19,8,40,20,50,18,87,60,65,17,21,63,38,2,76,24,67,66,9,74,29,84,19,7,75,51,53,58,61,72,60,25,6,49,0,52,26,45,59,62,97,81
98,14,75,57,25,72,44,63,71,44,12,70,94,70,96,98,38,56,56,28,14,50,89,47,104,46,52,112,80,94,33,59,87,5,60,46,94,80,66,26,56,34,52,0,50,6,81,100,97,99
70,36,32,23,31,32,33,37,35,28,43,29,44,38,61,47,46,44,9,49,36,24,50,3,54,44,17,62,49,58,22,27,49,47,26,35,44,45,34,31,32,30,26,50,0,44,36,49,70,57
95,7,69,52,19,67,38,59,65,37,8,63,87,63,91,91,37,50,50,28,7,44,84,41,98,44,46,106,74,90,27,52,82,7,55,43,88,76,62,20,50,31,45,6,44,0,76,93,93,94
43,68,7,25,67,11,69,30,58,63,77,51,39,64,30,29,60,77,38,68,69,58,18,39,31,52,50,38,73,26,58,57,18,77,24,44,20,20,22,67,63,49,59,81,36,76,0,29,45,22
68,86,36,50,80,40,74,59,52,70,93,46,18,58,54,2,86,78,45,93,86,62,43,53,4,80,55,12,63,49,70,57,44,96,51,70,8,48,51,79,64,73,62,100,49,93,29,0,71,39
4,87,42,48,94,40,103,36,101,98,99,94,84,106,17,72,61,115,77,73,89,95,27,73,71,51,88,76,116,21,88,97,27,91,44,50,62,26,36,95,102,63,97,97,70,93,45,71,0,33
29,86,25,41,87,26,91,39,79,85,97,72,55,85,15,40,71,99,60,82,88,80,11,61,39,62,72,43,94,11,79,79,13,94,39,56,31,20,33,88,85,65,81,99,57,94,22,39,33,0
