0,44,38,25,72,16,55,71,78,42,59,16,33,26,63,62,42,33,17,39,37,15,74,55,54,64,78,67,37,63,34,70,51,56,26,20,56,63,87,31,78,93,84,49,58,45,15,82,32,13,12
44,0,8,34,52,57,68,46,109,77,53,56,48,65,32,40,67,30,62,47,81,39,60,17,63,34,97,90,62,49,78,70,79,79,71,34,73,67,116,70,93,83,90,48,89,9,60,101,63,58,40
38,8,0,33,58,50,69,53,107,75,57,52,48,61,39,46,66,31,55,48,76,32,66,25,64,41,98,90,61,54,71,73,78,79,65,32,73,70,115,66,94,89,93,50,87,7,54,101,60,52,32
25,34,33,0,46,42,37,46,74,43,34,27,14,33,40,37,32,9,40,17,54,34,49,38,33,41,65,57,27,38,57,46,45,45,47,4,40,41,82,38,62,68,64,24,54,40,38,68,28,34,32
72,52,58,46,0,89,45,9,94,77,19,72,46,73,22,11,59,38,86,38,98,77,10,37,38,20,70,69,57,9,103,31,68,62,93,51,52,34,97,78,62,32,49,27,78,61,84,71,63,80,76
16,57,50,42,89,0,69,88,84,49,76,25,48,33,79,79,54,50,12,55,31,18,91,70,69,80,89,78,49,80,21,85,61,67,19,37,69,78,93,35,90,110,99,66,65,55,11,93,43,14,17
55,68,69,37,45,69,0,52,48,36,26,45,23,40,56,45,18,38,61,21,64,68,39,64,7,56,29,24,21,36,75,20,23,16,64,40,6,13,52,43,25,47,29,22,33,76,60,32,28,56,66
71,46,53,46,9,88,52,0,101,81,26,73,49,76,14,9,64,38,87,42,100,75,20,30,45,12,78,77,62,15,104,40,74,68,94,51,59,42,105,82,70,41,59,32,84,55,85,80,67,81,74
78,109,107,74,94,84,48,101,0,35,75,61,61,51,104,94,42,80,72,64,59,93,87,109,55,104,30,25,47,85,75,65,29,32,68,75,41,59,9,48,39,87,58,70,20,115,72,31,47,69,90
42,77,75,43,77,49,36,81,35,0,57,26,33,15,80,72,18,51,37,39,30,57,73,81,40,80,43,31,19,67,44,56,15,24,35,43,31,49,44,13,47,83,61,49,16,82,37,47,15,34,54
59,53,57,34,19,76,26,26,75,57,0,56,29,56,32,20,39,28,71,21,80,68,16,43,19,31,52,50,39,10,87,17,49,42,77,39,33,17,79,60,45,34,37,10,59,62,69,54,45,66,66
16,56,52,27,72,25,45,73,61,26,56,0,26,10,68,64,28,36,16,34,26,31,72,64,46,68,64,53,24,62,31,62,36,42,21,24,43,55,70,14,65,88,74,46,42,59,15,68,18,11,28
33,48,48,14,46,48,23,49,61,33,29,26,0,27,47,40,19,19,42,7,51,45,45,48,21,47,50,42,14,36,58,37,31,30,48,17,26,30,68,32,48,62,51,19,41,54,40,54,18,37,42
26,65,61,33,73,33,40,76,51,15,56,10,27,0,72,67,22,41,22,34,24,42,72,71,42,73,56,44,19,64,34,59,27,34,24,31,37,52,60,5,58,86,69,46,32,68,22,59,12,19,38
63,32,39,40,22,79,56,14,104,80,32,68,47,72,0,12,64,31,79,41,95,65,32,15,49,1,84,81,61,23,97,48,76,71,88,44,63,49,109,78,77,54,69,34,86,41,77,87,65,74,64
62,40,46,37,11,79,45,9,94,72,20,64,40,67,12,0,55,28,77,33,90,66,20,26,38,11,72,70,53,11,94,36,66,61,85,41,52,37,98,72,65,43,56,23,76,49,75,75,58,72,65
42,67,66,32,59,54,18,64,42,18,39,28,19,22,64,55,0,38,44,23,45,57,55,67,22,64,36,25,5,49,56,39,12,14,46,34,15,31,49,24,36,65,46,32,22,73,43,39,10,40,54
