0,41,55,24,37,33,29,28,40,16,36,38,22,49,45,53,50,54,51,56,38,33,31,51,15,10,42,60,35,50,46,21,27,38,12,53,33,28,12,11,59,61,44,53,58,61,63,24,10,41,29,13,36,23
41,0,93,22,76,52,24,63,31,36,77,60,50,75,85,93,65,95,91,97,67,57,21,85,48,37,13,88,34,91,73,60,20,77,41,93,73,63,38,49,74,101,48,89,85,101,91,65,32,31,17,50,77,59
55,93,0,71,51,47,84,29,75,56,21,79,43,81,12,52,92,44,51,21,30,41,75,69,61,65,96,30,68,14,30,50,73,17,51,8,22,30,54,56,99,53,94,62,84,57,28,42,65,96,76,55,21,33
24,22,71,0,62,30,28,41,18,14,57,56,27,70,64,78,65,79,76,77,45,35,6,75,37,26,30,66,17,70,51,46,2,55,20,72,52,41,17,35,74,86,52,77,79,86,69,48,19,40,5,37,57,38
37,76,51,62,0,62,56,43,78,53,31,32,50,30,39,16,44,21,14,37,56,59,69,18,28,39,72,73,72,38,63,16,64,38,46,44,34,45,48,27,49,25,52,16,33,24,74,16,45,62,67,26,32,41
33,52,47,30,62,0,55,21,28,20,41,71,12,81,45,74,83,71,72,60,17,6,32,79,48,42,61,35,21,52,21,48,32,36,21,51,35,20,21,43,92,80,76,78,89,82,38,45,37,68,35,44,41,22
29,24,84,28,56,55,0,57,46,35,65,35,47,51,75,72,40,77,70,84,65,58,33,62,28,20,16,88,45,79,73,42,28,67,36,83,62,57,34,31,50,81,25,67,60,80,90,49,20,12,28,32,65,52
28,63,29,41,43,21,57,0,47,27,19,61,14,67,24,53,74,50,52,39,12,16,45,62,39,38,67,33,40,31,20,33,43,15,22,31,14,1,24,33,82,59,71,59,74,61,35,27,37,69,46,33,19,4
40,31,75,18,78,28,46,47,0,24,65,74,33,88,71,92,83,92,90,86,45,34,12,92,54,44,43,62,7,78,49,61,17,62,31,78,60,46,29,52,93,100,71,93,97,101,65,62,37,57,18,53,65,45
16,36,56,14,53,20,35,27,24,0,43,54,13,66,50,67,65,67,65,63,31,23,19,68,32,24,42,53,19,56,38,37,16,41,6,58,38,26,4,28,74,75,56,68,75,76,56,37,17,48,19,29,43,23
36,77,21,57,31,41,65,19,65,43,0,58,32,60,9,37,71,32,36,20,29,36,62,50,40,45,78,42,58,14,34,29,59,6,36,17,5,20,39,35,77,40,73,45,65,44,42,20,46,76,62,34,0,20
38,60,79,56,32,71,35,61,74,54,58,0,59,15,67,46,13,53,44,69,73,71,62,30,22,30,51,94,71,68,81,28,57,63,50,74,58,61,50,28,21,54,21,37,25,51,96,37,37,35,58,27,58,56
22,50,43,27,50,12,47,14,33,13,32,59,0,69,38,63,72,61,61,52,18,11,31,67,36,32,55,40,26,45,25,36,29,29,11,45,27,13,12,31,81,69,65,66,77,71,43,33,28,60,33,32,32,12
49,75,81,70,30,81,51,67,88,66,60,15,69,0,68,38,19,47,37,67,80,80,77,18,34,43,66,100,84,68,88,34,71,66,61,74,62,68,62,38,19,46,34,27,9,42,101,41,51,50,72,37,60,64
45,85,12,64,39,45,75,24,71,50,9,67,38,68,0,41,80,34,40,15,30,39,69,57,50,55,87,38,64,7,33,38,66,9,44,7,12,25,47,45,86,43,83,51,72,47,37,30,55,85,70,44,9,26
53,93,52,78,16,74,72,53,92,67,37,46,63,38,41,0,56,9,2,33,65,70,85,21,45,55,89,79,86,37,71,32,80,43,61,43,41,54,63,44,58,8,67,12,38,8,78,30,61,78,82,42,37,52
50,65,92,65,44,83,40,74,83,65,71,13,72,19,80,56,0,64,54,82,86,83,71,37,35,41,53,108,81,81,94,42,66,76,62,87,71,75,62,41,9,64,17,45,26,60,109,50,48,36,66,40,71,70
54,95,44,79,21,71,77,50,92,67,32,53,61,47,34,9,64,0,10,25,61,67,86,29,48,58,92,72,86,29,66,35,81,38,61,35,37,51,63,47,67,8,73,21,47,12,71,30,63,83,84,45,32,49
