node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
6,80.8826323491684,87.54886503958966,-2,0,0,191,275,10,,0.0,-1.0,1
7,30.246631746146967,85.86981212445738,-2,0,0,208,368,18,,1.0,-1.0,2
8,85.72309373697911,76.46509503848735,1,0,0,84,204,9,,1.0,335.0,3
9,14.669511401518154,69.0322846900729,-2,0,0,127,299,15,,0.0,-1.0,4
10,94.50240645805688,68.2540478767157,-2,0,0,131,275,11,,0.0,-1.0,5
11,33.16168491078339,50.05793174308313,-3,0,0,324,452,8,,0.0,-1.0,6
12,64.57250433510536,51.05704087285036,2,0,0,200,328,14,,0.0,-1.0,7
13,11.995294173096982,31.206404465202063,1,0,0,341,464,10,,1.0,-1.0,8
14,80.23960305536325,86.14180460955174,3,0,0,250,419,5,,1.0,126.0,9
15,13.730003271557024,95.23867523987246,-3,0,0,215,278,8,,0.0,-1.0,10
16,32.88226178486093,66.231373873072,-1,0,0,31,123,16,,0.0,217.0,11
17,75.18251459566811,81.19462346378835,3,0,0,317,456,6,,0.0,-1.0,12
18,94.57497022259301,31.29195480288226,-3,0,0,12,127,6,,0.0,200.0,13
19,85.85064545515544,13.168690343620703,2,0,0,78,155,11,,0.0,-1.0,14
20,70.50409063535928,74.19777295139859,-2,0,0,313,440,7,,1.0,-1.0,15
21,67.77232412013204,25.2314736135153,3,0,0,192,319,18,,0.0,314.0,16
22,87.30431470152034,16.8858463370395,2,0,0,333,401,15,,0.0,213.0,17
23,5.363479152083084,71.74649906119122,-1,0,0,197,276,12,,0.0,211.0,18
24,47.54757152327337,84.90980199586761,-3,0,0,23,129,11,,0.0,-1.0,19
25,38.3397141058259,16.827858850771282,1,0,0,98,219,18,,0.0,155.0,20
26,83.64421924698698,54.89096316400717,2,0,0,41,198,5,,1.0,-1.0,21
27,18.91957923903549,72.03839985864458,-2,0,0,272,369,18,,0.0,307.0,22
28,51.111363848950056,60.431298224031984,-1,0,0,55,233,7,,0.0,-1.0,23
29,46.089833820658185,82.87089838180064,-2,0,0,307,451,17,,0.0,-1.0,24
30,82.95627156830498,70.93888218243862,-3,0,0,218,298,9,,0.0,-1.0,25
31,10.540137739646227,83.88538619040689,3,0,0,167,252,16,,1.0,200.0,26
32,67.10129805329098,69.70241660042996,-3,0,0,186,268,11,,0.0,-1.0,27
33,36.298284040387166,87.92795561570067,-2,0,0,301,469,8,,1.0,-1.0,28
34,72.53716002348575,11.259046652919446,-1,0,0,1,70,6,,0.0,-1.0,29
35,40.77780344061627,88.63803619601417,3,0,0,149,240,13,,0.0,-1.0,30
36,4.719670169737899,96.14166196420496,2,0,0,57,186,7,,0.0,-1.0,31
37,67.91625683195628,63.13759776433766,-2,0,0,334,437,15,,0.0,-1.0,32
38,27.05592564879914,24.879178873917706,2,0,0,54,177,15,,1.0,-1.0,33
