node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,49.24017592043357,83.67296861437859,0,0,1,0,480,0,-1,0.0,-1.0,
1,16.367566372972785,27.695461812460987,0,1,0,0,480,9,-1,0.0,-1.0,22.0
2,6.579821779523898,70.59852660508184,0,1,0,0,480,10,-1,0.0,-1.0,14.0
3,23.820943547561612,38.86747506709505,0,1,0,0,480,11,-1,0.0,-1.0,16.0
4,44.37014470296678,89.13139356064556,0,1,0,0,480,8,-1,0.0,-1.0,10.0
16,53.708345559010354,73.72192235713048,-3,0,0,190,261,16,1,,,
5,41.13302903312368,14.522501991524905,3,0,0,171,323,15,1,,,
8,84.11073089388701,3.5965756213412803,-4,0,0,295,439,13,2,,,
6,52.4314938340121,96.29579946486297,4,0,0,342,485,15,2,,,
10,55.96168556447238,27.934519093122656,-4,0,0,184,341,14,3,,,
7,60.768564105081104,98.33872204605726,4,0,0,329,495,16,3,,,
37,59.364858510736084,60.786282408098046,-2,0,0,355,533,11,4,,,
12,20.66431848917053,87.41091180258304,2,0,0,154,271,13,4,,,
38,40.336430502635324,67.6472143492411,-4,0,0,236,301,5,5,,,
14,85.46750413842635,63.05560309091953,4,0,0,21,185,12,5,,,
31,74.36025175606177,75.02718294717717,-4,0,0,152,290,14,6,,,
18,95.97837864377148,67.61573334534454,4,0,0,50,197,10,6,,,
11,34.887041660529036,92.31687117541793,-3,0,0,252,429,7,7,,,
19,90.7750800241238,72.97705115736812,3,0,0,105,229,16,7,,,
29,97.92632914045163,69.63624325330305,-3,0,0,301,436,10,8,,,
20,73.54635285976832,8.001826975767933,3,0,0,266,337,14,8,,,
30,67.19761379270511,24.068158972588538,-2,0,0,38,108,8,9,,,
21,35.94646218539436,85.83694067196585,2,0,0,51,141,5,9,,,
13,3.0457808070496806,9.087653836964837,-3,0,0,140,240,14,10,,,
22,23.260386214875595,11.550586615646619,3,0,0,183,266,13,10,,,
27,97.0554670728496,55.895324027037695,-2,0,0,127,241,17,11,,,
23,32.61060566387934,22.043788489261395,2,0,0,265,384,6,11,,,
9,65.83995953770419,28.676687755788365,-2,0,0,229,291,15,12,,,
24,92.52881947931552,86.79666420021312,2,0,0,197,323,12,12,,,
33,29.460333294045604,25.87050703242867,-2,0,0,318,392,17,13,,,
25,49.96832302829042,6.134387448386802,2,0,0,115,266,14,13,,,
17,62.73141370102625,47.16987668912095,-4,0,0,302,411,6,14,,,
28,33.63937234029094,51.90216935785558,4,0,0,70,144,6,14,,,
15,74.72361380395502,20.941767082185425,-4,0,0,81,228,6,15,,,
32,31.728898377590532,48.37138323907132,4,0,0,359,502,6,15,,,
26,71.45623460931563,62.34117313362646,-3,0,0,42,172,10,16,,,
35,55.39699498782748,0.16011875490288263,3,0,0,93,194,9,16,,,
34,2.589607024948515,28.52117446533321,-3,0,0,64,243,5,17,,,
36,28.321908380966743,88.141033232325,3,0,0,212,291,17,17,,,
