node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,62.56499129414531,58.07559990556591,0,0,1,0,480,0,-1,0.0,-1.0,
1,74.16841289918231,67.52308375620375,0,1,0,0,480,7,-1,0.0,-1.0,18.0
2,20.588198817832115,35.24810469433511,0,1,0,0,480,7,-1,0.0,-1.0,14.0
3,12.6110141678625,12.985701341788102,0,1,0,0,480,6,-1,0.0,-1.0,25.0
4,67.61957463565392,85.86001069824982,-3,0,0,312,448,8,1,,,
7,81.28509715367578,57.875647635999925,3,0,0,352,503,8,1,,,
24,44.79716563821899,40.547167633041845,-3,0,0,292,459,9,2,,,
8,61.82850210137198,78.14620887547092,3,0,0,68,158,17,2,,,
11,85.08527573220954,28.613504245831432,-3,0,0,136,227,5,3,,,
10,5.621390545987848,74.75206367465049,3,0,0,125,251,18,3,,,
22,68.34294151572705,59.36846199087332,-4,0,0,113,175,14,4,,,
12,64.04472739932528,31.416206383697208,4,0,0,184,273,13,4,,,
42,65.58207673273928,53.72756736680381,-2,0,0,61,166,8,5,,,
13,95.7971066482454,3.3423572435503757,2,0,0,24,134,17,5,,,
19,50.0619532333931,91.17851123817714,-2,0,0,230,344,11,6,,,
15,71.22202051771586,17.589028341866207,2,0,0,129,249,10,6,,,
25,98.40894639665142,29.22489567393879,-2,0,0,296,463,19,7,,,
17,91.4834949996878,21.171437214797084,2,0,0,129,284,6,7,,,
39,19.71829819680663,9.76100381089916,-3,0,0,332,460,14,8,,,
18,14.424002111810353,75.89768318540307,3,0,0,105,208,14,8,,,
27,56.45940812903215,25.232274426374524,-2,0,0,255,403,6,9,,,
20,14.661455715984228,64.59278930230393,2,0,0,285,415,19,9,,,
26,29.481723834676686,35.45482088286074,-2,0,0,54,126,7,10,,,
21,23.287914615181503,15.67604286516393,2,0,0,25,141,18,10,,,
5,96.27325838611391,62.834711754944436,-3,0,0,52,154,16,11,,,
28,91.52899403792739,26.56855648662635,3,0,0,185,293,14,11,,,
16,23.538326189835757,49.43708110457581,-4,0,0,203,362,6,12,,,
32,45.28833604155117,94.57151084410245,4,0,0,10,172,6,12,,,
6,18.410132336095696,10.56503454489307,-4,0,0,145,304,12,13,,,
33,67.6820043630047,30.158686987355154,4,0,0,45,148,10,13,,,
30,65.65627023996524,90.69855184382438,-2,0,0,180,333,6,14,,,
34,18.83025249171064,30.37350462250994,2,0,0,254,343,12,14,,,
14,57.97928438329551,16.65035470495151,-4,0,0,97,267,13,15,,,
35,9.301740926267499,14.386796634332978,4,0,0,114,193,12,15,,,
48,16.361620413827627,69.17776391419824,-2,0,0,280,344,15,16,,,
36,10.466044034648114,42.29435437415577,2,0,0,206,337,7,16,,,
46,89.09738846907038,56.94972585185759,-2,0,0,214,313,14,17,,,
37,79.55783762575864,14.138355421634019,2,0,0,26,147,7,17,,,
40,16.684857820557763,92.37313958767761,-4,0,0,169,267,16,18,,,
38,13.032043317233589,64.34289495173307,4,0,0,168,260,7,18,,,
23,75.48274583623312,30.946257644618235,-2,0,0,228,384,19,19,,,
43,67.7124263482564,68.26711524627594,2,0,0,15,97,11,19,,,
31,16.874943839822954,96.8326960099255,-4,0,0,25,190,16,20,,,
44,62.8734015059993,26.610136853730857,4,0,0,176,261,9,20,,,
51,24.361479198219428,79.85558381305991,-2,0,0,21,93,16,21,,,
45,3.900642076281813,45.55667819901088,2,0,0,160,326,11,21,,,
29,89.58157315601947,10.347506364658464,-2,0,0,352,429,6,22,,,
47,83.23910417019079,99.16243429612281,2,0,0,116,205,14,22,,,
41,82.14712527761908,35.40645623550941,-4,0,0,143,241,5,23,,,
49,67.42935737000246,97.99554473582785,4,0,0,153,260,5,23,,,
9,70.32772277324516,83.44582528560966,-3,0,0,240,301,5,24,,,
50,98.56007339528003,68.66786117241294,3,0,0,133,238,6,24,,,
