0,79,45,27,70,48,77,62,26,51,20,33,34,56,72,54,30,56,23,15,15,73,73,48,34,39,69,40,49,38,56,88,41,58,50,18,38,41,62,12,20,72,31,43,65,63,15
79,0,43,51,14,62,74,57,101,106,70,96,45,36,53,26,49,94,72,94,75,73,56,47,44,96,33,69,34,41,101,86,38,31,29,79,78,105,74,69,79,9,68,89,48,67,94
45,43,0,24,41,58,84,65,71,89,47,54,15,44,69,30,18,84,30,58,35,81,71,7,20,76,54,26,9,25,89,98,19,42,20,38,65,82,76,33,55,34,52,75,61,72,60
27,51,24,0,42,37,66,47,51,65,23,50,9,33,54,27,5,60,27,42,26,62,56,30,7,52,46,36,24,11,64,79,13,33,23,31,41,59,55,17,31,45,28,51,46,52,42
70,14,41,42,0,47,60,43,90,93,58,91,38,22,39,15,42,79,67,85,68,58,42,47,36,82,19,67,32,31,87,72,30,17,22,72,64,92,60,60,66,16,55,75,34,52,85
48,62,58,37,47,0,29,15,55,47,28,80,43,25,26,38,42,31,62,60,57,26,26,66,38,38,34,74,54,34,39,42,39,30,44,62,19,49,17,47,32,60,17,29,21,15,58
77,74,84,66,60,29,0,19,80,60,57,110,71,42,20,58,70,40,92,89,87,4,17,92,65,57,40,103,78,60,48,13,64,46,67,92,42,69,17,77,59,76,46,47,25,14,86
62,57,65,47,43,15,19,0,70,59,43,94,52,23,11,39,52,40,74,75,70,16,11,72,46,52,25,84,59,41,49,32,45,27,47,75,34,63,17,60,47,58,33,42,9,9,73
26,101,71,51,90,55,80,70,0,33,32,48,59,72,81,75,55,47,49,20,40,76,82,75,58,25,85,65,75,60,43,88,64,75,73,41,37,19,62,38,24,96,38,35,76,67,16
51,106,89,65,93,47,60,59,33,0,42,80,74,71,70,80,70,20,75,52,66,57,69,94,70,12,81,91,89,69,12,64,75,76,83,69,28,13,44,60,34,103,38,17,67,52,47
20,70,47,23,58,28,57,43,32,42,0,53,32,40,53,43,28,40,37,32,31,53,54,52,29,29,53,52,47,29,42,68,34,43,43,35,20,36,42,22,9,65,11,28,46,43,30
33,96,54,50,91,80,110,94,48,80,53,0,52,83,103,76,49,88,24,28,24,106,104,52,55,70,96,31,62,61,87,122,61,84,69,19,72,68,95,34,53,88,64,76,95,96,32
34,45,15,9,38,43,71,52,59,74,32,52,0,33,57,23,4,69,28,49,29,68,59,22,5,61,45,33,15,11,73,84,8,32,16,34,49,68,61,23,41,37,37,59,49,57,50
56,36,44,33,22,25,42,23,72,71,40,83,33,0,24,15,35,57,60,71,59,39,27,51,28,61,13,66,37,22,65,55,25,4,25,64,43,72,39,49,48,36,35,54,16,31,70
72,53,69,54,39,26,20,11,81,70,53,103,57,24,0,40,57,51,81,85,79,20,2,76,51,63,19,90,61,45,60,32,49,27,49,84,45,75,27,68,58,56,43,53,8,18,83
54,26,30,27,15,38,58,39,75,80,43,76,23,15,40,0,26,69,52,69,52,55,42,37,20,69,24,55,22,15,76,71,14,12,10,57,52,79,53,44,52,22,42,63,32,47,69
30,49,18,5,42,42,70,52,55,70,28,49,4,35,57,26,0,66,25,45,26,67,60,24,6,58,47,32,19,12,70,83,11,34,20,30,46,64,60,19,37,42,34,56,49,57,45
56,94,84,60,79,31,40,40,47,20,40,88,69,57,51,69,66,0,77,62,70,36,50,91,64,21,64,93,82,61,8,44,67,62,74,74,19,31,24,62,35,92,32,12,49,32,58
23,72,30,27,67,62,92,74,49,75,37,24,28,60,81,52,25,77,0,31,8,88,83,30,32,63,73,16,38,38,79,104,37,60,44,8,58,65,78,15,42,63,48,65,73,77,34
15,94,58,42,85,60,89,75,20,52,32,28,49,71,85,69,45,62,31,0,23,85,86,60,49,42,84,47,63,53,60,99,56,73,65,22,47,39,72,25,29,87,42,49,78,75,4
15,75,35,26,68,57,87,70,40,66,31,24,29,59,79,52,26,70,8,23,0,83,80,37,32,55,72,25,42,37,71,99,38,59,46,5,52,56,73,10,35,67,42,58,71,73,26
73,73,81,62,58,26,4,16,76,57,53,106,68,39,20,55,67,36,88,85,83,0,17,89,62,53,39,99,75,57,45,16,62,44,64,88,38,65,13,73,55,74,42,43,24,10,82
73,56,71,56,42,26,17,11,82,69,54,104,59,27,2,42,60,50,83,86,80,17,0,78,54,63,22,92,64,48,59,29,52,30,52,85,45,75,25,70,58,59,44,53,10,17,84
48,47,7,30,47,66,92,72,75,94,52,52,22,51,76,37,24,91,30,60,37,89,78,0,27,82,61,22,15,32,95,105,27,49,27,39,71,87,83,37,60,38,59,81,68,79,62
34,44,20,7,36,38,65,46,58,70,29,55,5,28,51,20,6,64,32,49,32,62,54,27,0,58,41,38,18,6,69,78,6,28,15,37,45,65,56,24,38,37,32,55,43,52,50
39,96,76,52,82,38,57,52,25,12,29,70,61,61,63,69,58,21,63,42,55,53,63,82,58,0,72,79,76,57,17,64,63,65,71,58,18,11,40,48,21,92,27,10,59,46,38
69,33,54,46,19,34,40,25,85,81,53,96,45,13,19,24,47,64,73,84,72,39,22,61,41,72,0,78,46,35,73,52,37,12,34,77,53,83,42,63,60,36,47,63,15,34,83
40,69,26,36,67,74,103,84,65,91,52,31,33,66,90,55,32,93,16,47,25,99,92,22,38,79,78,0,35,44,95,115,41,65,45,24,73,81,91,31,58,60,62,81,82,89,50
49,34,9,24,32,54,78,59,75,89,47,62,15,37,61,22,19,82,38,63,42,75,64,15,18,76,46,35,0,20,87,91,15,34,12,45,63,84,71,37,56,25,51,74,54,66,64
38,41,25,11,31,34,60,41,60,69,29,61,11,22,45,15,12,61,38,53,37,57,48,32,6,57,35,44,20,0,67,73,5,22,14,42,42,66,51,29,38,35,30,53,37,47,53
56,101,89,64,87,39,48,49,43,12,42,87,73,65,60,76,70,8,79,60,71,45,59,95,69,17,73,95,87,67,0,52,72,69,80,74,24,24,33,63,36,99,36,14,58,41,56
88,86,98,79,72,42,13,32,88,64,68,122,84,55,32,71,83,44,104,99,99,16,29,105,78,64,52,115,91,73,52,0,78,59,80,104,51,74,26,89,69,89,57,53,38,26,96
41,38,19,13,30,39,64,45,64,75,34,61,8,25,49,14,11,67,37,56,38,62,52,27,6,63,37,41,15,5,72,78,0,24,9,42,48,71,56,30,43,31,36,59,41,52,56
58,31,42,33,17,30,46,27,75,76,43,84,32,4,27,12,34,62,60,73,59,44,30,49,28,65,12,65,34,22,69,59,24,0,22,64,47,76,43,50,51,31,38,58,20,36,72
50,29,20,23,22,44,67,47,73,83,43,69,16,25,49,10,20,74,44,65,46,64,52,27,15,71,34,45,12,14,80,80,9,22,0,51,56,80,61,40,52,22,44,67,42,55,65
18,79,38,31,72,62,92,75,41,69,35,19,34,64,84,57,30,74,8,22,5,88,85,39,37,58,77,24,45,42,74,104,42,64,51,0,56,58,78,15,38,71,46,61,76,77,26
38,78,65,41,64,19,42,34,37,28,20,72,49,43,45,52,46,19,58,47,52,38,45,71,45,18,53,73,63,42,24,51,48,47,56,56,0,30,25,42,18,75,12,11,41,30,44
41,105,82,59,92,49,69,63,19,13,36,68,68,72,75,79,64,31,65,39,56,65,75,87,65,11,83,81,84,66,24,74,71,76,80,58,30,0,51,51,27,101,37,22,71,58,35
62,74,76,55,60,17,17,17,62,44,42,95,61,39,27,53,60,24,78,72,73,13,25,83,56,40,42,91,71,51,33,26,56,43,61,78,25,51,0,63,43,75,31,29,27,8,69
12,69,33,17,60,47,77,60,38,60,22,34,23,49,68,44,19,62,15,25,10,73,70,37,24,48,63,31,37,29,63,89,30,50,40,15,42,51,63,0,27,61,32,50,61,62,26
20,79,55,31,66,32,59,47,24,34,9,53,41,48,58,52,37,35,42,29,35,55,58,60,38,21,60,58,56,38,36,69,43,51,52,38,18,27,43,27,0,74,14,23,52,45,26
72,9,34,45,16,60,76,58,96,103,65,88,37,36,56,22,42,92,63,87,67,74,59,38,37,92,36,60,25,35,99,89,31,31,22,71,75,101,75,61,74,0,64,86,50,67,87
31,68,52,28,55,17,46,33,38,38,11,64,37,35,43,42,34,32,48,42,42,42,44,59,32,27,47,62,51,30,36,57,36,38,44,46,12,37,31,32,14,64,0,22,37,32,40
43,89,75,51,75,29,47,42,35,17,28,76,59,54,53,63,56,12,65,49,58,43,53,81,55,10,63,81,74,53,14,53,59,58,67,61,11,22,29,50,23,86,22,0,50,36,45
65,48,61,46,34,21,25,9,76,67,46,95,49,16,8,32,49,49,73,78,71,24,10,68,43,59,15,82,54,37,58,38,41,20,42,76,41,71,27,61,52,50,37,50,0,18,77
63,67,72,52,52,15,14,9,67,52,43,96,57,31,18,47,57,32,77,75,73,10,17,79,52,46,34,89,66,47,41,26,52,36,55,77,30,58,8,62,45,67,32,36,18,0,72
15,94,60,42,85,58,86,73,16,47,30,32,50,70,83,69,45,58,34,4,26,82,84,62,50,38,83,50,64,53,56,96,56,72,65,26,44,35,69,26,26,87,40,45,77,72,0
