node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
5,6.913333581748937,14.73644021549112,1,0,0,48,121,18,,1.0,111.0,1
6,69.42268160417045,89.26007897275406,1,0,0,193,254,15,,1.0,-1.0,2
7,63.373200505763684,22.22910538295546,-1,0,0,57,169,5,,0.0,-1.0,3
8,5.341376324954861,61.51265825503117,1,0,0,253,343,19,,0.0,-1.0,4
9,4.739857793116398,61.2722051941757,1,0,0,94,262,17,,0.0,-1.0,5
10,22.557994416109505,90.46560624088296,-2,0,0,130,276,8,,0.0,324.0,6
11,47.50926684873619,22.393843330969567,-2,0,0,168,297,15,,1.0,-1.0,7
12,85.31453165585916,25.40353984475083,2,0,0,230,362,11,,1.0,-1.0,8
13,30.65990765248755,83.42778990554557,-2,0,0,323,484,12,,1.0,-1.0,9
14,30.879202980059596,41.01637692306374,2,0,0,279,365,11,,0.0,-1.0,10
15,34.766567075886655,11.640031783037585,1,0,0,340,402,19,,1.0,-1.0,11
16,3.8895812246826145,72.45406740609813,-1,0,0,307,372,6,,0.0,-1.0,12
17,64.51371239357206,28.236606755205717,2,0,0,250,377,17,,0.0,-1.0,13
18,29.55991249848785,94.50057830086813,1,0,0,296,442,17,,0.0,275.0,14
19,98.76711272334921,47.34349032336935,-2,0,0,36,159,15,,0.0,-1.0,15
20,80.24517454814936,73.66858758693654,-1,0,0,208,329,12,,1.0,118.0,16
21,29.731770951204695,5.856271052047834,-1,0,0,78,230,6,,0.0,-1.0,17
22,14.255625713494002,83.82941170007634,-3,0,0,100,275,12,,0.0,-1.0,18
23,73.12138199962811,66.43348444622778,1,0,0,269,372,6,,0.0,-1.0,19
24,13.064883169664832,63.993068745052476,1,0,0,191,339,13,,0.0,146.0,20
25,77.21523314931154,86.06017498602905,2,0,0,310,379,10,,1.0,-1.0,21
26,1.3231279193618217,68.44751018784777,-1,0,0,219,319,19,,0.0,-1.0,22
27,1.9097655603204422,70.68728455434385,2,0,0,70,157,10,,0.0,-1.0,23
28,63.56213647320048,14.83478629189725,1,0,0,219,293,18,,0.0,-1.0,24
29,76.61217513451302,6.834761818969115,1,0,0,225,336,15,,0.0,314.0,25
30,82.63987737446334,26.1929244848229,-2,0,0,308,396,11,,1.0,200.0,26
31,68.8851862300665,92.36893410218703,-2,0,0,232,367,18,,0.0,-1.0,27
32,33.98270246734489,50.28940779404192,3,0,0,277,400,9,,0.0,409.0,28
33,46.31180339504504,15.761134906286811,1,0,0,302,415,10,,1.0,190.0,29
34,59.03120104907617,74.3001918520948,-2,0,0,250,348,11,,0.0,-1.0,30
35,91.68748289238192,85.08026016495128,3,0,0,246,420,17,,1.0,-1.0,31
36,51.00193797280317,71.90171545119348,1,0,0,284,462,9,,1.0,-1.0,32
37,80.07834133738928,49.34887137383488,2,0,0,15,186,19,,0.0,-1.0,33
38,11.542756070426774,43.793076384737084,-2,0,0,231,333,12,,0.0,238.0,34
39,84.24780382015649,59.6641405393735,1,0,0,265,344,10,,1.0,-1.0,35
40,72.44583770093391,18.526802215258755,-1,0,0,245,410,8,,0.0,-1.0,36
41,96.43377682110057,40.408052949330944,-2,0,0,280,375,11,,1.0,-1.0,37
42,65.36355227177289,1.8872254590605264,-3,0,0,207,271,7,,0.0,132.0,38
43,12.731926225529133,78.2034269884919,-3,0,0,44,219,18,,1.0,-1.0,39
44,96.79694455202547,32.00553550554782,2,0,0,177,353,8,,0.0,214.0,40
45,3.7180734941264837,36.08666019801375,-3,0,0,146,298,14,,0.0,-1.0,41
46,1.7468130279002625,19.237309226246914,-1,0,0,348,449,7,,0.0,-1.0,42
47,75.24720150537384,93.70883981064961,2,0,0,173,290,19,,0.0,-1.0,43
48,8.744908436888664,55.79007788105093,1,0,0,130,219,7,,0.0,81.0,44
49,25.388084612403194,13.905912579392954,3,0,0,13,107,16,,0.0,-1.0,45
