0,88,41,79,54,79,60,81,46,62,47,90,32,46,18,22,96,64,39,28,91,50,62,83,48,42,15,100,77,33,12,24,63,44,19,49,81,83,7,26,39
88,0,86,15,76,9,29,36,49,76,80,5,84,56,93,66,52,44,53,65,44,57,27,24,60,92,74,59,47,68,84,93,49,85,80,66,11,24,81,80,76
41,86,0,85,18,80,57,97,66,25,9,86,9,30,25,42,71,46,60,27,69,76,69,71,76,5,33,73,54,65,51,20,85,3,22,21,76,71,36,15,10
79,15,85,0,78,8,28,22,36,79,79,20,80,55,86,57,64,48,41,60,55,43,16,35,46,90,66,71,54,55,73,88,34,84,74,67,21,35,73,75,74
54,76,18,78,0,72,49,94,67,7,9,76,24,23,42,49,53,33,62,32,52,79,64,58,79,22,42,55,38,71,63,37,86,15,35,11,65,58,48,28,15
79,9,80,8,72,0,23,30,39,73,74,14,77,51,85,56,56,41,43,58,47,48,17,26,50,86,65,63,47,58,74,86,40,80,72,62,13,27,72,72,70
60,29,57,28,49,23,0,46,33,50,51,30,54,27,63,39,47,21,33,36,39,46,17,24,47,63,46,53,31,49,59,63,45,56,50,38,20,24,53,50,46
81,36,97,22,94,30,46,0,35,96,94,42,91,71,93,61,86,67,42,70,78,35,29,57,38,103,73,93,76,51,73,96,21,97,82,83,43,58,77,85,87
46,49,66,36,67,39,33,35,0,72,64,53,58,45,58,26,80,51,6,38,72,12,22,56,14,70,38,87,64,19,38,62,19,67,48,56,47,56,42,52,57
62,76,25,79,7,73,50,96,72,0,16,75,32,26,50,55,48,32,67,38,47,84,67,56,84,29,49,48,34,77,70,45,90,22,42,15,64,55,55,35,23
47,80,9,79,9,74,51,94,64,16,0,79,15,23,33,43,61,38,59,27,59,76,65,63,76,14,36,63,45,66,56,28,84,6,27,13,69,63,40,20,8
90,5,86,20,76,14,30,42,53,75,79,0,84,56,94,68,48,42,57,67,40,62,30,20,65,92,76,55,44,72,87,94,54,85,81,66,10,21,83,81,76
32,84,9,80,24,77,54,91,58,32,15,84,0,28,18,34,74,47,52,20,71,68,64,71,67,12,23,77,56,56,42,13,78,12,13,24,74,70,26,6,10
46,56,30,55,23,51,27,71,45,26,23,56,28,0,42,32,49,19,41,18,45,58,41,42,58,36,31,53,30,53,51,40,63,29,30,11,46,42,39,26,19
18,93,25,86,42,85,63,93,58,50,33,94,18,42,0,31,91,61,51,27,87,64,70,84,63,25,20,94,72,50,30,6,77,29,12,40,84,83,17,16,27
22,66,42,57,49,56,39,61,26,55,43,68,34,32,31,0,79,47,19,16,73,34,40,63,33,46,11,84,60,22,20,35,45,44,22,40,59,63,16,27,35
96,52,71,64,53,56,47,86,80,48,61,48,74,49,91,79,0,32,80,67,8,93,62,29,95,76,80,7,19,95,99,87,91,68,79,50,42,28,88,74,64
64,44,46,48,33,41,21,67,51,32,38,42,47,19,61,47,32,0,50,36,26,64,38,25,66,52,49,37,13,64,67,59,66,44,49,24,32,24,57,45,37
39,53,60,41,62,43,33,42,6,67,59,57,52,41,51,19,80,50,0,32,72,16,26,58,17,64,31,86,62,15,32,55,25,61,41,52,50,58,35,46,51
28,65,27,60,32,58,36,70,38,38,27,67,20,18,27,16,67,36,32,0,62,48,44,57,48,32,13,72,48,39,33,28,57,28,14,24,56,56,20,15,19
91,44,69,55,52,47,39,78,72,47,59,40,71,45,87,73,8,26,72,62,0,85,54,20,87,74,75,15,14,87,93,84,83,66,75,47,34,20,83,70,61
50,57,76,43,79,48,46,35,12,84,76,62,68,58,64,34,93,64,16,48,85,0,32,68,2,80,45,99,76,16,39,69,14,77,56,69,57,68,47,61,67
62,27,69,16,64,17,17,29,22,67,65,30,64,41,70,40,62,38,26,44,54,32,0,35,35,75,50,69,48,41,57,71,28,69,57,53,25,36,56,59,59
83,24,71,35,58,26,24,57,56,56,63,20,71,42,84,63,29,25,58,57,20,68,35,0,70,77,68,36,23,73,83,83,64,70,71,50,13,0,76,69,62
48,60,76,46,79,50,47,38,14,84,76,65,67,58,63,33,95,66,17,48,87,2,35,70,0,80,44,101,78,14,37,68,16,77,55,69,60,70,46,61,67
42,92,5,90,22,86,63,103,70,29,14,92,12,36,25,46,76,52,64,32,74,80,75,77,80,0,36,77,59,68,53,19,90,7,25,27,82,77,38,19,16
15,74,33,66,42,65,46,73,38,49,36,76,23,31,20,11,80,49,31,13,75,45,50,68,44,36,0,85,61,32,20,24,57,35,11,35,66,68,8,17,27
100,59,73,71,55,63,53,93,87,48,63,55,77,53,94,84,7,37,86,72,15,99,69,36,101,77,85,0,24,101,104,90,98,70,83,53,50,35,93,77,66
77,47,54,54,38,47,31,76,64,34,45,44,56,30,72,60,19,13,62,48,14,76,48,23,78,59,61,24,0,77,80,69,77,52,60,32,35,23,69,56,46
33,68,65,55,71,58,49,51,19,77,66,72,56,53,50,22,95,64,15,39,87,16,41,73,14,68,32,101,77,0,23,55,30,66,43,62,65,73,32,49,58
12,84,51,73,63,74,59,73,38,70,56,87,42,51,30,20,99,67,32,33,93,39,57,83,37,53,20,104,80,23,0,36,53,54,29,56,79,83,15,36,48
24,93,20,88,37,86,63,96,62,45,28,94,13,40,6,35,87,59,55,28,84,69,71,83,68,19,24,90,69,55,36,0,81,23,14,37,84,82,22,14,23
63,49,85,34,86,40,45,21,19,90,84,54,78,63,77,45,91,66,25,57,83,14,28,64,16,90,57,98,77,30,53,81,0,86,67,75,52,64,60,71,76
44,85,3,84,15,80,56,97,67,22,6,85,12,29,29,44,68,44,61,28,66,77,69,70,77,7,35,70,52,66,54,23,86,0,25,19,75,69,38,17,10
19,80,22,74,35,72,50,82,48,42,27,81,13,30,12,22,79,49,41,14,75,56,57,71,55,25,11,83,60,43,29,14,67,25,0,30,71,71,13,7,19
49,66,21,67,11,62,38,83,56,15,13,66,24,11,40,40,50,24,52,24,47,69,53,50,69,27,35,53,32,62,56,37,75,19,30,0,55,49,42,24,13
81,11,76,21,65,13,20,43,47,64,69,10,74,46,84,59,42,32,50,56,34,57,25,13,60,82,66,50,35,65,79,84,52,75,71,55,0,14,74,70,65
83,24,71,35,58,27,24,58,56,55,63,21,70,42,83,63,28,24,58,56,20,68,36,0,70,77,68,35,23,73,83,82,64,69,71,49,14,0,76,68,61
7,81,36,73,48,72,53,77,42,55,40,83,26,39,17,16,88,57,35,20,83,47,56,76,46,38,8,93,69,32,15,22,60,38,13,42,74,76,0,20,32
26,80,15,75,28,72,50,85,52,35,20,81,6,26,16,27,74,45,46,15,70,61,59,69,61,19,17,77,56,49,36,14,71,17,7,24,70,68,20,0,12
39,76,10,74,15,70,46,87,57,23,8,76,10,19,27,35,64,37,51,19,61,67,59,62,67,16,27,66,46,58,48,23,76,10,19,13,65,61,32,12,0
