0,81,53,81,66,22,59,41,59,46,40,42,71,21,35,26,83,54,62,72,9,67,37,45,35,77,63,67,50,43,57,58,58,56,16,76,63,28,78,67,11,5,27,89,67,71,23,47,55
81,0,68,58,56,71,56,52,40,61,70,50,10,59,65,68,16,27,44,45,77,42,63,82,59,28,60,52,63,44,24,24,23,33,79,22,67,53,56,14,71,76,77,55,42,32,58,72,37
53,68,0,32,19,65,13,22,76,79,79,66,60,44,72,26,58,54,25,31,57,84,73,16,21,83,92,90,83,30,55,58,53,66,65,50,96,40,30,61,44,50,28,42,84,81,44,86,70
81,58,32,0,14,86,21,40,82,93,97,79,54,65,89,54,42,57,22,13,82,88,89,48,45,82,102,97,97,43,57,60,54,72,89,35,107,59,2,57,70,77,59,10,88,82,64,102,76
66,56,19,14,0,73,7,26,73,82,84,68,49,52,77,40,43,49,12,12,68,80,77,36,31,76,92,88,86,30,49,52,47,63,76,34,97,46,12,52,56,63,45,23,80,75,51,91,67
22,71,65,86,73,0,66,46,40,24,17,23,61,21,12,39,76,44,65,75,13,47,15,63,44,60,41,46,27,44,47,46,48,40,10,72,40,26,84,56,23,20,44,93,47,53,21,24,38
59,56,13,21,7,66,0,20,69,77,79,63,49,45,71,33,45,46,12,17,61,77,71,30,24,74,88,84,81,25,47,50,44,59,69,36,92,40,19,50,49,56,37,31,77,73,45,85,63
41,52,22,40,26,46,20,0,53,58,59,44,43,25,51,17,47,33,20,31,42,62,52,30,7,62,70,68,62,8,35,37,33,44,49,39,74,20,38,42,30,37,26,48,62,60,24,65,47
59,40,76,82,73,40,69,53,0,22,32,17,34,42,30,60,53,24,61,68,51,8,27,82,57,20,21,15,23,45,25,22,27,10,50,53,27,39,80,29,52,55,69,84,8,13,40,33,6
46,61,79,93,82,24,77,58,22,0,10,14,53,37,11,57,72,39,71,81,38,26,9,81,58,42,16,22,4,51,41,39,43,28,33,70,17,38,91,48,44,43,64,98,26,35,36,10,23
40,70,79,97,84,17,79,59,32,10,0,20,61,35,7,55,79,46,74,85,31,36,7,79,58,52,25,32,11,54,48,46,50,36,25,77,23,39,95,56,40,38,61,102,36,45,35,7,32
42,50,66,79,68,23,63,44,17,14,20,0,41,27,15,47,59,26,57,66,34,24,13,70,46,36,25,26,18,38,28,26,30,17,33,57,29,26,77,36,36,38,55,83,24,30,26,24,14
71,10,60,54,49,61,49,43,34,53,61,41,0,49,56,57,18,17,37,41,66,37,54,73,49,28,55,47,56,34,14,15,12,25,69,20,61,43,52,5,60,66,67,53,38,29,48,64,30
21,59,44,65,52,21,45,25,42,37,35,27,49,0,28,20,61,33,44,55,18,50,29,44,22,58,52,53,41,23,36,37,36,36,24,55,54,6,63,46,11,16,27,72,50,53,1,42,37
35,65,72,89,77,12,71,51,30,11,7,15,56,28,0,48,73,40,67,77,26,36,2,72,50,50,28,33,15,46,42,41,44,32,22,70,28,31,87,51,33,32,54,95,35,43,28,14,29
26,68,26,54,40,39,33,17,60,57,55,47,57,20,48,0,64,44,37,47,30,68,49,23,10,73,72,73,61,23,47,49,46,53,38,56,75,20,52,56,17,24,9,63,68,69,21,62,54
83,16,58,42,43,76,45,47,53,72,79,59,18,61,73,64,0,33,33,31,80,56,72,74,54,44,74,66,75,41,31,32,28,44,84,8,80,54,41,24,71,78,73,38,56,47,60,83,49
54,27,54,57,49,44,46,33,24,39,46,26,17,33,40,44,33,0,36,44,49,31,38,63,38,29,44,39,42,24,2,4,4,14,52,31,50,27,55,12,44,49,54,59,31,27,31,50,18
62,44,25,22,12,65,12,20,61,71,74,57,37,44,67,37,33,36,0,10,62,68,67,41,27,63,80,76,75,21,37,40,34,51,69,24,85,38,20,39,50,57,44,28,68,63,43,80,55
72,45,31,13,12,75,17,31,68,81,85,66,41,55,77,47,31,44,10,0,73,75,77,48,37,68,89,84,84,31,44,47,41,58,80,23,94,49,11,44,61,68,54,17,75,69,54,90,63
9,77,57,82,68,13,61,42,51,38,31,34,66,18,26,30,80,49,62,73,0,59,28,52,37,70,54,59,41,42,52,53,53,49,8,74,54,25,80,62,12,7,33,90,59,64,19,38,48
67,42,84,88,80,47,77,62,8,26,36,24,37,50,36,68,56,31,68,75,59,0,33,91,65,16,18,10,26,53,31,28,33,17,57,58,25,48,86,33,60,63,77,89,0,10,49,36,14
37,63,73,89,77,15,71,52,27,9,7,13,54,29,2,49,72,38,67,77,28,33,0,73,51,47,25,30,12,46,41,39,43,30,24,69,26,32,87,49,35,34,56,94,33,40,29,13,26
45,82,16,48,36,63,30,30,82,81,79,70,73,44,72,23,74,63,41,48,52,91,73,0,25,93,96,96,85,39,65,68,64,74,60,65,98,43,47,72,40,44,19,59,90,90,44,86,76
35,59,21,45,31,44,24,7,57,58,58,46,49,22,50,10,54,38,27,37,37,65,51,25,0,68,71,70,62,15,40,43,39,48,45,47,75,19,43,48,24,31,18,54,65,64,22,64,51
77,28,83,82,76,60,74,62,20,42,52,36,28,58,50,73,44,29,63,68,70,16,47,93,68,0,35,25,42,54,28,25,29,21,69,48,42,54,80,24,69,72,83,81,16,6,56,52,22
