0,87,86,55,99,44,42,99,32,69,36,99,16,78,79,78,100,45,123,68,84,88,29,88,90,97,86,90,68,21,108,114,52,33,66,72,16,55,81,74,73,83
87,0,72,74,47,61,69,86,55,73,85,37,71,22,78,28,75,41,61,32,4,24,69,63,96,41,12,49,55,69,74,61,53,91,26,88,71,89,7,27,66,105
86,72,0,32,35,42,43,16,72,18,55,45,78,49,12,44,15,63,52,43,72,93,57,10,25,39,60,26,22,66,24,40,38,62,51,27,79,43,73,87,12,39
55,74,32,0,57,18,14,44,50,13,23,63,51,53,23,50,47,47,79,42,73,90,28,38,36,58,65,47,23,38,57,68,22,29,48,19,51,15,72,80,21,34
99,47,35,57,0,56,61,44,74,47,78,11,87,30,46,26,31,61,23,33,50,72,71,24,60,6,35,9,34,77,27,16,47,85,40,60,86,71,51,70,38,74
44,61,42,18,56,0,7,57,33,27,24,59,36,43,37,41,56,30,80,32,59,74,15,44,53,55,54,47,23,24,64,70,9,30,35,37,36,29,58,63,30,53
42,69,43,14,61,7,0,56,37,26,17,65,37,50,36,48,58,36,85,39,67,81,14,47,50,61,61,52,27,24,66,75,16,24,42,33,37,23,66,70,31,48
99,86,16,44,44,57,56,0,88,30,66,56,93,64,20,58,13,79,56,58,87,109,70,23,19,50,74,38,38,81,23,43,53,72,67,31,93,50,88,103,27,37
32,55,72,50,74,33,37,88,0,60,45,72,16,49,70,50,85,14,97,41,51,56,26,71,86,71,55,68,51,18,90,91,34,47,37,70,16,59,49,42,61,85
69,73,18,13,47,27,26,30,60,0,37,55,63,51,10,46,33,54,68,41,73,92,40,26,26,50,63,38,18,51,43,56,27,43,49,14,63,24,73,83,9,31
36,85,55,23,78,24,17,66,45,37,0,82,38,68,46,65,70,49,101,56,83,96,19,61,54,78,79,68,44,27,80,90,34,6,59,37,38,18,81,83,44,46
99,37,45,63,11,59,65,56,72,55,82,0,85,23,55,21,43,57,26,30,40,61,72,34,70,6,25,18,39,77,38,24,49,89,35,69,85,78,41,61,46,84
16,71,78,51,87,36,37,93,16,63,38,85,0,63,73,64,92,30,110,55,68,72,23,79,87,84,70,79,58,12,99,102,41,38,51,70,0,55,65,58,66,83
78,22,49,53,30,43,50,64,49,51,68,23,63,0,55,5,54,34,50,11,23,45,54,41,73,24,11,28,32,57,54,46,34,74,12,65,63,69,23,41,44,82
79,78,12,23,46,37,36,20,70,10,46,55,73,55,0,50,26,63,65,47,78,99,51,22,17,50,67,37,24,61,36,52,36,52,55,14,74,31,78,91,12,28
78,28,44,50,26,41,48,58,50,46,65,21,64,5,50,0,48,36,47,9,28,50,53,35,68,21,16,23,28,57,49,42,31,72,14,61,64,65,29,46,39,77
100,75,15,47,31,56,58,13,85,33,70,43,92,54,26,48,0,74,42,50,77,99,71,14,32,37,63,26,34,81,10,30,51,77,59,40,92,57,77,94,27,49
45,41,63,47,61,30,36,79,14,54,49,57,30,34,63,36,74,0,83,28,38,47,30,60,80,57,40,55,41,27,79,77,27,53,22,66,29,59,36,34,52,82
123,61,52,79,23,80,85,56,97,68,101,26,110,50,65,47,42,83,0,55,64,85,95,43,75,26,50,32,57,101,33,12,71,108,61,79,110,93,66,87,59,91
68,32,43,42,33,32,39,58,41,41,56,30,55,11,47,9,50,28,55,0,31,51,43,36,65,29,22,27,23,47,53,49,22,62,8,56,54,58,31,44,35,73
84,4,72,73,50,59,67,87,51,73,83,40,68,23,78,28,77,38,64,31,0,22,66,64,96,43,14,50,54,65,76,64,51,88,25,87,67,88,2,23,66,104
88,24,93,90,72,74,81,109,56,92,96,61,72,45,99,50,99,47,85,51,22,0,77,86,116,65,36,72,74,74,98,86,68,100,43,106,71,104,21,14,87,123
29,69,57,28,71,15,14,70,26,40,19,72,23,54,51,53,71,30,95,43,66,77,0,59,64,69,64,62,38,10,79,85,23,22,44,47,23,33,64,64,44,60
88,63,10,38,24,44,47,23,71,26,61,34,79,41,22,35,14,60,43,36,64,86,59,0,36,28,51,16,21,68,19,30,37,68,45,36,79,51,65,81,17,50
90,96,25,36,60,53,50,19,86,26,54,70,87,73,17,68,32,80,75,65,96,116,64,36,0,64,84,52,42,75,42,62,53,60,73,17,88,37,96,109,29,17
97,41,39,58,6,55,61,50,71,50,78,6,84,24,50,21,37,57,26,29,43,65,69,28,64,0,29,12,34,75,33,21,46,85,35,63,83,73,45,64,40,78
86,12,60,65,35,54,61,74,55,63,79,25,70,11,67,16,63,40,50,22,14,36,64,51,84,29,0,36,44,66,61,50,45,85,20,77,70,80,16,36,55,94
90,49,26,47,9,47,52,38,68,38,68,18,79,28,37,23,26,55,32,27,50,72,62,16,52,12,36,0,24,69,25,23,38,75,36,51,79,62,51,69,28,65
68,55,22,23,34,23,27,38,51,18,44,39,58,32,24,28,34,41,57,23,54,74,38,21,42,34,44,24,0,47,40,47,16,50,31,33,58,39,54,66,12,50
21,69,66,38,77,24,24,81,18,51,27,77,12,57,61,57,81,27,101,47,65,74,10,68,75,75,66,69,47,0,88,93,31,29,46,58,12,43,63,60,54,71
108,74,24,57,27,64,66,23,90,43,80,38,99,54,36,49,10,79,33,53,76,98,79,19,42,33,61,25,40,88,0,20,57,86,61,50,99,67,77,95,35,60
114,61,40,68,16,70,75,43,91,56,90,24,102,46,52,42,30,77,12,49,64,86,85,30,62,21,50,23,47,93,20,0,62,97,56,67,102,81,66,86,47,79
52,53,38,22,47,9,16,53,34,27,34,49,41,34,36,31,51,27,71,22,51,68,23,37,53,46,45,38,16,31,57,62,0,40,26,39,41,36,50,57,26,56
33,91,62,29,85,30,24,72,47,43,6,89,38,74,52,72,77,53,108,62,88,100,22,68,60,85,85,75,50,29,86,97,40,0,65,42,38,23,87,87,51,50
66,26,51,48,40,35,42,67,37,49,59,35,51,12,55,14,59,22,61,8,25,43,44,45,73,35,20,36,31,46,61,56,26,65,0,63,51,63,24,35,43,80
72,88,27,19,60,37,33,31,70,14,37,69,70,65,14,61,40,66,79,56,87,106,47,36,17,63,77,51,33,58,50,67,39,42,63,0,70,19,87,97,23,16
16,71,79,51,86,36,37,93,16,63,38,85,0,63,74,64,92,29,110,54,67,71,23,79,88,83,70,79,58,12,99,102,41,38,51,70,0,56,65,57,66,83
55,89,43,15,71,29,23,50,59,24,18,78,55,69,31,65,57,59,93,58,88,104,33,51,37,73,80,62,39,43,67,81,36,23,63,19,56,0,87,93,34,28
81,7,73,72,51,58,66,88,49,73,81,41,65,23,78,29,77,36,66,31,2,21,64,65,96,45,16,51,54,63,77,66,50,87,24,87,65,87,0,20,66,104
74,27,87,80,70,63,70,103,42,83,83,61,58,41,91,46,94,34,87,44,23,14,64,81,109,64,36,69,66,60,95,86,57,87,35,97,57,93,20,0,79,114
73,66,12,21,38,30,31,27,61,9,44,46,66,44,12,39,27,52,59,35,66,87,44,17,29,40,55,28,12,54,35,47,26,51,43,23,66,34,66,79,0,39
83,105,39,34,74,53,48,37,85,31,46,84,83,82,28,77,49,82,91,73,104,123,60,50,17,78,94,65,50,71,60,79,56,50,80,16,83,28,104,114,39,0
