node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,47.530367466762,71.8290273910243,0,0,1,0,480,0,-1,0.0,-1.0,
1,33.688196447658,62.48068577332605,0,1,0,0,480,6,-1,0.0,-1.0,18.0
2,49.83714454509194,36.71142565336098,0,1,0,0,480,9,-1,0.0,-1.0,28.0
3,88.1556261068001,11.271168274890897,0,1,0,0,480,6,-1,0.0,-1.0,10.0
10,54.061688437459935,57.73064181897478,-3,0,0,298,451,18,1,,,
4,48.692314831911034,19.43690732661367,3,0,0,106,270,11,1,,,
30,46.4195622421631,59.73640749605509,-4,0,0,83,145,19,2,,,
6,63.34303401118216,16.556351508535407,4,0,0,301,464,8,2,,,
35,58.675261974612035,60.50309676852086,-3,0,0,281,374,18,3,,,
8,16.606444440194046,66.31958253483397,3,0,0,263,377,15,3,,,
13,3.7318663575064415,76.87569765313751,-3,0,0,184,322,9,4,,,
9,20.451037055595478,41.574905253216585,3,0,0,341,445,6,4,,,
20,87.35941932916235,51.702586221881,-2,0,0,319,380,17,5,,,
11,60.251133755315536,64.01314153909222,2,0,0,350,471,18,5,,,
5,86.10550912175916,25.34693447156634,-3,0,0,329,488,19,6,,,
12,27.176869767379753,40.136748571715906,3,0,0,103,177,18,6,,,
28,20.125316090490763,59.04466882619761,-4,0,0,158,244,9,7,,,
14,83.70995017889024,19.923676348554554,4,0,0,8,87,7,7,,,
33,78.43639454411661,26.923317857431616,-2,0,0,185,332,5,8,,,
19,71.73084123335083,44.73684779918721,2,0,0,56,131,8,8,,,
16,97.03838227924875,80.71865681172291,-4,0,0,330,397,7,9,,,
21,14.425326907781077,62.22913758376416,4,0,0,274,443,13,9,,,
23,39.189392093591344,40.28657391501041,-2,0,0,187,297,18,10,,,
22,46.22309659078026,93.56718630817258,2,0,0,79,193,10,10,,,
17,36.070320290603206,48.19082714698253,-3,0,0,16,117,12,11,,,
25,37.444987753843485,98.97744156800896,3,0,0,303,446,10,11,,,
24,65.07733897816102,52.6986218326428,-2,0,0,197,270,15,12,,,
26,30.218550999941684,27.752879198502857,2,0,0,11,180,9,12,,,
7,40.49136694708366,89.93571956493642,-3,0,0,127,241,14,13,,,
27,86.44276285221034,0.3372943550555507,3,0,0,78,227,5,13,,,
15,20.144396462968185,4.203640219042071,-2,0,0,248,337,12,14,,,
29,16.245052784466484,98.58039227235882,2,0,0,200,262,14,14,,,
31,16.037346510519313,28.937810087192783,-2,0,0,355,436,18,15,,,
32,61.462478267941556,54.955337328639764,2,0,0,303,391,6,15,,,
18,29.196696065086858,59.724396832208434,-3,0,0,239,308,11,16,,,
34,65.3542146706534,29.097550574886544,3,0,0,282,420,16,16,,,
