0,95,63,60,34,62,65,50,21,49,78,66,70,74,87,86,86,85,84,49,46,107,97,69,80,83,18,9,53,64,25,10,87,76,72,53,35,45,51,70,47
95,0,42,60,62,36,56,61,82,65,23,29,29,49,9,68,13,24,24,51,49,12,2,74,21,34,92,89,63,76,75,85,12,48,39,81,84,75,44,31,75
63,42,0,60,30,8,17,19,45,23,41,27,12,16,38,37,28,49,48,14,32,52,44,77,20,19,68,61,58,35,39,54,41,61,50,39,68,33,19,40,66
60,60,60,0,48,52,75,67,62,69,36,37,55,76,50,98,60,37,37,52,30,71,61,17,59,73,47,52,7,89,58,53,47,18,21,85,31,74,42,28,18
34,62,30,48,0,28,36,22,19,23,50,35,36,42,55,59,52,57,56,15,20,75,65,63,46,49,38,31,42,43,13,24,56,57,49,37,42,27,18,43,45
62,36,8,52,28,0,26,25,46,29,32,18,8,24,31,46,25,40,39,14,25,48,39,69,17,23,64,58,50,43,39,52,34,52,41,46,62,38,13,31,59
65,56,17,75,36,26,0,15,45,16,58,44,29,10,54,23,42,66,65,24,45,65,58,92,35,25,74,65,72,19,40,57,57,78,67,26,78,24,33,57,79
50,61,19,67,22,25,15,0,29,3,57,42,32,24,57,37,48,65,64,15,36,72,64,83,40,36,59,50,63,22,25,42,59,72,62,20,65,13,26,53,67
21,82,45,62,19,46,45,29,0,28,69,55,54,54,75,65,71,77,76,31,38,94,84,75,64,64,35,24,56,43,6,16,76,75,67,32,46,24,37,62,54
49,65,23,69,23,29,16,3,28,0,60,45,35,26,60,36,52,68,68,18,39,75,67,86,44,39,60,50,65,19,24,42,63,75,66,17,66,10,29,57,69
78,23,41,36,50,32,58,57,69,60,0,15,29,54,13,76,26,8,7,43,32,34,25,51,28,44,72,71,39,76,63,68,11,25,16,78,62,69,32,9,52
66,29,27,37,35,18,44,42,55,45,15,0,18,42,20,64,24,23,22,27,19,42,31,53,22,36,62,60,37,62,48,56,21,33,23,63,55,54,17,12,48
70,29,12,55,36,8,29,32,54,35,29,18,0,24,25,46,17,37,36,22,30,40,31,72,9,18,71,66,54,48,48,60,28,52,41,52,68,45,20,30,64
74,49,16,76,42,24,10,24,54,26,54,42,24,0,48,22,35,61,60,28,48,57,50,93,28,15,81,73,74,28,48,65,51,76,65,37,83,35,35,54,82
