node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,20.513964048200716,19.068772066366655,0,0,1,0,480,0,-1,0.0,-1.0,
1,3.654966784809488,47.206694510999924,0,1,0,0,480,7,-1,0.0,-1.0,13.0
2,56.48411332626164,6.570863942835237,0,1,0,0,480,7,-1,0.0,-1.0,20.0
3,77.55276166950105,45.32888347480276,0,1,0,0,480,12,-1,0.0,-1.0,20.0
4,52.439026932758004,44.07627469382282,0,1,0,0,480,8,-1,0.0,-1.0,26.0
17,9.944139275934516,24.317219099945408,-3,0,0,11,150,12,1,,,
5,40.0763060875326,55.96403313082179,3,0,0,338,405,19,1,,,
8,37.330931627975296,27.074467314355378,-4,0,0,148,294,9,2,,,
6,15.52402459307125,18.19281304952711,4,0,0,197,328,13,2,,,
27,25.94234334312925,37.96924081672669,-2,0,0,88,206,14,3,,,
9,64.39995432390158,40.87341710980964,2,0,0,25,131,14,3,,,
48,60.051686043365336,66.50366745462554,-2,0,0,15,91,11,4,,,
12,2.709599250348349,22.197216193294945,2,0,0,281,425,10,4,,,
35,42.52135044692334,2.24693083201174,-2,0,0,249,322,19,5,,,
13,23.10747965880714,67.18927435987284,2,0,0,116,182,13,5,,,
19,83.02198645669915,39.71835296184548,-3,0,0,175,293,11,6,,,
21,29.314773026101328,89.63358185211197,3,0,0,81,235,18,6,,,
33,86.84679758979128,48.743119824951364,-4,0,0,102,175,19,7,,,
23,20.78862551460273,2.6532203873819715,4,0,0,151,309,16,7,,,
47,87.38900775625153,59.74131021703083,-4,0,0,187,344,7,8,,,
24,18.143543508979732,58.304156096969216,4,0,0,292,394,12,8,,,
45,20.64212717606032,1.0995828658480478,-2,0,0,182,349,11,9,,,
25,42.1424550592498,89.26717110769748,2,0,0,14,193,5,9,,,
31,29.44657595419177,94.84533069621567,-4,0,0,3,148,13,10,,,
26,81.7443561738441,34.1817351697876,4,0,0,209,301,17,10,,,
18,72.22669318556592,85.56964681062857,-3,0,0,107,232,11,11,,,
28,59.02949425148078,26.806364082287626,3,0,0,226,327,6,11,,,
36,26.867735938494608,54.16342146608669,-2,0,0,250,322,17,12,,,
29,62.4148907849134,40.941165219124045,2,0,0,273,364,7,12,,,
10,2.538635566034486,15.615259736619036,-3,0,0,38,213,17,13,,,
30,55.204718085198024,43.61265291353167,3,0,0,317,493,16,13,,,
42,11.775108289014113,57.651647551425356,-2,0,0,184,253,18,14,,,
34,89.45522268940914,79.98552559473153,2,0,0,358,501,9,14,,,
20,66.80851365706462,20.498429541582098,-3,0,0,64,172,7,15,,,
37,63.347821982614725,25.788768543320227,3,0,0,141,320,18,15,,,
16,65.27461078518748,23.81827810467265,-3,0,0,323,444,9,16,,,
38,13.935607407282413,83.4930236799299,3,0,0,152,259,5,16,,,
46,13.688563006880727,90.00186418481051,-2,0,0,72,180,13,17,,,
39,98.44021807035521,52.56901823026858,2,0,0,343,470,16,17,,,
22,1.3001923510736035,8.550853085446807,-3,0,0,186,282,17,18,,,
40,17.16792858483035,27.230732651936897,3,0,0,197,295,12,18,,,
52,16.628336875607943,73.80336164263704,-3,0,0,318,465,15,19,,,
41,1.8390676547466733,91.4298806560499,3,0,0,61,197,6,19,,,
7,86.17856210135173,94.61154621336327,-2,0,0,152,263,8,20,,,
43,27.4055220687206,55.417800251579344,2,0,0,58,189,8,20,,,
11,71.59722288473975,65.89239419101514,-2,0,0,348,461,9,21,,,
44,65.14203883518643,82.97418037072016,2,0,0,242,410,18,21,,,
14,1.9710537754364155,10.410858198457385,-2,0,0,329,486,13,22,,,
49,17.53712786234496,91.44119459249598,2,0,0,217,317,5,22,,,
32,76.36057941597608,14.011317576645254,-3,0,0,258,322,9,23,,,
50,41.87705248920731,38.31385282494975,3,0,0,53,159,11,23,,,
15,79.99160853731894,17.85446620543336,-4,0,0,176,334,8,24,,,
51,51.89177052828376,4.696596677505505,4,0,0,240,360,15,24,,,
