0,14,47,67,28,34,64,18,20,26,59,37,26,64,41,41,39,46,51,35,48,57,5,30,24,46,40,33,42,54,32,59,40,28,51,68,54,47,49,64,57,29,5,11,31,59,26,45,47,40,37,43
14,0,62,82,19,22,79,11,16,16,68,40,37,67,53,50,53,49,60,33,59,72,10,36,39,45,55,45,44,59,24,64,39,37,66,83,68,53,61,79,62,33,16,6,42,73,18,32,57,31,24,51
47,62,0,23,69,80,24,64,59,69,42,64,43,81,41,53,14,72,41,63,29,19,53,55,24,78,8,37,71,73,71,61,64,47,5,23,12,62,30,25,57,61,48,57,43,19,71,89,34,78,84,44
67,82,23,0,91,97,6,82,81,91,62,74,54,83,45,58,38,79,62,86,51,11,72,65,42,87,28,45,80,77,94,83,87,57,18,3,29,66,51,7,79,73,66,78,52,33,88,111,56,101,102,67
28,19,69,91,0,36,89,31,9,3,62,59,54,87,69,68,57,68,54,18,57,83,26,55,50,64,63,61,63,78,5,51,23,55,73,92,71,72,58,89,51,52,32,17,59,75,36,20,53,12,35,43
34,22,80,97,36,0,93,15,37,33,91,36,45,59,59,51,73,41,82,54,81,86,28,38,56,33,72,54,36,52,41,86,60,43,83,99,88,51,83,93,84,30,32,29,49,93,9,38,80,45,6,73
64,79,24,6,89,93,0,78,80,89,65,69,50,77,40,53,39,73,65,86,54,7,69,60,39,82,27,40,74,71,93,86,88,53,19,9,32,61,54,1,81,68,63,75,47,37,84,109,58,100,98,69
18,11,64,82,31,15,78,0,28,27,77,29,31,56,47,41,58,38,69,45,66,71,13,27,40,33,56,41,32,48,36,75,51,30,68,84,72,43,68,78,73,22,16,17,36,78,7,41,65,42,20,61
20,16,59,81,9,37,80,28,0,10,56,54,46,82,61,61,47,64,47,17,49,73,19,49,41,61,53,53,59,73,13,48,23,48,64,82,62,66,50,80,47,47,24,11,51,66,34,30,46,20,37,37
26,16,69,91,3,33,89,27,10,0,65,56,52,84,67,65,57,65,56,21,58,82,24,52,49,61,63,59,60,75,8,55,27,53,73,92,72,69,60,89,54,49,30,15,57,76,32,20,55,14,31,46
59,68,42,62,62,91,65,77,56,65,0,91,72,115,78,87,31,101,8,47,13,61,64,82,52,103,45,70,98,105,62,24,44,76,46,60,32,95,12,66,20,86,63,62,74,29,85,81,12,66,93,19
37,40,64,74,59,36,69,29,54,56,91,0,21,27,29,17,64,9,85,71,79,63,35,9,42,13,56,28,6,18,65,96,77,17,66,77,75,15,80,68,93,7,31,43,22,82,28,70,79,71,42,79
26,37,43,54,54,45,50,31,46,52,72,21,0,42,15,15,44,29,66,61,59,43,28,11,21,34,34,9,27,33,59,80,65,3,45,57,54,23,60,49,77,18,22,37,4,61,35,70,60,66,50,62
64,67,81,83,87,59,77,56,82,84,115,27,42,0,40,28,85,18,109,99,101,73,62,34,63,26,73,45,23,9,92,122,104,38,81,87,93,19,102,76,119,34,58,70,40,101,54,96,103,98,65,104
41,53,41,45,69,59,40,47,61,67,78,29,15,40,0,13,47,33,73,74,64,34,43,22,27,42,34,8,34,32,74,90,78,16,41,48,53,21,65,38,86,30,37,52,11,61,50,86,67,81,65,71
41,50,53,58,68,51,53,41,61,65,87,17,15,28,13,0,57,20,81,76,73,47,41,14,35,29,45,16,22,19,73,96,81,13,53,62,65,9,74,52,92,20,36,50,12,72,43,82,75,80,57,77
39,53,14,38,57,73,39,58,47,57,31,64,44,85,47,57,0,73,27,49,17,33,45,55,23,77,15,40,71,76,58,47,50,48,19,37,14,66,18,39,43,60,42,48,45,20,65,77,21,65,77,30
46,49,72,79,68,41,73,38,64,65,101,9,29,18,33,20,73,0,94,81,88,68,44,18,50,10,63,35,5,10,74,106,86,25,73,82,83,13,89,72,103,17,41,52,29,90,35,78,89,80,48,89
51,60,41,62,54,82,65,69,47,56,8,85,66,109,73,81,27,94,0,38,11,60,56,75,46,96,43,65,91,99,53,21,36,70,45,61,33,89,11,66,16,78,55,53,69,32,77,72,6,57,84,10
35,33,63,86,18,54,86,45,17,21,47,71,61,99,74,76,49,81,38,0,44,80,36,65,50,78,59,66,76,89,15,33,5,63,68,86,62,82,45,86,33,64,40,28,65,64,51,34,40,18,53,28
48,59,29,51,57,81,54,66,49,58,13,79,59,101,64,73,17,88,11,44,0,49,53,69,38,90,32,57,85,92,57,32,42,63,34,50,22,82,1,55,27,73,52,53,61,21,74,76,4,62,83,18
57,72,19,11,83,86,7,71,73,82,61,63,43,73,34,47,33,68,60,80,49,0,62,54,32,76,20,34,69,66,86,81,81,46,15,14,29,56,49,6,76,62,56,68,41,35,77,102,53,93,92,64
5,10,53,72,26,28,69,13,19,24,64,35,28,62,43,41,45,44,56,36,53,62,0,29,30,42,45,36,40,53,31,63,42,29,57,74,60,46,55,69,61,27,6,8,33,65,20,42,52,38,31,48
30,36,55,65,55,38,60,27,49,52,82,9,11,34,22,14,55,18,75,65,69,54,29,0,32,22,46,19,16,24,60,88,70,7,56,68,65,17,70,59,85,8,24,38,13,73,29,68,70,67,44,70
24,39,24,42,50,56,39,40,41,49,52,42,21,63,27,35,23,50,46,50,38,32,30,32,0,54,16,19,48,54,54,62,54,25,27,44,34,43,39,39,58,37,24,35,22,41,47,70,40,61,60,44
46,45,78,87,64,33,82,33,61,61,103,13,34,26,42,29,77,10,96,78,90,76,42,22,54,0,69,42,7,20,69,105,84,30,79,90,88,24,92,81,103,17,40,49,35,95,29,71,91,75,39,89
40,55,8,28,63,72,27,56,53,63,45,56,34,73,34,45,15,63,43,59,32,20,45,46,16,69,0,28,62,65,66,62,61,38,11,29,20,54,33,27,58,52,40,50,34,27,63,83,36,73,76,44
