node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,41.54933966959143,40.27761343483331,0,0,1,0,480,0,-1,0.0,-1.0,
1,3.6207261487384956,55.114133619473385,0,1,0,0,480,6,-1,0.0,-1.0,27.0
2,70.8680838511905,11.44381635168481,0,1,0,0,480,12,-1,0.0,-1.0,11.0
3,30.543276608787085,78.12569537828522,0,1,0,0,480,10,-1,0.0,-1.0,24.0
4,36.591943541357544,24.16024620400399,0,1,0,0,480,9,-1,0.0,-1.0,12.0
26,12.025098657073464,23.073427660611877,-2,0,0,264,339,7,1,,,
7,70.6549802282827,49.954870128637516,2,0,0,230,295,6,1,,,
17,90.97268379341969,98.23905545175666,-4,0,0,138,273,17,2,,,
11,72.19769617985308,93.77416549348222,4,0,0,249,350,17,2,,,
33,94.68425516675158,46.758894849876675,-4,0,0,254,387,8,3,,,
12,9.125165911904809,1.950264761052023,4,0,0,49,144,16,3,,,
47,44.276495686189456,25.325281696571622,-4,0,0,87,183,17,4,,,
16,24.031231029667445,65.93503030992501,4,0,0,251,322,14,4,,,
5,67.22006635651123,19.675877767165563,-4,0,0,354,453,10,5,,,
20,29.471484685646875,0.18120338692516613,4,0,0,177,277,17,5,,,
46,32.42508738519706,11.103492302385954,-3,0,0,358,426,18,6,,,
21,22.381808605642885,34.044108009941844,3,0,0,127,272,19,6,,,
6,89.56529195831769,10.559839602614096,-4,0,0,4,107,10,7,,,
22,99.09861694966852,52.354159385708165,4,0,0,293,467,7,7,,,
18,19.803094663109366,13.411962270979016,-2,0,0,207,381,7,8,,,
25,13.518305417143006,69.51964597032112,2,0,0,342,443,15,8,,,
45,31.32760111381787,52.67592876922153,-3,0,0,81,153,14,9,,,
27,35.07372984043088,75.77349445022938,3,0,0,145,271,14,9,,,
19,5.640135776079047,86.82970181613278,-2,0,0,251,313,11,10,,,
28,58.24009648679398,68.89999849885683,2,0,0,88,238,14,10,,,
15,65.08663952541407,19.88917029380174,-2,0,0,62,173,11,11,,,
29,56.70123254201722,68.3592425221869,2,0,0,279,410,13,11,,,
43,97.54505241349513,76.14588334361586,-4,0,0,93,235,9,12,,,
30,0.28421536639724465,93.08981443714295,4,0,0,335,418,16,12,,,
10,48.009014224004645,49.14072634326684,-2,0,0,355,525,18,13,,,
32,77.10383702448547,43.52307180094239,2,0,0,253,382,9,13,,,
8,86.99295623969935,12.61950910262366,-4,0,0,244,345,6,14,,,
34,87.49394056026713,81.0828113362271,4,0,0,188,251,12,14,,,
24,33.030768755687845,1.9725746463175486,-3,0,0,16,160,13,15,,,
36,89.81238347128787,73.16043405194684,3,0,0,217,383,16,15,,,
13,80.57047924812035,10.816938755075933,-2,0,0,172,311,11,16,,,
37,36.699814726822076,10.612541856490243,2,0,0,217,393,5,16,,,
31,11.092023087480651,40.62490959769048,-2,0,0,30,95,16,17,,,
38,68.864505226439,97.86540813379649,2,0,0,71,201,6,17,,,
9,67.78949184960878,57.20546391813814,-4,0,0,107,180,15,18,,,
39,72.6604437331869,92.87293692773355,4,0,0,115,247,14,18,,,
44,42.338674906746185,0.4504480980288661,-4,0,0,255,326,10,19,,,
40,80.43047129555167,16.31146751166788,4,0,0,234,334,9,19,,,
35,98.09863027986832,92.65477807509754,-3,0,0,156,274,13,20,,,
41,24.92037705912873,34.186560176235034,3,0,0,248,371,12,20,,,
14,98.66967960804239,61.93482489588372,-3,0,0,79,175,9,21,,,
42,16.826044433800412,58.165133267300675,3,0,0,347,444,13,21,,,
23,20.47139475951013,33.48183447134511,-4,0,0,347,420,11,22,,,
48,90.92323764615014,10.175452850101575,4,0,0,213,323,5,22,,,
