0,70,37,41,35,24,37,55,45,74,34,54,17,23,27,69,38,79,7,38,77,48,39,31,44,87,42,59,98,60,32,55,62,80,25,16
70,0,82,33,80,48,92,99,41,63,36,27,64,69,90,57,37,19,63,89,13,72,40,68,26,75,37,63,93,40,51,69,80,65,93,84
37,82,0,65,2,40,13,19,73,52,52,56,54,16,22,50,64,81,38,7,82,19,67,13,57,62,44,36,67,51,30,28,30,58,32,29
41,33,65,0,63,25,72,84,12,71,14,33,31,49,66,65,3,48,34,70,44,63,7,52,17,85,30,63,101,47,38,65,76,75,66,57
35,80,2,63,0,37,14,21,71,52,50,54,52,13,21,50,61,80,36,9,81,19,64,12,55,62,42,36,68,50,28,28,31,58,31,28
24,48,40,25,37,0,47,59,34,56,13,30,27,24,43,51,24,55,16,45,53,40,27,27,21,70,18,44,84,38,15,43,54,62,45,36
37,92,13,72,14,47,0,19,79,66,60,68,55,23,13,64,70,93,40,6,94,32,72,25,66,75,55,49,79,64,41,41,42,71,22,24
55,99,19,84,21,59,19,0,93,59,71,72,72,35,32,59,83,96,57,16,98,29,86,32,75,66,62,45,65,65,48,36,31,64,42,43
45,41,73,12,71,34,79,93,0,83,25,45,30,57,71,77,10,58,39,78,53,74,6,61,29,97,42,75,113,59,48,76,87,87,70,61
74,63,52,71,52,56,66,59,83,0,58,39,83,54,73,6,72,50,69,60,55,33,77,45,53,14,41,16,30,24,42,24,28,6,82,76
34,36,52,14,50,13,60,71,25,58,0,24,31,37,56,52,14,45,27,57,43,49,19,38,10,72,17,49,88,36,23,51,62,63,57,49
54,27,56,33,54,30,68,72,45,39,24,0,55,46,68,33,36,25,47,63,26,44,41,42,16,52,13,36,70,14,27,41,52,43,73,65
17,64,54,31,52,27,55,72,30,83,31,55,0,39,44,78,28,77,16,56,74,62,26,46,41,97,45,70,110,65,41,68,77,89,41,33
23,69,16,49,13,24,23,35,57,54,37,46,39,0,22,50,48,72,22,20,72,25,51,8,43,66,33,38,75,45,19,32,39,60,28,22
27,90,22,66,21,43,13,32,71,73,56,68,44,22,0,71,64,94,32,17,94,41,65,28,63,84,55,57,90,68,41,50,52,79,9,11
69,57,50,65,50,51,64,59,77,6,52,33,78,50,71,0,66,45,64,58,49,31,71,42,47,20,35,14,36,18,37,23,29,11,79,73
38,37,64,3,61,24,70,83,10,72,14,36,28,48,64,66,0,52,31,68,48,63,4,51,19,86,31,64,102,49,37,65,76,77,63,54
79,19,81,48,80,55,93,96,58,50,45,25,77,72,94,45,52,0,71,89,6,67,56,68,35,60,39,55,78,31,53,62,72,51,99,90
7,63,38,34,36,16,40,57,39,69,27,47,16,22,32,64,31,71,0,40,69,46,32,29,36,83,35,55,94,53,27,52,60,75,31,23
38,89,7,70,9,45,6,16,78,60,57,63,56,20,17,58,68,89,40,0,90,27,71,20,63,69,51,43,73,59,37,35,36,65,27,27
77,13,82,44,81,53,94,98,53,55,43,26,74,72,94,49,48,6,69,90,0,69,51,69,33,65,39,58,84,34,53,65,76,56,98,89
48,72,19,63,19,40,32,29,74,33,49,44,62,25,41,31,63,67,46,27,69,0,67,16,50,43,36,16,50,35,25,8,14,38,50,46
39,40,67,7,64,27,72,86,6,77,19,41,26,51,65,71,4,56,32,71,51,67,0,54,24,91,36,68,107,54,41,69,80,82,64,55
31,68,13,52,12,27,25,32,61,45,38,42,46,8,28,42,51,68,29,20,69,16,54,0,43,57,30,29,66,39,16,24,31,51,36,30
44,26,57,17,55,21,66,75,29,53,10,16,41,43,63,47,19,35,36,63,33,50,24,43,0,67,14,47,84,30,26,50,61,58,66,57
87,75,62,85,62,70,75,66,97,14,72,52,97,66,84,20,86,60,83,69,65,43,91,57,67,0,55,28,18,37,56,34,34,9,93,88
42,37,44,30,42,18,55,62,42,41,17,13,45,33,55,35,31,39,35,51,39,36,36,30,14,55,0,32,71,19,14,35,46,46,60,51
59,63,36,63,36,44,49,45,75,16,49,36,70,38,57,14,64,55,55,43,58,16,68,29,47,28,32,0,39,23,29,8,17,22,65,60
98,93,67,101,68,84,79,65,113,30,88,70,110,75,90,36,102,78,94,73,84,50,107,66,84,18,71,39,0,55,69,42,37,27,99,96
60,40,51,47,50,38,64,65,59,24,36,14,65,45,68,18,49,31,53,59,34,35,54,39,30,37,19,23,55,0,28,30,41,28,74,67
32,51,30,38,28,15,41,48,48,42,23,27,41,19,41,37,37,53,27,37,53,25,41,16,26,56,14,29,69,28,0,28,38,48,46,39
55,69,28,65,28,43,41,36,76,24,51,41,68,32,50,23,65,62,52,35,65,8,69,24,50,34,35,8,42,30,28,0,11,29,59,54
62,80,30,76,31,54,42,31,87,28,62,52,77,39,52,29,76,72,60,36,76,14,80,31,61,34,46,17,37,41,38,11,0,32,62,59
80,65,58,75,58,62,71,64,87,6,63,43,89,60,79,11,77,51,75,65,56,38,82,51,58,9,46,22,27,28,48,29,32,0,88,82
25,93,32,66,31,45,22,42,70,82,57,73,41,28,9,79,63,99,31,27,98,50,64,36,66,93,60,65,99,74,46,59,62,88,0,8
16,84,29,57,28,36,24,43,61,76,49,65,33,22,11,73,54,90,23,27,89,46,55,30,57,88,51,60,96,67,39,54,59,82,8,0
