0,32,38,62,40,41,5,100,18,49,18,69,18,48,20,59,45,11,84,65,46,71,21,16,39,73,63,19,39,47,42,76,56,72,91,27,35,43,64,84,8,74,39,36,77,17,71,78,61,72,28,34,54
32,0,66,73,48,37,31,95,39,61,31,70,25,27,36,81,65,23,78,79,68,49,38,47,18,57,79,24,59,59,51,54,79,83,91,59,24,63,37,94,24,44,13,25,71,49,43,84,59,46,39,64,29
38,66,0,44,37,52,42,92,28,35,54,61,55,69,54,26,19,49,80,42,17,87,55,35,64,83,37,43,20,34,37,92,21,51,80,14,56,20,87,62,44,100,67,56,76,36,93,61,60,93,34,4,78
62,73,44,0,25,38,67,50,44,13,80,21,78,58,83,27,24,70,40,7,27,65,84,71,60,56,11,52,26,15,22,69,31,9,36,55,51,24,74,22,63,88,66,51,39,72,77,17,27,75,36,48,67
40,48,37,25,0,17,45,60,22,12,57,29,54,37,60,38,23,46,45,30,27,51,62,52,37,46,30,27,18,10,2,55,38,34,51,42,27,21,55,46,39,69,42,27,40,53,60,38,23,58,12,39,46
41,37,52,38,17,0,45,60,29,28,55,33,50,20,59,55,40,43,43,45,44,35,61,56,22,33,47,22,34,26,19,40,55,47,54,53,13,38,37,58,36,52,28,12,36,58,43,47,22,42,17,52,29
5,31,42,67,45,45,0,104,23,53,13,73,13,49,15,64,50,8,88,70,51,72,17,16,40,75,68,22,44,52,47,77,60,77,96,31,37,48,65,89,9,74,39,39,81,17,71,83,65,73,33,38,55
100,95,92,50,60,60,104,0,83,57,115,32,110,68,119,77,73,103,16,54,76,57,120,112,77,44,60,82,73,58,59,56,81,45,14,102,71,72,73,43,96,84,83,70,24,114,72,34,38,68,71,96,72
18,39,28,44,22,29,23,83,0,30,36,51,34,42,39,43,28,27,68,47,30,63,40,29,36,62,44,15,21,28,24,68,41,54,74,25,29,26,61,66,20,73,39,30,62,30,67,59,45,67,12,26,51
49,61,35,13,12,28,53,57,30,0,66,26,64,48,69,27,17,56,45,18,20,60,70,57,49,53,18,38,15,1,9,64,29,23,46,44,39,15,66,35,49,80,55,39,42,59,70,29,25,68,22,38,58
18,31,54,80,57,55,13,115,36,66,0,85,6,55,5,77,63,11,98,84,64,78,7,22,45,83,81,32,57,65,59,83,73,90,108,42,45,61,68,102,18,75,43,46,91,23,75,95,76,77,45,50,59
69,70,61,21,29,33,73,32,51,26,85,0,81,48,89,48,42,74,19,28,45,48,90,81,53,37,33,53,41,26,27,51,52,22,22,69,46,40,60,29,66,74,60,45,18,82,62,16,11,59,40,64,55
18,25,55,78,54,50,13,110,34,64,6,81,0,49,11,77,62,7,94,82,64,72,13,26,39,77,79,28,56,62,56,77,74,88,104,44,40,60,62,100,15,69,36,41,87,27,68,92,72,70,42,52,53
48,27,69,58,37,20,49,68,42,48,55,48,49,0,60,75,60,44,52,65,63,23,62,64,10,29,67,29,54,47,39,28,75,66,67,67,13,57,18,76,40,32,14,12,44,66,24,64,36,24,34,68,9
20,36,54,83,60,59,15,119,39,69,5,89,11,60,0,78,64,16,102,86,65,83,1,20,50,88,83,36,59,67,62,88,74,93,111,41,50,63,74,105,22,81,48,51,96,20,80,98,80,82,48,50,65
59,81,26,27,38,55,64,77,43,27,77,48,77,75,78,0,15,70,68,22,13,87,79,61,73,80,16,57,22,29,35,92,5,31,62,40,64,18,93,39,63,107,78,64,66,61,97,42,52,96,43,31,84
45,65,19,24,23,40,50,73,28,17,63,42,62,60,64,15,0,55,62,23,3,74,65,49,58,69,19,41,6,17,22,79,14,32,61,31,48,2,78,43,48,92,63,49,59,50,83,42,43,82,27,23,69
11,23,49,70,46,43,8,103,27,56,11,74,7,44,16,70,55,0,87,74,56,68,17,24,34,72,72,21,49,55,49,73,67,80,97,39,34,53,59,92,7,67,33,35,80,25,65,85,65,67,34,46,49
84,78,80,40,45,43,88,16,68,45,98,19,94,52,102,68,62,87,0,47,65,43,104,97,60,30,52,66,60,45,45,43,71,39,18,88,55,60,58,42,80,70,66,54,7,98,58,29,22,55,56,83,56
65,79,42,7,30,45,70,54,47,18,84,28,82,65,86,22,23,74,47,0,25,73,87,72,67,64,5,57,27,20,28,76,26,9,40,55,57,24,81,20,67,96,73,57,46,73,85,20,35,83,41,46,74
46,68,17,27,27,44,51,76,30,20,64,45,64,63,65,13,3,56,65,25,0,78,66,49,61,73,20,44,10,20,25,83,11,34,63,30,52,6,82,45,50,96,66,52,62,50,87,44,46,86,30,21,73
71,49,87,65,51,35,72,57,63,60,78,48,72,23,83,87,74,68,43,73,78,0,85,87,33,12,76,51,69,58,52,5,89,70,60,88,35,72,16,78,63,27,36,34,36,88,15,65,38,11,52,87,20
21,38,55,84,62,61,17,120,40,70,7,90,13,62,1,79,65,17,104,87,66,85,0,20,52,90,84,38,60,69,64,90,75,94,113,41,52,64,75,106,24,82,50,53,98,20,82,100,82,84,50,50,67
16,47,35,71,52,56,16,112,29,57,22,81,26,64,20,61,49,24,97,72,49,87,20,0,55,89,68,35,45,56,53,92,56,80,103,21,51,48,81,92,24,90,55,53,91,1,87,87,74,88,41,31,71
39,18,64,60,37,22,40,77,36,49,45,53,39,10,50,73,58,34,60,67,61,33,52,55,0,39,68,21,51,47,39,38,73,69,74,61,9,55,25,80,31,36,6,9,53,57,32,69,42,33,31,63,15
73,57,83,56,46,33,75,44,62,53,83,37,77,29,88,80,69,72,30,64,73,12,90,89,39,0,67,53,64,52,47,13,82,60,48,87,38,66,28,67,66,40,43,36,23,90,28,54,28,24,50,85,29
63,79,37,11,30,47,68,60,44,18,81,33,79,67,83,16,19,72,52,5,20,76,84,68,68,67,0,55,23,20,28,80,20,15,46,50,58,20,83,24,64,98,73,58,51,69,88,26,38,86,40,41,76
19,24,43,52,27,22,22,82,15,38,32,53,28,29,36,57,41,21,66,57,44,51,38,35,21,53,55,0,34,36,29,56,55,61,76,39,16,39,47,73,13,58,24,17,59,37,53,65,44,54,15,42,37
39,59,20,26,18,34,44,73,21,15,57,41,56,54,59,22,6,49,60,27,10,69,60,45,51,64,23,34,0,14,17,74,21,35,61,29,42,4,72,47,41,86,56,42,56,46,77,43,39,76,20,23,63
47,59,34,15,10,26,52,58,28,1,65,26,62,47,67,29,17,55,45,20,20,58,69,56,47,52,20,36,14,0,7,63,30,25,47,43,37,15,64,37,47,78,53,37,42,57,69,31,25,67,20,37,56
