0,19,30,101,88,77,44,91,49,96,61,7,49,26,32,76,21,68,4,42,100,61,88,76,79,54,52,95,47,46,94,66,98,76,99,31,90,110,73,43,58,97,52,90,32,52,29,28,94
19,0,45,112,101,92,46,93,52,110,80,27,67,45,26,75,26,79,14,46,109,64,100,89,86,70,70,106,45,65,102,84,101,88,112,49,103,122,88,51,75,96,72,104,22,46,23,19,94
30,45,0,72,58,47,32,70,33,66,44,25,25,17,37,62,22,39,33,27,72,43,58,46,53,25,27,66,40,26,68,43,77,46,69,12,61,80,43,22,31,80,35,60,43,49,38,39,76
101,112,72,0,24,34,70,47,63,22,82,97,68,85,91,64,85,33,103,67,8,56,14,26,30,54,64,5,76,75,21,70,45,26,15,78,15,11,33,60,59,62,79,24,98,85,94,97,59
88,101,58,24,0,12,67,61,60,8,59,83,47,67,85,72,76,27,91,62,30,59,11,14,38,35,43,21,74,54,38,47,61,15,12,60,8,26,14,53,37,76,57,3,93,85,87,91,73
77,92,47,34,12,0,61,65,56,19,47,72,35,56,78,72,67,24,80,56,39,56,20,14,40,23,31,31,69,42,45,35,66,14,24,49,19,38,5,47,25,79,44,13,85,80,79,83,76
44,46,32,70,67,61,0,47,7,74,75,45,55,48,21,32,23,40,43,5,66,18,61,52,41,48,55,64,8,58,57,72,55,51,74,45,65,81,55,14,57,53,66,70,28,19,24,28,49
91,93,70,47,61,65,47,0,41,65,102,91,83,88,67,22,70,42,91,48,40,29,50,51,24,70,81,44,48,89,26,94,8,50,60,82,55,59,59,49,79,14,96,64,73,52,70,74,11
49,52,33,63,60,56,7,41,0,68,74,50,54,50,28,29,28,34,49,7,59,12,55,46,34,45,53,57,13,57,50,70,49,45,68,46,59,74,50,12,54,48,66,64,35,24,31,35,45
96,110,66,22,8,19,74,65,68,0,64,91,54,75,93,78,84,34,99,70,30,65,15,22,43,43,50,22,82,61,41,52,64,22,7,68,10,21,22,61,44,80,63,5,101,92,95,99,77
61,80,44,82,59,47,75,102,74,64,0,53,20,34,81,101,65,61,65,69,86,82,67,58,79,32,21,78,83,17,89,12,107,58,71,33,66,85,49,62,24,115,8,59,85,93,80,81,111
7,27,25,97,83,72,45,91,50,91,53,0,42,19,37,78,23,65,12,42,97,62,84,72,77,49,46,92,49,39,92,58,98,72,94,24,86,106,68,42,51,98,45,85,38,56,35,33,95
49,67,25,68,47,35,55,83,54,54,20,42,0,23,63,80,48,42,53,49,71,62,53,42,60,14,4,63,64,7,72,17,88,42,60,18,53,73,35,42,10,95,12,49,69,74,63,65,91
26,45,17,85,67,56,48,88,50,75,34,19,23,0,48,79,32,54,31,44,86,61,71,59,69,32,27,80,55,19,84,39,94,58,80,6,72,92,53,39,33,98,26,69,52,64,47,47,94
32,26,37,91,85,78,21,67,28,93,81,37,63,48,0,48,15,60,29,24,88,38,81,71,63,61,65,85,18,64,78,81,75,71,94,48,85,102,73,31,68,70,72,88,7,20,3,7,67
