0,37,84,85,58,85,57,63,44,25,74,87,100,77,42,47,103,70,86,47,72,54,93,54,61,42,94,23,94,70,18,72,81,64,56,24,51,19,83,109
37,0,50,55,20,47,43,40,16,57,37,52,62,40,23,14,65,43,51,20,50,33,68,48,35,52,56,40,59,33,21,36,47,28,45,53,33,37,46,71
84,50,0,16,32,25,46,69,40,97,19,4,42,15,67,50,35,24,51,58,34,38,32,90,29,76,28,76,11,19,66,38,49,42,85,92,71,75,34,41
85,55,16,0,42,42,37,82,42,93,34,21,59,30,75,59,51,15,67,68,21,32,16,100,24,68,45,72,24,32,67,52,64,55,96,88,82,72,51,57
58,20,32,42,0,27,46,40,21,76,16,33,43,20,34,17,45,35,36,26,46,34,57,57,30,65,36,57,40,13,41,19,32,15,53,72,39,55,27,51
85,47,25,42,27,0,64,51,46,103,12,22,19,13,55,40,18,44,26,46,56,53,57,75,45,89,8,84,23,17,68,18,25,26,69,99,57,82,9,24
57,43,46,37,46,64,0,82,27,58,51,51,83,50,66,54,79,22,82,63,17,11,39,90,18,31,71,38,57,46,41,64,78,61,88,53,76,40,69,86
63,40,69,82,40,51,82,0,54,88,49,69,53,54,21,27,63,75,32,19,85,71,97,25,69,91,57,77,73,50,56,33,30,27,19,86,12,73,42,66
44,16,40,42,21,46,27,54,0,57,33,44,64,35,39,27,64,28,58,35,34,17,53,64,19,44,55,37,51,29,25,40,53,35,61,53,49,36,48,70
25,57,97,93,76,103,58,88,57,0,90,100,119,92,66,69,121,77,108,71,75,60,97,79,69,31,111,20,107,86,35,93,103,85,81,4,76,21,103,127
74,37,19,34,16,12,51,49,33,90,0,19,31,4,49,32,30,33,33,40,45,40,50,71,32,76,21,71,24,4,56,18,30,22,66,87,53,69,18,37
87,52,4,21,33,22,51,69,44,100,19,0,38,14,68,51,30,29,49,59,39,42,36,90,33,81,24,80,7,20,69,36,46,41,85,96,72,79,31,37
100,62,42,59,43,19,83,53,64,119,31,38,0,32,65,52,12,63,21,56,75,72,74,79,64,108,14,101,37,36,84,27,23,36,73,116,63,99,16,12
77,40,15,30,20,13,50,54,35,92,4,14,32,0,53,36,29,31,36,44,43,40,47,75,32,77,20,73,20,6,59,22,33,26,70,88,57,71,20,36
42,23,67,75,34,55,66,21,39,66,49,68,65,53,0,16,71,65,47,9,73,56,89,24,57,71,63,55,73,47,34,38,43,29,22,65,10,51,50,76
47,14,50,59,17,40,54,27,27,69,32,51,52,36,16,0,57,50,38,9,59,44,73,40,43,66,49,54,57,30,34,25,34,16,36,66,23,50,37,62
