0,45,74,18,54,60,68,71,15,53,17,67,39,33,19,4,83,87,43,58,59,46,59,88,24,50,27,77,77,20,76,33,87,49,65,51,48,89,46,47,36,14,66,38,80,32,70,35,22,87,71,38,24,37
45,0,77,28,11,101,37,86,55,75,41,68,7,76,27,46,54,92,9,41,22,74,57,95,55,85,50,61,45,40,76,31,99,49,56,52,36,91,59,19,78,57,25,30,87,30,36,53,31,48,89,33,30,10
74,77,0,77,73,80,56,22,64,32,56,8,79,74,76,70,52,15,84,39,65,42,19,18,52,57,47,30,57,54,4,49,24,28,23,25,40,15,27,58,71,69,73,98,11,50,60,39,57,75,27,100,87,80
18,28,77,0,39,78,58,79,32,64,24,70,21,51,2,21,74,92,25,53,46,59,60,94,37,66,36,73,67,25,79,29,95,50,63,52,43,93,52,36,54,32,52,22,86,28,59,42,20,74,81,23,9,19
54,11,73,39,0,107,26,85,62,76,47,64,19,83,37,55,43,88,20,34,11,76,53,91,60,90,54,53,34,45,71,32,96,47,50,50,32,85,59,14,85,65,13,42,84,32,25,55,37,36,89,44,42,22
60,101,80,78,107,0,111,60,46,47,60,80,97,27,78,57,119,83,102,94,109,39,79,81,47,23,54,102,118,62,85,76,75,75,89,74,85,90,61,96,24,45,117,98,78,76,114,56,70,133,57,98,84,96
68,37,56,58,26,111,0,74,71,71,55,48,43,91,56,68,17,70,46,18,15,74,39,74,65,90,57,29,8,52,53,37,81,37,32,40,25,66,53,21,91,75,19,67,67,37,4,54,46,22,78,70,64,46
71,86,22,79,85,60,74,0,57,18,56,27,86,61,78,67,74,22,92,55,80,28,34,21,46,39,44,52,77,54,27,56,17,38,42,35,53,30,27,71,57,61,89,102,17,56,78,37,60,95,4,103,89,87
15,55,64,32,62,46,71,57,0,39,15,58,50,21,32,11,83,75,55,57,65,31,52,76,11,34,17,73,79,18,67,34,74,44,60,44,47,79,36,52,22,5,73,54,69,33,73,25,25,92,57,54,39,49
53,75,32,64,76,47,71,18,39,0,40,32,74,43,63,49,75,39,80,52,73,10,33,38,28,24,28,56,76,39,37,44,35,33,43,30,46,44,18,62,39,43,82,87,32,45,74,22,46,92,17,88,74,74
17,41,56,24,47,60,55,56,15,40,0,50,37,36,23,14,68,70,43,42,49,35,41,71,14,44,11,60,64,2,58,18,72,32,48,33,32,72,30,36,37,19,58,47,63,18,57,19,10,76,57,48,33,37
67,68,8,70,64,80,48,27,58,32,50,0,70,71,68,64,46,24,75,30,56,40,10,27,47,56,41,25,50,47,9,40,33,19,15,17,32,23,22,49,68,64,64,89,20,42,52,33,49,67,32,91,79,71
39,7,79,21,19,97,43,86,50,74,37,70,0,71,20,41,60,94,5,45,29,71,59,97,52,82,48,65,52,36,78,30,100,50,59,53,38,93,59,23,73,52,32,23,89,30,43,51,28,55,89,26,23,2
33,76,74,51,83,27,91,61,21,43,36,71,71,0,52,30,102,83,76,76,86,33,67,82,26,26,34,89,99,39,78,54,78,60,76,60,66,88,49,73,5,19,95,71,76,54,94,40,47,113,60,70,57,69
19,27,76,2,37,78,56,78,32,63,23,68,20,52,0,21,72,91,24,50,44,58,58,92,37,66,35,71,65,24,77,28,94,48,61,51,41,91,51,34,54,33,50,23,84,26,57,41,19,72,80,24,11,18
