0,20,52,35,43,54,19,58,44,27,52,15,40,16,25,45,44,42,38,38,35,52,46,54,39,21,34,71,59,53,27,24,57,46,36,17,18,49,14,55,36,62,32,9,32,25,58,36,52,59,30,37,37
20,0,52,19,28,58,33,78,38,29,71,33,32,37,6,43,39,54,59,52,47,67,37,34,35,28,49,92,79,73,20,40,78,60,27,11,39,60,24,67,43,68,24,29,37,8,78,57,69,66,21,56,56
52,52,0,41,40,10,38,73,16,24,91,65,84,56,49,94,14,29,64,34,87,45,22,55,17,72,84,102,83,76,31,75,87,37,27,60,56,29,66,37,88,23,76,58,84,60,96,72,53,23,31,54,82
35,19,41,0,8,49,40,87,25,27,87,50,49,50,13,61,27,53,70,54,66,70,21,20,24,48,67,106,91,84,13,58,91,62,13,30,52,58,43,67,62,62,41,44,56,24,93,71,74,61,11,65,73
43,28,40,8,0,49,46,93,23,31,95,59,56,58,22,69,25,57,77,58,75,74,17,16,24,57,76,113,98,91,19,67,99,65,14,39,59,61,52,69,71,62,49,53,64,32,101,79,79,61,16,71,81
54,58,10,49,49,0,38,67,25,29,89,67,90,56,56,99,23,23,61,30,89,38,32,65,25,75,85,97,78,71,38,76,83,30,36,66,55,21,69,28,91,13,81,59,87,66,93,70,46,13,39,49,81
19,33,38,40,46,38,0,47,36,17,54,28,59,18,36,65,35,23,31,19,50,34,41,60,31,39,46,68,52,45,27,37,53,28,33,35,17,30,33,35,54,43,50,21,51,40,59,35,36,40,30,25,43
58,78,73,87,93,67,47,0,79,63,37,53,94,42,82,93,77,44,19,38,66,30,85,107,75,68,57,33,14,10,74,56,22,36,80,75,39,46,65,41,76,62,87,52,77,83,37,29,21,58,77,22,43
44,38,16,25,23,25,36,79,0,18,90,59,71,53,35,82,2,37,66,41,79,55,7,39,4,63,78,104,87,79,18,68,89,46,12,48,53,40,57,48,79,38,63,52,73,46,95,72,61,38,17,58,78
27,29,24,27,31,29,17,63,18,0,71,41,61,34,29,70,17,26,48,27,63,43,23,46,14,47,60,86,69,62,13,50,71,35,16,36,34,32,41,40,63,38,52,34,59,38,77,53,48,36,15,41,60
