0,90,23,23,61,45,92,7,79,72,13,51,71,99,53,58,73,12,57,81,49,72,54,48,47,4,25,10,21,64,76,83,53,26,69,9,86,80,82,55,19,50,69,91,46,22,71,72,63,82,20,34,8,26
90,0,73,67,55,53,17,98,10,86,97,69,40,19,56,35,35,81,50,29,89,41,66,78,55,86,104,90,111,57,49,10,77,68,46,89,23,48,11,49,94,62,27,26,48,111,52,56,84,65,77,57,90,72
23,73,0,18,59,40,72,30,62,51,25,55,48,79,30,46,64,24,34,71,32,49,57,28,24,22,48,18,43,63,72,68,61,28,45,18,65,75,63,51,21,51,57,69,25,46,47,48,43,82,29,17,19,31
23,67,18,0,42,24,71,30,56,68,32,36,54,77,40,35,51,14,42,58,51,55,39,45,33,18,39,26,43,45,56,60,42,9,53,25,65,59,59,34,33,33,46,70,27,44,56,59,60,64,14,14,25,14
61,55,59,42,0,19,68,66,47,102,73,15,69,73,68,25,21,48,66,30,90,71,11,82,62,56,62,67,76,3,15,45,22,34,73,66,69,20,55,10,75,11,28,74,51,74,78,82,96,23,40,45,66,34
45,53,40,24,19,0,62,52,42,84,56,20,55,67,50,17,28,33,49,36,71,57,20,63,44,40,52,50,63,22,32,44,29,18,57,48,59,35,48,10,57,14,26,65,33,62,63,66,77,42,27,26,49,21
92,17,72,71,68,62,0,100,21,74,97,80,30,6,49,45,50,85,43,45,82,30,78,71,50,89,110,90,113,70,65,26,89,74,36,90,9,64,13,60,92,73,40,10,47,114,41,44,74,81,83,58,91,79
7,98,30,30,66,52,100,0,87,76,12,55,78,107,60,65,80,18,64,88,52,79,59,53,54,11,22,13,13,70,82,91,57,33,76,13,94,86,89,62,20,56,76,98,53,15,77,79,67,87,26,41,11,32
79,10,62,56,47,42,21,87,0,79,86,60,35,25,47,25,28,70,42,25,80,36,57,70,46,75,93,79,100,49,44,8,68,57,41,78,23,43,8,39,83,52,18,28,38,100,47,51,77,60,66,46,79,61
72,86,51,68,102,84,74,76,79,0,65,103,45,79,34,80,98,76,39,100,25,44,104,24,40,73,97,63,87,106,110,88,110,78,39,63,65,113,75,92,57,98,86,65,51,91,33,30,9,124,81,58,65,82
13,97,25,32,73,56,97,12,86,65,0,64,73,104,53,67,84,25,58,91,40,73,67,42,48,17,34,6,22,76,88,91,67,38,69,7,90,92,88,67,8,63,78,94,50,26,70,71,56,95,33,40,7,39
51,69,55,36,15,20,80,55,60,103,64,0,76,85,70,35,36,38,69,45,88,78,4,81,63,46,48,59,63,16,30,59,8,27,78,57,79,35,67,20,67,7,41,84,54,61,83,87,96,31,30,45,57,25
71,40,48,54,69,55,30,78,35,45,73,76,0,35,20,44,58,67,14,58,52,1,76,41,24,69,93,67,92,73,73,43,85,60,6,66,20,74,29,59,67,70,46,23,26,94,12,16,44,89,68,39,68,65
99,19,79,77,73,67,6,107,25,79,104,85,35,0,55,50,53,92,49,48,88,36,83,77,57,95,116,97,120,75,68,29,94,80,41,96,15,67,18,65,99,78,44,14,53,121,46,49,80,84,89,65,98,85
53,56,30,40,68,50,49,60,47,34,53,70,20,55,0,45,63,52,6,66,33,20,71,22,7,52,77,48,73,71,75,55,78,48,16,47,40,78,44,57,47,65,52,43,16,76,17,19,30,90,54,26,49,54
58,35,46,35,25,17,45,65,25,80,67,35,44,50,45,0,18,47,42,24,73,45,33,63,40,53,69,61,77,28,30,26,44,33,47,59,43,32,31,16,66,28,10,49,29,77,53,58,75,45,43,30,60,37
73,35,64,51,21,28,50,80,28,98,84,36,58,53,63,18,0,61,59,8,92,60,33,82,58,68,80,77,91,22,15,24,44,47,63,76,52,15,37,19,84,30,11,57,48,90,69,73,93,31,55,48,76,49
12,81,24,14,48,33,85,18,70,76,25,38,67,92,52,47,61,0,54,69,55,68,42,52,45,7,25,20,30,51,63,73,42,14,66,19,80,68,74,43,29,38,58,85,41,30,69,71,67,69,8,28,18,13
57,50,34,42,66,49,43,64,42,39,58,69,14,49,6,42,59,54,0,61,39,15,70,28,9,55,80,52,78,69,72,50,78,49,11,52,34,74,38,55,52,63,47,37,15,80,14,17,35,87,56,27,53,55
81,29,71,58,30,36,45,88,25,100,91,45,58,48,66,24,8,69,61,0,96,60,42,86,62,76,89,84,99,30,20,19,52,55,63,83,49,19,33,27,90,39,14,53,52,99,70,74,96,36,63,54,84,57
49,89,32,51,90,71,82,52,80,25,40,88,52,88,33,73,92,55,39,96,0,52,90,11,34,50,74,39,62,94,102,88,94,61,47,40,73,105,78,81,32,84,82,75,44,66,43,42,16,113,62,45,41,64
72,41,49,55,71,57,30,79,36,44,73,78,1,36,20,45,60,68,15,60,52,0,77,41,25,70,94,67,93,74,74,44,86,61,5,67,21,75,30,61,67,71,48,23,27,95,11,15,44,90,69,40,69,67
54,66,57,39,11,20,78,59,57,104,67,4,76,83,71,33,33,42,70,42,90,77,0,83,64,49,52,62,67,12,26,56,10,30,78,61,77,30,65,18,71,6,38,83,54,65,84,87,97,27,34,46,60,28
48,78,28,45,82,63,71,53,70,24,42,81,41,77,22,63,82,52,28,86,11,41,83,0,24,49,73,39,65,86,93,77,88,55,36,40,62,95,67,72,34,77,72,64,34,68,33,32,15,105,58,37,41,59
47,55,24,33,62,44,50,54,46,40,48,63,24,57,7,40,58,45,9,62,34,25,64,24,0,45,70,42,68,65,70,53,71,41,21,42,42,72,44,51,43,58,48,46,10,70,23,26,34,84,47,19,44,46
4,86,22,18,56,40,89,11,75,73,17,46,69,95,52,53,68,7,55,76,50,70,49,49,45,0,25,13,24,59,71,79,49,21,67,12,83,75,78,50,22,45,64,87,43,25,69,71,64,77,15,30,11,21
25,104,48,39,62,52,110,22,93,97,34,48,93,116,77,69,80,25,80,89,74,94,52,73,70,25,0,35,19,64,78,96,46,36,91,34,105,82,98,61,42,51,79,110,66,15,94,96,88,79,27,53,32,32
