0,31,53,49,8,47,38,27,34,27,26,22,45,38,55,53,30,38,42,30,59,40,52,26,62,55,11,46,28,49,1,10,34,20,31,17,52,31,46,48,43,62,26,30,50,50,69,43,29,26,41,34
31,0,22,17,37,71,9,55,61,59,15,46,19,16,74,29,2,49,32,39,71,43,32,13,32,27,38,55,45,32,33,29,12,51,45,40,23,12,74,23,41,39,56,62,68,77,53,37,51,58,50,42
53,22,0,5,59,92,15,77,81,81,34,67,17,21,93,21,23,68,38,58,88,53,28,33,19,13,60,72,62,38,55,51,27,73,65,62,11,29,96,26,55,29,78,84,88,96,55,50,70,80,67,56
49,17,5,0,55,86,13,72,78,77,29,62,18,21,88,25,19,62,38,52,82,53,31,27,17,17,55,66,60,33,51,46,21,69,60,57,14,24,91,20,49,33,74,80,82,94,51,45,67,76,62,55
8,37,59,55,0,38,45,18,37,25,28,13,52,46,47,61,35,31,50,25,51,49,60,29,66,63,2,39,35,49,9,9,37,13,24,9,59,34,37,50,40,70,26,26,41,52,67,40,34,22,34,42
47,71,92,86,38,0,80,22,62,42,57,25,89,83,14,98,70,28,89,35,27,87,98,59,92,98,36,31,71,66,47,42,65,30,27,31,94,62,13,74,47,108,49,36,12,71,75,51,66,37,31,79
38,9,15,13,45,80,0,63,65,65,24,55,10,9,83,19,10,59,27,48,80,40,24,23,31,18,46,64,46,38,40,38,20,59,55,49,14,21,82,27,49,30,62,69,78,81,58,45,54,65,59,42
27,55,77,72,18,22,63,0,41,22,44,11,71,65,33,80,54,29,69,30,42,65,79,45,82,81,17,37,48,60,26,25,53,8,24,16,77,50,19,64,46,89,28,18,29,52,75,47,44,17,34,57
34,61,81,78,37,62,65,41,0,20,60,47,67,60,75,71,59,67,52,62,84,40,67,60,94,78,40,75,21,84,32,44,67,33,60,45,75,65,53,81,77,77,13,26,71,16,103,77,12,25,71,32
27,59,81,77,25,42,65,22,20,0,52,30,70,63,55,77,57,50,61,48,65,52,74,54,90,81,26,58,34,74,26,34,61,15,43,30,78,58,33,75,63,85,7,6,51,30,92,64,26,5,54,44
26,15,34,29,28,57,24,44,60,52,0,33,35,30,59,44,15,34,44,24,56,52,47,1,38,42,27,40,48,24,27,19,9,41,30,28,38,6,61,22,27,54,52,54,53,76,45,23,52,50,34,49
22,46,67,62,13,25,55,11,47,30,33,0,63,57,33,72,45,20,64,18,38,63,72,35,71,73,11,28,49,49,23,16,42,14,13,6,69,39,28,53,34,82,34,28,27,60,64,36,47,25,24,56
