node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,39.1859373188026,89.56747776187787,0,0,1,0,480,0,-1,0.0,-1.0,
1,20.431638339897027,50.780506395877914,0,1,0,0,480,7,-1,0.0,-1.0,13.0
2,41.9271661166022,1.8124041045729733,0,1,0,0,480,14,-1,0.0,-1.0,14.0
3,79.27581135728128,6.904590631459973,0,1,0,0,480,9,-1,0.0,-1.0,19.0
17,38.94049389788753,54.176096426756324,-4,0,0,155,324,17,1,,,
5,62.842645661458704,68.86316293078755,4,0,0,355,421,10,1,,,
7,72.3443662354912,53.56565993475786,-2,0,0,73,185,19,2,,,
11,45.12941130292549,18.34421964034345,2,0,0,206,269,11,2,,,
33,78.19599771579591,75.17469923958404,-3,0,0,325,485,8,3,,,
13,46.63097561401701,7.569972730978747,3,0,0,203,295,16,3,,,
22,55.905928494660216,32.11621526359535,-4,0,0,256,378,10,4,,,
14,38.782608991693124,80.35376594626034,4,0,0,69,149,7,4,,,
8,83.61177032072487,82.13883629006943,-4,0,0,78,197,12,5,,,
15,90.17740285462287,20.347274249759582,4,0,0,301,410,10,5,,,
31,54.841916299356264,6.646332577627212,-3,0,0,216,334,12,6,,,
16,6.697361202527152,87.73504531328386,3,0,0,231,319,11,6,,,
24,37.25332737595508,6.8713677723960975,-4,0,0,103,264,6,7,,,
18,96.80658120507589,6.656472791422285,4,0,0,257,324,15,7,,,
25,36.95741994267732,46.423851973922496,-4,0,0,181,278,15,8,,,
19,64.83180074520956,7.410542257486707,4,0,0,275,346,15,8,,,
23,22.011132590475313,35.05205342861618,-2,0,0,286,441,17,9,,,
20,37.54689284665004,80.38145451934467,2,0,0,346,440,19,9,,,
12,85.49740195614743,88.25598767723473,-4,0,0,142,214,5,10,,,
28,21.766739958053606,66.16842883998565,4,0,0,290,465,15,10,,,
9,84.33261677878832,48.50946599795402,-4,0,0,186,360,10,11,,,
30,80.44946424318223,77.28095732903374,4,0,0,303,479,7,11,,,
4,47.42550209769536,56.06782949389499,-3,0,0,85,175,18,12,,,
32,76.65150495325847,58.37135877313639,3,0,0,113,221,8,12,,,
21,43.34722327556344,99.71823539029504,-2,0,0,182,348,14,13,,,
34,80.30020719578371,51.80080664046248,2,0,0,354,416,9,13,,,
10,33.362839583686565,79.155820259137,-4,0,0,340,409,7,14,,,
35,14.032451819351499,67.11574733796887,4,0,0,24,151,17,14,,,
27,70.87656552291543,0.8363681876857099,-2,0,0,28,106,15,15,,,
36,62.04737850519706,74.22531871990871,2,0,0,73,193,15,15,,,
6,25.327238352271507,0.9978776658449373,-2,0,0,152,298,12,16,,,
37,16.98810060507353,19.497519990028923,2,0,0,138,307,6,16,,,
26,72.27377522388046,65.6729484721608,-4,0,0,182,304,15,17,,,
38,89.04095172193284,74.99777984520708,4,0,0,50,130,16,17,,,
29,48.398936817974715,0.5313475668345946,-3,0,0,49,221,14,18,,,
39,90.82284887003229,75.87153211639207,3,0,0,165,249,18,18,,,
