0,16,35,72,52,60,57,19,31,40,15,14,37,44,63,72,50,26,21,36,44,34,21,32,25,28,47,81,30,41,12,53,21,54,46,15
16,0,30,74,45,64,54,28,17,24,20,26,23,33,65,59,65,14,5,41,54,19,33,22,32,36,34,81,13,40,13,37,28,57,46,25
35,30,0,45,17,38,24,54,44,29,21,29,22,61,37,44,64,17,30,23,40,43,56,11,22,63,21,51,37,70,23,34,21,30,17,25
72,74,45,0,40,14,25,91,90,74,57,59,67,106,9,68,70,63,76,37,40,89,92,56,47,101,60,11,83,113,63,74,51,18,28,57
52,45,17,40,0,37,14,70,56,35,38,46,29,72,35,32,78,31,44,34,50,54,74,22,37,80,20,42,48,85,40,34,37,30,19,42
60,64,38,14,37,0,24,79,80,67,45,46,60,97,5,69,56,55,66,24,26,80,79,49,34,88,55,25,74,101,52,70,38,7,21,44
57,54,24,25,14,24,0,76,68,49,42,47,43,84,20,44,72,41,55,29,42,66,78,33,36,86,34,28,60,94,46,48,38,18,12,44
19,28,54,91,70,79,76,0,33,52,34,32,51,39,82,88,57,41,32,54,60,38,6,49,44,9,63,100,37,25,30,65,40,73,65,34
31,17,44,90,56,80,68,33,0,25,38,43,28,16,81,62,81,26,14,59,72,4,40,34,50,38,40,96,8,32,30,37,46,73,61,42
40,24,29,74,35,67,49,52,25,0,37,45,6,39,66,37,86,16,20,51,67,21,58,18,45,59,16,77,17,57,31,13,43,59,46,42
15,20,21,57,38,45,42,34,38,37,0,8,32,53,48,63,48,20,24,21,33,39,36,22,12,44,38,65,33,55,7,47,7,39,30,5
14,26,29,59,46,46,47,32,43,45,8,0,40,57,49,72,40,28,31,22,29,45,32,31,12,41,47,68,40,55,14,56,9,41,35,3
37,23,22,67,29,60,43,51,28,6,32,40,0,43,60,36,80,11,19,44,61,25,56,12,39,59,12,71,20,59,27,15,37,52,39,37
44,33,61,106,72,97,84,39,16,39,53,57,43,0,98,74,93,43,30,75,87,18,45,50,65,40,55,112,24,25,45,49,61,89,77,57
63,65,37,9,35,5,20,82,81,66,48,49,60,98,0,65,62,55,67,27,31,81,82,48,37,91,54,19,74,103,54,68,41,8,20,47
72,59,44,68,32,69,44,88,62,37,63,72,36,74,65,0,108,46,56,65,82,58,93,40,66,96,25,66,54,94,61,25,65,62,51,68
50,65,64,70,78,56,72,57,81,86,48,40,80,93,62,108,0,69,71,43,30,84,52,70,42,62,85,81,79,82,54,96,43,56,60,43
26,14,17,63,31,55,41,41,26,16,20,28,11,43,55,46,69,0,13,35,51,25,46,8,29,50,21,69,19,54,15,27,26,47,34,25
21,5,30,76,44,66,55,32,14,20,24,31,19,30,67,56,71,13,0,45,58,14,37,21,36,40,31,82,9,40,17,33,32,59,47,29
36,41,23,37,34,24,29,54,59,51,21,22,44,75,27,65,43,35,45,0,17,59,55,32,10,64,44,46,53,77,29,57,14,19,16,20
44,54,40,40,50,26,42,60,72,67,33,29,61,87,31,82,30,51,58,17,0,73,58,49,22,68,61,51,67,85,41,74,26,26,31,30
34,19,43,89,54,80,66,38,4,21,39,45,25,18,81,58,84,25,14,59,73,0,44,33,51,43,37,94,6,36,32,33,47,73,60,44
21,33,56,92,74,79,78,6,40,58,36,32,56,45,82,93,52,46,37,55,58,44,0,53,45,10,67,101,43,30,33,71,41,74,67,35
32,22,11,56,22,49,33,49,34,18,22,31,12,50,48,40,70,8,21,32,49,33,53,0,28,58,15,61,26,62,20,25,26,41,28,28
25,32,22,47,37,34,36,44,50,45,12,12,39,65,37,66,42,29,36,10,22,51,45,28,0,53,42,56,45,67,19,54,4,29,23,10
28,36,63,101,80,88,86,9,38,59,44,41,59,40,91,96,62,50,40,64,68,43,10,58,53,0,71,110,43,21,40,73,50,82,75,43
47,34,21,60,20,55,34,63,40,16,38,47,12,55,54,25,85,21,31,44,61,37,67,15,42,71,0,62,32,72,35,14,41,48,35,43
81,81,51,11,42,25,28,100,96,77,65,68,71,112,19,66,81,69,82,46,51,94,101,61,56,110,62,0,88,120,71,75,60,27,35,66
30,13,37,83,48,74,60,37,8,17,33,40,20,24,74,54,79,19,9,53,67,6,43,26,45,43,32,88,0,39,26,30,41,66,54,38
41,40,70,113,85,101,94,25,32,57,55,55,59,25,103,94,82,54,40,77,85,36,30,62,67,21,72,120,39,0,49,69,62,94,85,57
12,13,23,63,40,52,46,30,30,31,7,14,27,45,54,61,54,15,17,29,41,32,33,20,19,40,35,71,26,49,0,43,15,45,36,12
53,37,34,74,34,70,48,65,37,13,47,56,15,49,68,25,96,27,33,57,74,33,71,25,54,73,14,75,30,69,43,0,52,62,49,53
21,28,21,51,37,38,38,40,46,43,7,9,37,61,41,65,43,26,32,14,26,47,41,26,4,50,41,60,41,62,15,52,0,32,26,6
54,57,30,18,30,7,18,73,73,59,39,41,52,89,8,62,56,47,59,19,26,73,74,41,29,82,48,27,66,94,45,62,32,0,13,38
46,46,17,28,19,21,12,65,61,46,30,35,39,77,20,51,60,34,47,16,31,60,67,28,23,75,35,35,54,85,36,49,26,13,0,32
15,25,25,57,42,44,44,34,42,42,5,3,37,57,47,68,43,25,29,20,30,44,35,28,10,43,43,66,38,57,12,53,6,38,32,0
