0,35,10,77,45,84,45,52,40,32,31,66,89,53,48,39,98,52,51,73,92,62,59,26,66,65,64,20,86,77,64,67,26,69,29,27,89,75,54
35,0,28,42,54,62,9,39,5,48,8,33,54,60,16,51,69,45,40,55,65,40,32,15,36,42,28,42,50,50,43,52,16,34,37,37,60,39,20
10,28,0,71,37,73,37,41,32,40,26,57,83,46,43,32,88,42,40,62,81,51,56,16,56,64,56,16,78,66,53,56,24,63,34,18,86,67,46
77,42,71,0,92,74,34,69,39,76,46,34,13,97,28,90,65,76,71,75,67,59,25,57,44,32,22,84,19,58,62,76,51,9,65,78,26,19,32
45,54,37,92,0,57,59,29,55,77,56,65,101,8,70,5,80,22,25,44,72,44,86,39,58,96,72,25,92,59,44,37,59,83,72,19,113,81,60
84,62,73,74,57,0,59,32,58,108,71,41,75,54,70,61,25,36,35,13,16,23,85,60,31,97,54,73,62,15,20,20,78,65,99,61,100,55,49
45,9,37,34,59,59,0,40,5,55,16,24,45,65,12,57,62,47,42,53,59,37,29,23,30,40,19,50,41,45,40,51,24,25,44,44,54,30,11
52,39,41,69,29,32,40,0,37,79,46,38,75,30,52,31,52,7,3,20,44,14,69,30,29,80,47,40,65,30,14,14,52,59,71,29,93,54,37
40,5,32,39,55,58,5,37,0,53,13,27,50,60,15,52,64,43,39,52,60,36,32,18,31,43,23,45,46,46,39,49,22,30,42,39,58,34,14
32,48,40,76,77,108,55,79,53,0,39,80,90,85,51,71,117,81,79,99,113,85,52,49,84,52,73,52,92,98,88,94,31,73,11,58,79,83,67
31,8,26,46,56,71,16,46,13,39,0,41,58,64,17,53,78,50,47,63,74,48,30,18,44,39,35,41,56,59,51,60,8,39,28,38,60,46,28
66,33,57,34,65,41,24,38,27,80,41,0,38,68,32,65,38,45,41,41,36,26,45,40,10,56,13,65,27,25,29,42,49,24,69,56,60,16,13
89,54,83,13,101,75,45,75,50,90,58,38,0,105,41,100,61,83,78,78,65,64,38,68,48,44,29,95,13,59,67,80,64,19,79,88,30,21,40
53,60,46,97,8,54,65,30,60,85,64,68,105,0,76,14,79,22,26,41,69,44,92,46,60,102,75,33,95,58,43,34,67,87,80,27,119,84,65
48,16,43,28,70,70,12,52,15,51,17,32,41,76,0,67,71,59,54,65,69,49,17,31,40,28,22,57,41,56,52,64,23,22,39,53,43,32,20
39,51,32,90,5,61,57,31,52,71,53,65,100,14,67,0,83,25,27,48,74,46,83,35,59,92,71,19,92,61,46,41,55,81,67,14,111,80,59
98,69,88,65,80,25,62,52,64,117,78,38,61,79,71,83,0,58,55,37,9,38,83,72,33,93,49,91,48,22,37,44,86,58,106,80,90,45,51
52,45,42,76,22,36,47,7,43,81,50,45,83,22,59,25,58,0,4,23,49,22,76,34,37,87,54,37,73,36,21,15,56,66,74,26,100,62,44
51,40,40,71,25,35,42,3,39,79,47,41,78,26,54,27,55,4,0,22,47,18,71,30,33,82,50,37,68,33,18,16,52,62,71,26,95,57,39
73,55,62,75,44,13,53,20,52,99,63,41,78,41,65,48,37,23,22,0,28,16,82,50,30,93,53,60,65,20,13,7,70,65,90,49,100,57,46
92,65,81,67,72,16,59,44,60,113,74,36,65,69,69,74,9,49,47,28,0,30,82,66,29,93,49,84,51,15,29,35,82,59,102,72,93,47,48
62,40,51,59,44,23,37,14,36,85,48,26,64,44,49,46,38,22,18,16,30,0,65,36,16,77,37,53,53,16,3,16,55,50,75,42,85,43,29
59,32,56,25,86,85,29,69,32,52,30,45,38,92,17,83,83,76,71,82,82,65,0,47,54,11,33,72,44,70,68,80,32,25,41,69,29,39,36
26,15,16,57,39,60,23,30,18,49,18,40,68,46,31,35,72,34,30,50,66,36,47,0,39,57,40,27,63,51,39,45,22,48,40,21,75,51,29
66,36,56,44,58,31,30,29,31,84,44,10,48,60,40,59,33,37,33,30,29,16,54,39,0,66,23,62,36,15,18,32,53,35,73,52,70,26,19
65,42,64,32,96,97,40,80,43,52,39,56,44,102,28,92,93,87,82,93,93,77,11,57,66,0,44,80,52,81,80,92,39,35,43,78,26,48,47
64,28,56,22,72,54,19,47,23,73,35,13,29,75,22,71,49,54,50,53,49,37,33,40,23,44,0,67,22,38,40,53,43,12,61,59,47,11,11
