node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,68.85832059788231,87.15807252544828,0,0,1,0,480,0,-1,0.0,-1.0,
1,3.3821287571519254,40.43300593475422,0,1,0,0,480,14,-1,0.0,-1.0,28.0
2,78.47351140860994,81.48670149654463,0,1,0,0,480,10,-1,0.0,-1.0,10.0
3,92.73326151740112,70.27943598180023,0,1,0,0,480,12,-1,0.0,-1.0,17.0
4,24.51539461047435,50.566574308437815,0,1,0,0,480,13,-1,0.0,-1.0,15.0
5,3.234528791889757,64.69283410982469,0,1,0,0,480,5,-1,0.0,-1.0,28.0
29,11.15333403516765,70.41547507888738,-2,0,0,201,350,17,1,,,
7,93.01405533875955,68.72766117204316,2,0,0,132,202,17,1,,,
46,35.89347602530483,40.52695702327367,-3,0,0,334,441,19,2,,,
8,32.04499303747612,19.873666387015675,3,0,0,234,377,6,2,,,
16,70.12301524085008,12.225293987344765,-3,0,0,59,120,16,3,,,
12,93.81183305967022,96.62537072400896,3,0,0,335,413,6,3,,,
6,55.42952115087567,66.68362807612931,-3,0,0,48,195,16,4,,,
13,97.38018532829989,3.9124804819719805,3,0,0,47,202,9,4,,,
28,89.9893053632767,34.80760779010357,-4,0,0,175,322,8,5,,,
14,94.61975264800317,99.74149326174252,4,0,0,28,147,17,5,,,
32,59.82487928791823,61.913155087008256,-2,0,0,313,399,19,6,,,
17,87.42970770749625,5.96395846287715,2,0,0,6,114,10,6,,,
19,42.23278791029953,13.115622396525872,-3,0,0,108,273,14,7,,,
20,96.92946620490801,98.41396470417361,3,0,0,186,289,6,7,,,
34,58.41617312760491,73.79113331517338,-4,0,0,328,488,12,8,,,
21,18.704268523871438,86.48038087401709,4,0,0,52,125,11,8,,,
10,16.16095805953639,20.66120806809758,-2,0,0,136,273,5,9,,,
22,39.04233261938918,38.13684644867145,2,0,0,171,316,18,9,,,
18,31.77305466176398,99.1151645148187,-3,0,0,345,432,17,10,,,
25,92.43720463599634,66.17206723927285,3,0,0,8,182,14,10,,,
47,90.55760589965686,15.9642867815183,-2,0,0,129,269,6,11,,,
26,88.66226500163916,71.72906814705706,2,0,0,146,244,6,11,,,
30,72.83613027367225,89.68290448407072,-4,0,0,268,377,11,12,,,
27,13.128687108263925,94.05815367352979,4,0,0,87,175,19,12,,,
11,50.88408481305068,12.418744315945684,-3,0,0,71,209,13,13,,,
33,3.3609662315006283,39.69320510616584,3,0,0,256,343,5,13,,,
23,26.269763189690167,4.471027455489651,-2,0,0,317,486,18,14,,,
36,81.40548723120092,95.38950638977404,2,0,0,105,262,15,14,,,
51,10.531255908980885,68.34161322937092,-3,0,0,158,266,9,15,,,
38,93.98181874338755,39.59111507626836,3,0,0,286,382,19,15,,,
45,77.39250568055486,97.1824424679406,-2,0,0,142,270,16,16,,,
39,71.83483245207427,61.22652287298762,2,0,0,224,294,15,16,,,
44,88.57616941126193,42.328848841983636,-2,0,0,150,211,19,17,,,
40,28.55876797940563,65.35622219580249,2,0,0,342,487,13,17,,,
24,26.800898368522354,5.377690533305202,-3,0,0,103,178,15,18,,,
41,65.55659009569733,59.24431854090763,3,0,0,237,343,8,18,,,
37,23.03146753898455,25.30422058198962,-4,0,0,157,225,5,19,,,
42,9.966082484951288,99.51718223740377,4,0,0,58,219,12,19,,,
35,31.615069177832854,48.39034930218414,-2,0,0,250,361,6,20,,,
43,40.04164611708274,63.825098539698885,2,0,0,346,487,14,20,,,
31,5.265575945107992,14.170383802737184,-4,0,0,176,283,17,21,,,
48,2.859483835944232,90.88890048491119,4,0,0,355,514,9,21,,,
9,85.46362068186548,19.433214327376056,-2,0,0,301,397,18,22,,,
49,82.15915741175803,97.2583032551332,2,0,0,125,230,18,22,,,
15,94.2429109345487,67.09389057627061,-4,0,0,120,240,18,23,,,
50,5.823778271067825,15.617733044098724,4,0,0,178,299,7,23,,,
