0,42,27,81,58,106,15,52,45,46,79,35,26,54,16,63,36,31,48,111,55,62,23,22,91,67,71,32,30,15,58,22,57,4,6,26,66,38,79,80,36,47
42,0,16,59,25,88,28,13,37,13,75,51,44,13,44,50,53,49,45,90,82,84,25,38,78,53,30,46,11,40,78,46,36,38,45,44,40,18,38,61,10,11
27,16,0,69,38,97,12,24,40,25,79,46,29,26,28,56,47,42,46,101,74,78,18,22,85,60,46,32,6,24,73,37,44,23,31,37,51,22,54,70,15,20
81,59,69,0,35,29,77,66,36,45,33,57,97,64,92,20,57,60,36,31,78,74,59,90,23,16,44,101,63,88,68,65,24,78,78,60,19,47,49,6,54,68
58,25,38,35,0,64,48,31,27,12,57,50,67,29,64,32,51,50,34,65,80,80,35,60,56,32,17,70,31,60,73,51,16,54,58,47,15,20,26,38,23,33
106,88,97,29,64,0,104,95,61,74,36,77,125,93,119,43,76,80,58,9,90,84,85,118,18,39,72,129,91,115,78,88,53,103,103,82,48,75,75,27,83,97
15,28,12,77,48,104,0,37,44,36,82,43,20,39,15,61,44,39,49,108,68,73,19,13,90,65,58,25,17,11,69,31,52,12,21,33,60,30,66,77,25,32
52,13,24,66,31,95,37,0,49,23,86,64,48,2,50,61,66,62,57,96,95,97,37,43,87,63,29,48,23,47,91,58,45,48,56,57,47,30,34,69,23,5
45,37,40,36,27,61,44,49,0,26,39,24,64,49,58,17,24,25,7,66,52,52,25,58,46,21,45,69,35,54,45,29,16,42,42,24,26,19,54,34,28,48
46,13,25,45,12,74,36,23,26,0,62,45,54,22,52,37,46,44,34,76,75,77,24,48,64,39,24,57,19,48,70,43,22,42,47,40,26,10,33,47,10,24
79,75,79,33,57,36,82,86,39,62,0,45,102,85,94,25,44,49,33,45,54,47,63,95,18,25,72,107,74,91,42,58,41,77,74,53,45,58,79,27,67,86
35,51,46,57,50,77,43,64,24,45,45,0,61,64,51,36,1,4,20,83,30,32,28,55,59,40,68,67,43,49,27,13,40,35,30,9,50,35,77,53,41,62
26,44,29,97,67,125,20,48,64,54,102,61,0,50,10,82,62,56,69,129,81,88,39,6,111,86,74,6,35,11,85,48,72,25,32,51,79,50,81,97,44,42
54,13,26,64,29,93,39,2,49,22,85,64,50,0,53,59,66,62,56,94,95,97,38,46,85,61,26,51,24,49,91,59,44,50,57,58,44,30,31,67,23,8
16,44,28,92,64,119,15,50,58,52,94,51,10,53,0,75,52,47,61,123,71,78,33,9,104,80,74,17,33,4,75,38,68,16,22,42,76,46,82,92,41,45
63,50,56,20,32,43,61,61,17,37,25,36,82,59,75,0,36,39,16,48,58,55,42,75,29,4,48,87,50,72,48,45,16,60,59,40,21,34,55,17,43,61
36,53,47,57,51,76,44,66,24,46,44,1,62,66,52,36,0,5,20,83,29,31,29,56,59,41,69,68,45,50,25,14,41,36,31,10,50,36,78,53,42,63
31,49,42,60,50,80,39,62,25,44,49,4,56,62,47,39,5,0,23,87,32,35,25,50,63,44,67,62,40,45,30,8,41,30,25,5,51,33,76,57,39,59
48,45,46,36,34,58,49,57,7,34,33,20,69,56,61,16,20,23,0,64,46,45,30,62,42,20,52,74,41,58,38,29,21,45,44,24,30,26,61,33,35,56
111,90,101,31,65,9,108,96,66,76,45,83,129,94,123,48,83,87,64,0,99,92,90,122,26,44,71,133,94,120,87,94,56,108,108,88,50,78,73,31,86,99
55,82,74,78,80,90,68,95,52,75,54,30,81,95,71,58,29,32,46,99,0,9,57,77,72,62,98,88,73,70,12,37,68,57,49,37,77,65,107,74,71,91
62,84,78,74,80,84,73,97,52,77,47,32,88,97,78,55,31,35,45,92,9,0,61,84,66,59,97,95,76,77,6,42,66,63,55,41,75,67,106,69,74,95
23,25,18,59,35,85,19,37,25,24,63,28,39,38,33,42,29,25,30,90,57,61,0,33,71,46,49,44,15,29,55,21,35,19,23,20,43,15,58,58,16,34
22,38,22,90,60,118,13,43,58,48,95,55,6,46,9,75,56,50,62,122,77,84,33,0,104,79,68,11,28,7,80,42,66,20,28,45,73,43,75,91,37,37
91,78,85,23,56,18,90,87,46,64,18,59,111,85,104,29,59,63,42,26,72,66,71,104,0,25,68,116,79,101,60,71,42,88,87,66,41,62,73,18,71,88
67,53,60,16,32,39,65,63,21,39,25,40,86,61,80,4,41,44,20,44,62,59,46,79,25,0,47,91,54,76,52,50,17,64,64,44,20,37,54,13,46,63
71,30,46,44,17,72,58,29,45,24,72,68,74,26,74,48,69,67,52,71,98,97,49,68,68,47,0,76,41,70,91,67,32,66,72,64,27,35,9,49,34,33
32,46,32,101,70,129,25,48,69,57,107,67,6,51,17,87,68,62,74,133,88,95,44,11,116,91,76,0,38,17,91,54,77,32,39,57,83,54,82,102,47,43
30,11,6,63,31,91,17,23,35,19,74,43,35,24,33,50,45,40,41,94,73,76,15,28,79,54,41,38,0,29,71,36,38,26,33,35,44,16,49,64,8,19
15,40,24,88,60,115,11,47,54,48,91,49,11,49,4,72,50,45,58,120,70,77,29,7,101,76,70,17,29,0,73,36,64,14,21,40,72,42,78,88,37,41
58,78,73,68,73,78,69,91,45,70,42,27,85,91,75,48,25,30,38,87,12,6,55,80,60,52,91,91,71,73,0,37,59,59,52,35,68,61,99,62,68,89
22,46,37,65,51,88,31,58,29,43,58,13,48,59,38,45,14,8,29,94,37,42,21,42,71,50,67,54,36,36,37,0,45,22,16,5,55,33,77,63,36,55
57,36,44,24,16,53,52,45,16,22,41,40,72,44,68,16,41,41,21,56,68,66,35,66,42,17,32,77,38,64,59,45,0,54,56,40,10,22,40,25,30,46
4,38,23,78,54,103,12,48,42,42,77,35,25,50,16,60,36,30,45,108,57,63,19,20,88,64,66,32,26,14,59,22,54,0,9,25,63,34,74,77,32,43
6,45,31,78,58,103,21,56,42,47,74,30,32,57,22,59,31,25,44,108,49,55,23,28,87,64,72,39,33,21,52,16,56,9,0,21,65,38,80,77,38,51
26,44,37,60,47,82,33,57,24,40,53,9,51,58,42,40,10,5,24,88,37,41,20,45,66,44,64,57,35,40,35,5,40,25,21,0,50,30,73,57,35,54
66,40,51,19,15,48,60,47,26,26,45,50,79,44,76,21,50,51,30,50,77,75,43,73,41,20,27,83,44,72,68,55,10,63,65,50,0,29,34,22,36,49
38,18,22,47,20,75,30,30,19,10,58,35,50,30,46,34,36,33,26,78,65,67,15,43,62,37,35,54,16,42,61,33,22,34,38,30,29,0,44,47,9,29
