0,19,109,98,88,89,50,18,33,19,40,25,27,108,94,40,68,51,13,51,54,85,34,94,90,118,99,35,22,80,45,108,113,59,68,110,71,72,82
19,0,92,80,69,72,37,13,21,8,21,19,30,91,75,31,57,32,8,42,34,65,30,81,70,100,86,38,8,62,34,89,97,39,51,95,52,66,63
109,92,0,28,31,20,59,91,76,89,81,85,93,2,32,72,48,65,95,64,67,60,82,31,49,19,28,91,96,36,65,27,4,68,88,12,80,67,68
98,80,28,0,10,23,55,82,68,79,63,78,89,25,5,69,54,48,85,65,48,33,79,49,21,22,49,90,81,18,62,9,28,46,62,39,55,77,41
88,69,31,10,0,19,45,72,58,68,54,68,79,28,7,58,46,38,74,55,38,30,69,46,19,31,47,80,71,7,51,20,33,38,56,41,49,70,37
89,72,20,23,19,0,40,71,56,69,62,66,74,18,24,53,33,45,75,46,48,48,63,27,38,32,28,73,76,20,46,30,24,50,72,25,65,55,55
50,37,59,55,45,40,0,32,17,31,37,26,34,58,53,13,19,28,37,11,34,58,23,44,56,71,49,34,43,38,6,65,64,40,63,59,60,36,61
18,13,91,82,72,71,32,0,15,5,31,7,16,90,78,22,50,38,7,33,42,73,18,75,76,101,81,24,21,64,27,92,95,48,63,91,63,55,72
33,21,76,68,58,56,17,15,0,14,29,10,22,75,65,10,35,28,20,20,34,63,14,61,64,86,66,26,28,50,12,78,80,40,60,76,58,45,64
19,8,89,79,68,69,31,5,14,0,26,10,21,88,75,23,50,33,6,34,37,68,21,75,72,98,81,29,17,61,27,89,93,43,57,90,58,58,67
40,21,81,63,54,62,37,31,29,26,0,34,47,79,59,39,56,16,29,47,15,44,43,77,51,85,81,54,18,46,37,73,84,19,31,86,31,73,42
25,19,85,78,68,66,26,7,10,10,34,0,13,84,75,14,43,37,14,25,42,72,10,68,74,96,74,19,27,60,20,88,90,48,65,85,65,48,72
27,30,93,89,79,74,34,16,22,21,47,13,0,93,86,21,47,50,22,29,55,85,11,73,87,106,78,9,38,72,28,99,98,61,79,91,78,45,86
108,91,2,25,28,18,58,90,75,88,79,84,93,0,29,71,48,63,94,64,65,58,81,32,46,18,29,91,94,34,64,25,5,66,85,15,78,68,65
94,75,32,5,7,24,53,78,65,75,59,75,86,29,0,66,53,44,81,63,43,28,76,51,16,27,52,87,76,14,59,14,33,41,57,43,49,77,36
40,31,72,69,58,53,13,22,10,23,39,14,21,71,66,0,28,35,28,11,41,68,10,54,68,85,59,21,39,51,7,78,77,47,68,71,66,35,70
68,57,48,54,46,33,19,50,35,50,56,43,47,48,53,28,0,45,56,17,50,68,36,26,62,64,31,43,63,42,23,62,53,55,79,45,75,23,72
51,32,65,48,38,45,28,38,28,33,16,37,50,63,44,35,45,0,38,39,6,35,42,63,38,69,67,54,32,31,31,58,68,12,35,70,31,64,35
13,8,95,85,74,75,37,7,20,6,29,14,22,94,81,28,56,38,0,40,42,73,25,81,77,104,87,31,15,66,33,95,100,47,59,97,61,63,71
51,42,64,65,55,46,11,33,20,34,47,25,29,64,63,11,17,39,40,0,46,70,18,43,67,79,49,26,49,49,9,74,69,52,74,62,71,26,73
54,34,67,48,38,48,34,42,34,37,15,42,55,65,43,41,50,6,42,46,0,31,48,67,35,70,71,60,34,31,37,57,70,6,29,73,25,70,30
85,65,60,33,30,48,58,73,63,68,44,72,85,58,28,68,68,35,73,70,31,0,77,74,12,54,76,89,63,28,63,39,61,25,31,71,23,91,7
34,30,82,79,69,63,23,18,14,21,43,10,11,81,76,10,36,42,25,18,48,77,0,62,78,95,68,12,38,61,17,89,87,55,74,80,73,38,78
94,81,31,49,46,27,44,75,61,75,77,68,73,32,51,54,26,63,81,43,67,74,62,0,65,50,5,68,87,45,48,54,35,71,94,22,88,38,81
90,70,49,21,19,38,56,76,64,72,51,74,87,46,16,68,62,38,77,67,35,12,78,65,0,42,67,90,69,21,62,27,49,32,42,60,34,86,19
118,100,19,22,31,32,71,101,86,98,85,96,106,18,27,85,64,69,104,79,70,54,95,50,42,0,48,105,102,38,78,15,16,69,84,32,76,85,62
99,86,28,49,47,28,49,81,66,81,81,74,78,29,52,59,31,67,87,49,71,76,68,5,67,48,0,74,92,47,54,53,32,74,97,17,91,42,83
35,38,91,90,80,73,34,24,26,29,54,19,9,91,87,21,43,54,31,26,60,89,12,68,90,105,74,0,46,73,28,100,96,66,85,88,84,38,90
22,8,96,81,71,76,43,21,28,17,18,27,38,94,76,39,63,32,15,49,34,63,38,87,69,102,92,46,0,63,41,91,100,38,45,99,48,74,60
80,62,36,18,7,20,38,64,50,61,46,60,72,34,14,51,42,31,66,49,31,28,61,45,21,38,47,73,63,0,44,28,39,31,52,44,44,65,35
45,34,65,62,51,46,6,27,12,27,37,20,28,64,59,7,23,31,33,9,37,63,17,48,62,78,54,28,41,44,0,71,70,43,65,65,62,35,65
108,89,27,9,20,30,65,92,78,89,73,88,99,25,14,78,62,58,95,74,57,39,89,54,27,15,53,100,91,28,71,0,26,55,70,40,62,85,47
113,97,4,28,33,24,64,95,80,93,84,90,98,5,33,77,53,68,100,69,70,61,87,35,49,16,32,96,100,39,70,26,0,71,89,15,82,72,69
59,39,68,46,38,50,40,48,40,43,19,48,61,66,41,47,55,12,47,52,6,25,55,71,32,69,74,66,38,31,43,55,71,0,24,75,19,76,24
68,51,88,62,56,72,63,63,60,57,31,65,79,85,57,68,79,35,59,74,29,31,74,94,42,84,97,85,45,52,65,70,89,24,0,96,7,99,24
110,95,12,39,41,25,59,91,76,90,86,85,91,15,43,71,45,70,97,62,73,71,80,22,60,32,17,88,99,44,65,40,15,75,96,0,89,60,78
71,52,80,55,49,65,60,63,58,58,31,65,78,78,49,66,75,31,61,71,25,23,73,88,34,76,91,84,48,44,62,62,82,19,7,89,0,96,16
72,66,67,77,70,55,36,55,45,58,73,48,45,68,77,35,23,64,63,26,70,91,38,38,86,85,42,38,74,65,35,85,72,76,99,60,96,0,95
82,63,68,41,37,55,61,72,64,67,42,72,86,65,36,70,72,35,71,73,30,7,78,81,19,62,83,90,60,35,65,47,69,24,24,78,16,95,0
