0,80,11,29,57,69,24,30,76,69,84,76,26,87,28,32,74,83,38,78,30,50,57,93,91,31,25,56,56,60,4,96,26,80,16,53,15,76,53,26,45,28,60,37,48,13,57,74,66,16,95,61,51
80,0,85,94,23,24,58,93,35,84,23,55,106,100,108,94,72,90,65,47,110,48,35,42,42,92,90,54,86,30,85,26,60,0,64,29,95,24,90,71,35,64,59,43,85,93,32,90,50,97,24,28,57
11,85,0,18,62,77,27,19,77,62,87,74,21,79,24,21,69,76,49,77,25,59,58,93,91,20,14,66,48,68,9,99,27,85,21,57,14,78,44,21,52,25,70,42,40,15,59,66,76,16,98,69,48
29,94,18,0,71,89,37,1,78,51,91,71,26,66,29,3,62,64,67,76,28,75,62,93,92,4,4,83,35,81,27,103,33,94,34,64,27,82,30,22,64,29,87,53,28,30,64,54,92,28,102,82,47
57,23,62,71,0,25,34,70,31,68,31,46,83,86,85,71,59,77,49,41,86,36,19,46,45,69,67,44,67,23,62,41,37,23,41,7,72,25,70,48,15,41,51,20,64,70,15,74,45,74,39,22,38
69,24,77,89,25,0,52,89,53,93,45,70,96,112,97,91,85,102,44,64,99,26,44,64,63,89,85,30,91,9,73,50,56,24,55,32,83,44,94,68,25,62,35,36,88,80,40,99,26,85,49,8,64
24,58,27,37,34,52,0,37,52,55,60,54,48,75,51,38,56,68,40,55,52,41,32,68,67,37,33,50,47,44,28,72,6,58,7,30,38,52,47,17,26,12,56,15,41,37,32,61,57,40,71,44,31
30,93,19,1,70,89,37,0,78,49,90,70,27,64,31,2,60,63,68,75,29,76,62,92,91,2,5,83,34,81,29,103,33,94,34,64,29,82,29,22,64,29,88,53,26,32,63,52,92,30,102,82,46
76,35,77,78,31,53,52,78,0,53,15,20,98,67,101,78,38,57,79,12,101,67,19,16,15,76,76,76,59,54,80,27,50,34,60,28,90,10,64,57,45,51,82,44,60,89,21,58,76,92,26,53,32
69,84,62,51,68,93,55,49,53,0,69,35,77,19,80,48,16,13,96,43,79,94,50,61,60,47,52,103,16,90,71,80,49,84,60,61,76,62,21,43,73,44,110,63,23,78,53,6,109,77,79,89,29
84,23,87,91,31,45,60,90,15,69,0,35,108,82,111,90,54,72,79,27,112,65,28,19,18,88,88,73,75,50,89,12,60,22,67,31,99,8,80,68,46,62,79,49,75,98,28,74,71,101,11,48,46
76,55,74,71,46,70,54,70,20,35,35,0,94,47,97,69,19,37,88,8,97,80,28,25,25,67,70,89,45,70,80,45,50,54,61,40,88,30,50,53,57,49,96,52,48,88,31,39,91,90,45,68,25
26,106,21,26,83,96,48,27,98,77,108,94,0,92,3,29,87,90,62,98,3,75,80,114,113,30,25,80,61,86,22,120,48,106,42,78,12,100,57,41,72,46,83,62,54,16,80,80,91,11,119,87,69
87,100,79,66,86,112,75,64,67,19,82,47,92,0,95,63,28,10,115,55,94,114,67,71,70,62,68,123,31,108,89,92,69,100,80,79,92,77,35,62,92,63,129,82,39,95,71,13,128,94,92,108,48
28,108,24,29,85,97,51,31,101,80,111,97,3,95,0,32,90,94,62,101,2,77,82,117,116,33,28,81,65,88,23,123,51,109,44,81,13,103,60,44,74,49,84,65,57,17,83,83,92,12,122,89,72
32,94,21,3,71,91,38,2,78,48,90,69,29,63,32,0,59,61,70,74,31,77,62,92,91,2,7,85,32,83,31,103,34,94,36,65,31,82,27,23,65,29,90,54,25,34,64,51,94,32,102,83,45
74,72,69,62,59,85,56,60,38,16,54,19,87,28,90,59,0,18,94,27,90,90,40,44,43,58,62,99,30,82,77,64,50,72,62,52,83,48,36,49,67,47,106,59,35,85,44,20,103,85,64,81,25
83,90,76,64,77,102,68,63,57,13,72,37,90,10,94,61,18,0,108,45,92,105,58,61,60,60,65,115,28,99,84,82,62,90,73,70,89,67,34,57,83,57,121,74,36,91,62,10,119,91,82,99,40
38,65,49,67,49,44,40,68,79,96,79,88,62,115,62,70,94,108,0,86,65,18,61,94,93,69,63,19,86,35,42,88,46,65,36,50,49,74,86,55,33,52,21,36,80,45,58,101,30,50,87,37,69
78,47,77,76,41,64,55,75,12,43,27,8,98,55,101,74,27,45,86,0,101,77,25,18,17,73,74,86,52,65,82,36,51,47,62,36,91,22,58,56,54,51,92,50,54,91,28,48,87,93,36,63,29
30,110,25,28,86,99,52,29,101,79,112,97,3,94,2,31,90,92,65,101,0,79,83,117,116,32,27,83,63,90,25,124,52,110,45,82,15,103,58,44,75,50,86,66,56,19,84,82,94,14,123,91,72
50,48,59,75,36,26,41,76,67,94,65,80,75,114,77,77,90,105,18,77,79,0,52,82,81,76,71,9,88,17,54,73,47,49,41,40,63,61,88,58,23,54,15,31,82,59,49,100,16,64,72,19,65
57,35,58,62,19,44,32,62,19,50,28,28,80,67,82,62,40,58,61,25,83,52,0,36,34,60,59,61,51,42,61,41,31,35,40,12,71,20,54,40,29,33,67,25,49,70,3,56,63,73,40,41,21
93,42,93,93,46,64,68,92,16,61,19,25,114,71,117,92,44,61,94,18,117,82,36,0,1,90,91,90,70,67,97,23,66,42,76,44,106,21,76,72,60,67,96,60,72,105,37,65,89,108,23,65,46
91,42,91,92,45,63,67,91,15,60,18,25,113,70,116,91,43,60,93,17,116,81,34,1,0,89,90,89,69,66,96,23,65,41,75,43,105,20,75,71,60,66,95,59,71,104,36,64,88,107,23,65,45
31,92,20,4,69,89,37,2,76,47,88,67,30,62,33,2,58,60,69,73,32,76,60,90,89,0,6,84,31,81,30,101,32,92,34,63,31,80,26,21,63,27,88,52,24,34,62,50,92,32,100,81,43
25,90,14,4,67,85,33,5,76,52,88,70,25,68,28,7,62,65,63,74,27,71,59,91,90,6,0,78,36,77,23,101,30,91,30,61,24,80,32,19,60,26,83,49,29,27,61,55,87,26,100,78,45
56,54,66,83,44,30,50,83,76,103,73,89,80,123,81,85,99,115,19,86,83,9,61,90,89,84,78,0,97,23,59,80,56,55,49,49,68,69,97,67,32,62,6,40,91,64,58,109,10,69,78,25,75
56,86,48,35,67,91,47,34,59,16,75,45,61,31,65,32,30,28,86,52,63,88,51,70,69,31,36,97,0,86,57,87,40,86,50,59,61,67,6,32,68,34,102,57,7,63,54,18,103,62,86,86,29
60,30,68,81,23,9,44,81,54,90,50,70,86,108,88,83,82,99,35,65,90,17,42,67,66,81,77,23,86,0,64,56,49,31,47,30,74,46,88,61,18,55,29,29,82,71,38,96,22,75,55,2,60
4,85,9,27,62,73,28,29,80,71,89,80,22,89,23,31,77,84,42,82,25,54,61,97,96,30,23,59,57,64,0,101,30,85,21,58,10,81,54,28,50,31,63,41,49,8,61,75,69,12,99,65,55
96,26,99,103,41,50,72,103,27,80,12,45,120,92,123,103,64,82,88,36,124,73,41,23,23,101,101,80,87,56,101,0,72,25,79,43,111,20,92,81,56,75,85,60,87,109,40,85,76,113,1,54,59
26,60,27,33,37,56,6,33,50,49,60,50,48,69,51,34,50,62,46,51,52,47,31,66,65,32,30,56,40,49,30,72,0,60,11,31,39,51,40,12,31,6,62,19,34,39,32,55,63,41,71,49,25
80,0,85,94,23,24,58,94,34,84,22,54,106,100,109,94,72,90,65,47,110,49,35,42,41,92,91,55,86,31,85,25,60,0,64,29,95,24,90,71,35,65,60,43,85,93,32,90,51,97,24,29,57
16,64,21,34,41,55,7,34,60,60,67,61,42,80,44,36,62,73,36,62,45,41,40,76,75,34,30,49,50,47,21,79,11,64,0,36,31,60,49,18,31,16,54,20,43,30,40,66,58,33,78,48,37
53,29,57,64,7,32,30,64,28,61,31,40,78,79,81,65,52,70,50,36,82,40,12,44,43,63,61,49,59,30,58,43,31,29,36,0,68,24,62,42,17,35,55,17,57,66,8,67,51,70,41,29,31
15,95,14,27,72,83,38,29,90,76,99,88,12,92,13,31,83,89,49,91,15,63,71,106,105,31,24,68,61,74,10,111,39,95,31,68,0,91,57,35,60,39,71,52,53,4,71,79,78,2,109,75,62
76,24,78,82,25,44,52,82,10,62,8,30,100,77,103,82,48,67,74,22,103,61,20,21,20,80,80,69,67,46,81,20,51,24,60,24,91,0,72,60,40,54,75,42,67,90,19,68,68,93,19,44,39
53,90,44,30,70,94,47,29,64,21,80,50,57,35,60,27,36,34,86,58,58,88,54,76,75,26,32,97,6,88,54,92,40,90,49,62,57,72,0,30,70,34,103,59,6,59,58,23,104,58,91,88,33
26,71,21,22,48,68,17,22,57,43,68,53,41,62,44,23,49,57,55,56,44,58,40,72,71,21,19,67,32,61,28,81,12,71,18,42,35,60,30,0,43,6,72,31,25,36,41,48,75,37,80,61,27
45,35,52,64,15,25,26,64,45,73,46,57,72,92,74,65,67,83,33,54,75,23,29,60,60,63,60,32,68,18,50,56,31,35,31,17,60,40,70,43,0,37,38,11,64,58,25,79,36,62,54,18,43
28,64,25,29,41,62,12,29,51,44,62,49,46,63,49,29,47,57,52,51,50,54,33,67,66,27,26,62,34,55,31,75,6,65,16,35,39,54,34,6,37,0,68,25,28,39,35,49,70,41,73,55,23
60,59,70,87,51,35,56,88,82,110,79,96,83,129,84,90,106,121,21,92,86,15,67,96,95,88,83,6,102,29,63,85,62,60,54,55,71,75,103,72,38,68,0,46,97,67,64,116,11,72,84,31,81
37,43,42,53,20,36,15,53,44,63,49,52,62,82,65,54,59,74,36,50,66,31,25,60,59,52,49,40,57,29,41,60,19,43,20,17,52,42,59,31,11,25,46,0,53,50,23,69,45,53,59,29,34
48,85,40,28,64,88,41,26,60,23,75,48,54,39,57,25,35,36,80,54,56,82,49,72,71,24,29,91,7,82,49,87,34,85,43,57,53,67,6,25,64,28,97,53,0,55,52,26,98,55,86,82,28
13,93,15,30,70,80,37,32,89,78,98,88,16,95,17,34,85,91,45,91,19,59,70,105,104,34,27,64,63,71,8,109,39,93,30,66,4,90,59,36,58,39,67,50,55,0,70,82,74,4,108,72,63
57,32,59,64,15,40,32,63,21,53,28,31,80,71,83,64,44,62,58,28,84,49,3,37,36,62,61,58,54,38,61,40,32,32,40,8,71,19,58,41,25,35,64,23,52,70,0,59,60,73,39,37,25
74,90,66,54,74,99,61,52,58,6,74,39,80,13,83,51,20,10,101,48,82,100,56,65,64,50,55,109,18,96,75,85,55,90,66,67,79,68,23,48,79,49,116,69,26,82,59,0,115,81,84,95,36
66,50,76,92,45,26,57,92,76,109,71,91,91,128,92,94,103,119,30,87,94,16,63,89,88,92,87,10,103,22,69,76,63,51,58,51,78,68,104,75,36,70,11,45,98,74,60,115,0,79,75,23,79
16,97,16,28,74,85,40,30,92,77,101,90,11,94,12,32,85,91,50,93,14,64,73,108,107,32,26,69,62,75,12,113,41,97,33,70,2,93,58,37,62,41,72,53,55,4,73,81,79,0,111,77,65
95,24,98,102,39,49,71,102,26,79,11,45,119,92,122,102,64,82,87,36,123,72,40,23,23,100,100,78,86,55,99,1,71,24,78,41,109,19,91,80,54,73,84,59,86,108,39,84,75,111,0,52,58
61,28,69,82,22,8,44,82,53,89,48,68,87,108,89,83,81,99,37,63,91,19,41,65,65,81,78,25,86,2,65,54,49,29,48,29,75,44,88,61,18,55,31,29,82,72,37,95,23,77,52,0,59
51,57,48,47,38,64,31,46,32,29,46,25,69,48,72,45,25,40,69,29,72,65,21,46,45,43,45,75,29,60,55,59,25,57,37,31,62,39,33,27,43,23,81,34,28,63,25,36,79,65,58,59,0
