0,56,52,107,45,97,73,56,28,50,72,54,15,24,30,25,83,49,62,51,93,62,94,55,68,96,69,28,71,6,44,29,47,99,52,43,35,85,37,86,67,77,82,112,78,45,95,91,109,64,21
56,0,8,66,12,44,77,47,63,18,29,1,41,36,44,46,40,21,23,6,40,24,38,55,56,58,16,28,14,58,58,39,12,46,48,13,54,30,20,57,11,32,30,74,61,12,49,35,65,65,50
52,8,0,62,13,44,69,38,64,9,38,8,37,30,37,40,36,27,31,11,41,17,41,47,47,53,25,25,20,55,49,40,5,54,40,10,46,37,19,51,15,40,29,69,53,7,46,41,62,56,50
107,66,62,0,75,32,68,55,125,59,88,68,94,82,79,84,25,88,86,72,35,46,47,63,48,10,71,84,60,111,75,102,66,83,61,72,80,68,81,24,58,87,40,7,40,68,18,66,9,63,111
45,12,13,75,0,56,76,46,52,19,33,10,29,26,37,38,49,15,23,6,52,30,50,54,57,66,25,16,26,46,53,27,11,55,47,5,47,40,8,63,23,36,41,83,64,9,59,45,75,64,38
97,44,44,32,56,0,84,59,108,46,58,46,82,73,75,79,23,65,59,50,4,36,14,70,59,30,43,70,33,100,79,83,50,50,64,55,80,37,63,43,33,57,14,40,56,51,15,34,26,74,94
73,77,69,68,76,84,0,30,101,59,107,77,70,59,46,49,61,91,99,79,84,56,93,22,25,61,93,71,85,80,29,89,66,120,29,71,38,102,75,44,79,109,77,69,29,67,71,104,76,12,90
56,47,38,55,46,59,30,0,80,28,76,46,47,35,26,31,38,62,69,48,58,27,65,10,12,45,62,44,55,62,20,63,36,90,5,41,25,72,47,31,49,79,49,59,22,37,50,74,60,18,67
28,63,64,125,52,108,101,80,0,65,67,62,33,45,55,52,99,46,59,57,104,78,101,81,93,115,71,40,77,22,72,24,59,96,77,53,63,86,44,108,75,72,93,131,103,57,110,93,126,91,14
50,18,9,59,19,46,59,28,65,0,48,18,35,26,29,33,33,35,40,20,43,12,46,37,38,49,34,25,28,53,40,43,8,63,30,14,37,45,23,44,22,50,32,65,44,10,45,49,60,46,51
72,29,38,88,33,58,107,76,67,48,0,29,58,59,70,71,65,23,10,28,54,53,46,85,86,81,16,47,27,71,86,45,41,28,78,38,81,23,38,84,31,4,48,96,90,40,69,29,84,94,58
54,1,8,68,10,46,77,46,62,18,29,0,39,34,43,45,42,20,22,4,42,25,40,55,56,59,17,26,16,56,57,37,12,48,48,11,53,31,18,58,13,32,31,75,61,11,51,36,66,64,48
15,41,37,94,29,82,70,47,33,35,58,39,0,12,23,20,69,35,48,36,78,48,78,49,60,84,54,13,55,18,41,20,31,84,44,28,32,70,21,75,51,63,67,100,69,30,81,75,96,59,20
24,36,30,82,26,73,59,35,45,26,59,34,12,0,13,12,58,37,49,32,70,37,71,37,48,72,51,13,50,29,31,30,24,82,32,23,23,66,21,63,45,63,58,88,57,23,71,71,85,47,32
30,44,37,79,37,75,46,26,55,29,70,43,23,13,0,4,57,50,61,42,72,38,76,25,38,68,60,26,57,36,18,43,31,91,21,33,10,74,33,57,52,74,61,83,48,31,70,79,82,35,43
25,46,40,84,38,79,49,31,52,33,71,45,20,12,4,0,61,50,62,44,76,42,79,29,43,73,63,25,60,31,20,41,34,93,26,34,11,77,33,62,55,75,65,88,53,34,74,81,87,39,40
83,40,36,25,49,23,61,38,99,33,65,42,69,58,57,61,0,62,61,46,22,20,33,48,36,17,48,59,37,87,58,76,40,66,43,46,60,49,55,21,33,65,19,33,33,42,13,49,26,51,85
