0,5,53,18,36,82,81,13,34,63,52,50,80,73,18,75,72,25,57,24,77,25,36,43,66,53,17,76,31,34,56,41,35,39,78,18,85,81,77,35,59,68,31,41,16
5,0,48,13,34,76,76,13,29,59,46,46,74,68,12,74,67,29,51,30,73,23,36,37,64,53,12,71,28,29,51,43,29,34,76,14,81,75,77,29,54,68,26,40,17
53,48,0,34,39,30,28,57,38,18,30,13,26,66,36,61,53,66,34,77,41,37,53,30,43,62,36,26,54,20,13,61,23,34,50,36,40,34,71,21,25,65,24,38,49
18,13,34,0,25,64,62,26,27,45,40,32,61,68,8,64,63,34,45,42,60,14,32,31,52,48,2,57,34,15,38,40,20,30,64,4,67,65,68,19,45,60,16,29,17
36,34,39,25,0,69,58,48,51,38,59,28,62,91,34,39,83,32,64,51,43,11,14,52,31,24,28,51,59,23,33,22,39,52,43,21,56,74,43,37,60,35,36,5,21
82,76,30,64,69,0,22,84,57,35,40,41,12,68,64,83,51,97,40,106,54,68,83,47,64,90,65,30,74,50,37,91,47,52,66,66,43,12,94,47,29,89,50,67,79
81,76,28,62,58,22,0,86,65,19,53,31,10,86,65,62,70,90,54,104,33,61,72,56,44,76,64,8,82,46,25,79,51,61,44,62,20,34,74,49,44,71,53,54,74
13,13,57,26,48,84,86,0,29,71,49,58,84,63,21,87,65,37,53,29,87,37,49,40,78,66,23,83,20,41,63,55,36,35,90,28,94,81,90,37,58,82,33,54,29
34,29,38,27,51,57,65,29,0,55,19,44,60,40,19,88,37,59,23,58,76,41,60,11,73,75,25,64,17,31,48,67,15,6,83,31,78,53,94,18,29,86,16,54,43
63,59,18,45,38,35,19,71,55,0,48,13,25,84,50,48,70,70,51,85,23,42,52,48,29,56,47,12,70,29,7,59,39,52,33,45,23,44,59,37,42,54,40,34,55
52,46,30,40,59,40,53,49,19,48,0,41,46,35,34,90,24,74,5,76,72,51,70,9,72,84,38,54,35,36,44,79,19,13,80,43,69,34,98,22,10,91,24,60,57
50,46,13,32,28,41,31,58,44,13,41,0,33,77,37,48,65,58,45,72,32,29,42,39,30,50,34,25,59,16,5,50,28,42,39,31,35,47,58,26,38,51,28,26,42
80,74,26,61,62,12,10,84,60,25,46,33,0,77,63,71,60,92,46,104,42,62,76,50,52,81,62,17,77,46,29,84,47,55,54,62,30,24,83,46,36,78,50,59,75
73,68,66,68,91,68,86,63,40,84,35,77,77,0,60,125,17,98,32,93,108,81,101,39,108,116,66,89,43,69,79,108,52,38,116,72,103,57,133,55,42,125,55,94,84
18,12,36,8,34,64,65,21,19,50,34,37,63,60,0,72,56,39,39,43,67,22,41,25,60,57,6,61,25,20,42,48,17,23,71,12,73,63,77,17,41,69,13,38,23
75,74,61,64,39,83,62,87,88,48,90,48,71,125,72,0,114,64,94,86,30,51,41,86,19,29,67,54,98,56,48,42,73,87,20,60,47,92,11,70,87,12,71,34,59
72,67,53,63,83,51,70,65,37,70,24,65,60,17,56,114,0,96,19,94,94,75,94,31,96,108,61,73,46,60,66,103,44,33,103,67,88,39,122,46,27,115,47,85,80
25,29,66,34,32,97,90,37,59,70,74,58,92,98,39,64,96,0,79,22,76,29,22,65,62,36,35,83,57,46,64,22,55,63,74,31,89,99,62,53,80,54,51,38,17
57,51,34,45,64,40,54,53,23,51,5,45,46,32,39,94,19,79,0,81,75,56,75,14,76,89,44,56,38,40,47,84,25,17,84,48,71,32,103,27,10,95,29,65,62
24,30,77,42,51,106,104,29,58,85,76,72,104,93,43,86,94,22,81,0,95,43,44,67,82,58,41,98,50,57,78,45,60,63,94,41,106,106,84,60,84,76,56,57,31
77,73,41,60,43,54,33,87,76,23,72,32,42,108,67,30,94,76,75,95,0,52,54,71,15,51,63,24,91,47,28,59,61,74,11,59,17,65,42,58,66,40,60,38,64
25,23,37,14,11,68,61,37,41,42,51,29,62,81,22,51,75,29,56,43,52,0,19,43,41,34,16,55,48,17,35,27,31,43,53,10,62,71,55,29,54,46,27,17,12
36,36,53,32,14,83,72,49,60,52,70,42,76,101,41,41,94,22,75,44,54,19,0,63,39,16,35,65,64,36,47,8,50,62,51,28,68,88,41,48,73,33,47,17,20
43,37,30,31,52,47,56,40,11,48,9,39,50,39,25,86,31,65,14,67,71,43,63,0,69,77,30,56,27,30,42,71,13,5,78,35,70,42,93,15,18,86,16,55,49
66,64,43,52,31,64,44,78,73,29,72,30,52,108,60,19,96,62,76,82,15,41,39,69,0,35,55,36,85,41,30,43,57,71,12,49,32,73,30,54,69,26,56,25,52
53,53,62,48,24,90,76,66,75,56,84,50,81,116,57,29,108,36,89,58,51,34,16,77,35,0,51,67,81,48,53,13,64,77,44,44,67,97,26,62,85,18,61,24,36
17,12,36,2,28,65,64,23,25,47,38,34,62,66,6,67,61,35,44,41,63,16,35,30,55,51,0,59,31,17,40,42,19,28,66,6,70,65,71,18,44,63,15,32,18
76,71,26,57,51,30,8,83,64,12,54,25,17,89,61,54,73,83,56,98,24,55,65,56,36,67,59,0,80,42,19,71,49,60,36,57,14,41,65,47,46,62,50,47,68
31,28,54,34,59,74,82,20,17,70,35,59,77,43,25,98,46,57,38,50,91,48,64,27,85,81,31,80,0,44,64,71,31,22,96,37,94,69,103,33,45,94,30,64,45
34,29,20,15,23,50,46,41,31,29,36,16,46,69,20,56,60,46,40,57,47,17,36,30,41,48,17,42,44,0,22,44,17,31,52,16,52,53,63,14,37,55,15,24,28
56,51,13,38,33,37,25,63,48,7,44,5,29,79,42,48,66,64,47,78,28,35,47,42,30,53,40,19,64,22,0,55,33,45,36,37,30,44,58,30,39,53,33,30,48
41,43,61,40,22,91,79,55,67,59,79,50,84,108,48,42,103,22,84,45,59,27,8,71,43,13,42,71,71,44,55,0,59,70,54,36,74,96,39,56,81,31,55,24,25
35,29,23,20,39,47,51,36,15,39,19,28,47,52,17,73,44,55,25,60,61,31,50,13,57,64,19,49,31,17,33,59,0,14,67,24,62,46,80,2,24,73,4,42,38
39,34,34,30,52,52,61,35,6,52,13,42,55,38,23,87,33,63,17,63,74,43,62,5,71,77,28,60,22,31,45,70,14,0,81,34,74,47,94,16,23,86,16,55,47
78,76,50,64,43,66,44,90,83,33,80,39,54,116,71,20,103,74,84,94,11,53,51,78,12,44,66,36,96,52,36,54,67,81,0,61,27,76,32,64,76,31,66,37,64
18,14,36,4,21,66,62,28,31,45,43,31,62,72,12,60,67,31,48,41,59,10,28,35,49,44,6,57,37,16,37,36,24,34,61,0,67,67,65,22,48,56,19,26,14
85,81,40,67,56,43,20,94,78,23,69,35,30,103,73,47,88,89,71,106,17,62,68,70,32,67,70,14,94,52,30,74,62,74,27,67,0,55,59,60,61,58,63,51,75
81,75,34,65,74,12,34,81,53,44,34,47,24,57,63,92,39,99,32,106,65,71,88,42,73,97,65,41,69,53,44,96,46,47,76,67,55,0,103,46,23,97,49,73,81
77,77,71,68,43,94,74,90,94,59,98,58,83,133,77,11,122,62,103,84,42,55,41,93,30,26,71,65,103,63,58,39,80,94,32,65,59,103,0,78,96,8,78,39,61
35,29,21,19,37,47,49,37,18,37,22,26,46,55,17,70,46,53,27,60,58,29,48,15,54,62,18,47,33,14,30,56,2,16,64,22,60,46,78,0,26,70,3,39,36
59,54,25,45,60,29,44,58,29,42,10,38,36,42,41,87,27,80,10,84,66,54,73,18,69,85,44,46,45,37,39,81,24,23,76,48,61,23,96,26,0,89,28,60,62
68,68,65,60,35,89,71,82,86,54,91,51,78,125,69,12,115,54,95,76,40,46,33,86,26,18,63,62,94,55,53,31,73,86,31,56,58,97,8,70,89,0,70,31,52
31,26,24,16,36,50,53,33,16,40,24,28,50,55,13,71,47,51,29,56,60,27,47,16,56,61,15,50,30,15,33,55,4,16,66,19,63,49,78,3,28,70,0,39,33
41,40,38,29,5,67,54,54,54,34,60,26,59,94,38,34,85,38,65,57,38,17,17,55,25,24,32,47,64,24,30,24,42,55,37,26,51,73,39,39,60,31,39,0,27
