0,13,26,59,32,54,85,39,31,42,12,36,35,55,36,57,41,70,14,83,75,12,40,36,31,11,49,81,49,93,51,23,36,75,13,52,83,95,44,58
13,0,13,65,34,44,83,52,44,37,21,22,48,65,50,43,41,72,4,75,65,25,53,23,41,22,55,86,47,90,40,34,30,83,26,39,90,90,38,60
26,13,0,75,44,40,87,65,57,41,31,11,62,77,63,31,48,80,14,73,62,39,66,10,54,33,66,95,52,92,35,44,32,95,39,27,100,91,41,68
59,65,75,0,30,65,43,45,45,42,70,76,47,27,51,92,29,17,61,68,71,54,42,80,32,66,11,21,34,58,69,73,49,25,49,85,25,64,44,16
32,34,44,30,0,43,54,39,34,20,44,46,38,39,42,64,10,38,31,60,57,31,38,49,21,41,22,51,21,64,44,51,22,52,26,57,55,67,23,26
54,44,40,65,43,0,56,81,74,23,65,30,79,81,82,32,37,61,40,34,22,62,80,35,63,64,61,79,30,56,6,77,20,90,60,27,87,54,21,51
85,83,87,43,54,56,0,86,83,46,97,82,86,70,91,89,44,26,79,37,47,85,84,87,69,95,50,39,36,15,62,105,54,63,80,83,49,22,45,30
39,52,65,45,39,81,86,0,7,60,41,73,3,24,6,94,49,62,51,100,97,27,3,74,18,37,36,64,60,99,81,37,60,47,25,88,62,104,62,55
31,44,57,45,34,74,83,7,0,54,34,65,4,28,8,86,44,61,43,95,91,19,9,66,14,30,34,65,55,96,74,32,53,51,17,80,64,100,56,53
42,37,41,42,20,23,46,60,54,0,54,37,58,58,62,50,13,41,33,41,36,46,59,42,42,53,38,59,11,52,26,65,8,67,43,43,66,53,2,30
12,21,31,70,44,65,97,41,34,54,0,43,38,61,37,63,53,81,24,95,86,16,44,42,39,4,59,92,62,106,62,12,48,83,20,59,93,108,56,70
36,22,11,76,46,30,82,73,65,37,43,0,70,82,72,21,47,79,21,64,52,48,74,4,60,44,68,95,48,85,25,56,29,98,47,16,101,84,37,66
35,48,62,47,38,79,86,3,4,58,38,70,0,27,4,91,48,63,48,99,95,23,6,71,17,34,36,66,59,99,79,34,58,50,22,85,64,103,61,56
55,65,77,27,39,81,70,24,28,58,61,82,27,0,30,102,45,44,63,92,92,44,21,85,23,57,22,41,54,85,83,60,61,23,41,96,38,90,60,41
36,50,63,51,42,82,91,6,8,62,37,72,4,30,0,93,52,67,50,103,99,24,9,73,21,33,41,70,63,103,82,32,61,53,24,87,68,108,64,60
57,43,31,92,64,32,89,94,86,50,63,21,91,102,93,0,62,92,43,63,49,69,95,21,80,65,85,109,60,89,26,76,43,116,69,6,116,85,49,80
41,41,48,29,10,37,44,49,44,13,53,47,48,45,52,62,0,32,37,50,48,41,48,51,31,50,24,47,11,54,40,61,19,53,37,56,53,56,15,19
70,72,80,17,38,61,26,62,61,41,81,79,63,44,67,92,32,0,68,56,62,66,59,83,47,78,26,18,31,41,66,87,50,37,62,85,27,48,42,12
14,4,14,61,31,40,79,51,43,33,24,21,48,63,50,43,37,68,0,71,62,26,52,23,39,24,52,82,43,86,37,36,26,81,25,38,86,86,34,56
83,75,73,68,60,34,37,100,95,41,95,64,99,92,103,63,50,56,71,0,14,88,98,69,81,94,70,73,39,29,39,106,46,92,85,59,83,23,39,51
75,65,62,71,57,22,47,97,91,36,86,52,95,92,99,49,48,62,62,14,0,82,96,56,78,85,71,80,38,42,27,98,38,96,79,45,89,37,34,55
12,25,39,54,31,62,85,27,19,46,16,48,23,44,24,69,41,66,26,88,82,0,28,49,22,12,43,75,52,95,61,20,43,66,4,64,77,98,48,56
40,53,66,42,38,80,84,3,9,59,44,74,6,21,9,95,48,59,52,98,96,28,0,75,17,40,33,61,59,97,81,40,59,44,27,89,59,102,61,53
36,23,10,80,49,35,87,74,66,42,42,4,71,85,73,21,51,83,23,69,56,49,75,0,62,44,72,99,53,90,29,55,33,101,49,17,105,89,42,71
31,41,54,32,21,63,69,18,14,42,39,60,17,23,21,80,31,47,39,81,78,22,17,62,0,35,21,53,42,82,64,41,42,43,18,74,54,86,44,39
11,22,33,66,41,64,95,37,30,53,4,44,34,57,33,65,50,78,24,94,85,12,40,44,35,0,55,88,60,104,62,12,47,79,17,60,89,106,54,67
49,55,66,11,22,61,50,36,34,38,59,68,36,22,41,85,24,26,52,70,71,43,33,72,21,55,0,32,32,64,64,62,43,30,38,79,34,69,40,20
81,86,95,21,51,79,39,64,65,59,92,95,66,41,70,109,47,18,82,73,80,75,61,99,53,88,32,0,49,54,84,95,66,25,71,103,10,62,60,29
49,47,52,34,21,30,36,60,55,11,62,48,59,54,63,60,11,31,43,39,38,52,59,53,42,60,32,49,0,44,35,71,19,60,48,54,56,46,11,20
93,90,92,58,64,56,15,99,96,52,106,85,99,85,103,89,54,41,86,29,42,95,97,90,82,104,64,54,44,0,63,115,60,78,91,84,64,8,51,43
51,40,35,69,44,6,62,81,74,26,62,25,79,83,82,26,40,66,37,39,27,61,81,29,64,62,64,84,35,63,0,74,22,94,59,21,92,60,24,55
23,34,44,73,51,77,105,37,32,65,12,56,34,60,32,76,61,87,36,106,98,20,40,55,41,12,62,95,71,115,74,0,59,83,24,72,95,117,66,76
36,30,32,49,22,20,54,60,53,8,48,29,58,61,61,43,19,50,26,46,38,43,59,33,42,47,43,66,19,60,22,59,0,73,40,36,73,60,9,38
75,83,95,25,52,90,63,47,51,67,83,98,50,23,53,116,53,37,81,92,96,66,44,101,43,79,30,25,60,78,94,83,73,0,62,109,18,85,69,41
13,26,39,49,26,60,80,25,17,43,20,47,22,41,24,69,37,62,25,85,79,4,27,49,18,17,38,71,48,91,59,24,40,62,0,63,72,94,45,52
52,39,27,85,57,27,83,88,80,43,59,16,85,96,87,6,56,85,38,59,45,64,89,17,74,60,79,103,54,84,21,72,36,109,63,0,109,81,42,74
83,90,100,25,55,87,49,62,64,66,93,101,64,38,68,116,53,27,86,83,89,77,59,105,54,89,34,10,56,64,92,95,73,18,72,109,0,72,67,36
95,90,91,64,67,54,22,104,100,53,108,84,103,90,108,85,56,48,86,23,37,98,102,89,86,106,69,62,46,8,60,117,60,85,94,81,72,0,52,49
44,38,41,44,23,21,45,62,56,2,56,37,61,60,64,49,15,42,34,39,34,48,61,42,44,54,40,60,11,51,24,66,9,69,45,42,67,52,0,31
58,60,68,16,26,51,30,55,53,30,70,66,56,41,60,80,19,12,56,51,55,56,53,71,39,67,20,29,20,43,55,76,38,41,52,74,36,49,31,0
