0,66,41,97,55,73,58,36,75,44,28,73,19,27,49,12,36,85,43,64,62,47,56,92,20,9,70,88,28,81,78,18,36,12,32,18,73,100,20,70,82,61,100,76,11,20,79,63,25,94,45,86
66,0,37,36,40,78,69,43,18,31,50,34,65,62,26,62,45,34,58,70,56,49,44,35,82,72,23,28,60,33,59,49,41,70,53,76,56,41,65,18,16,14,37,86,66,74,29,35,46,46,21,26
41,37,0,58,55,47,35,6,53,38,15,62,51,27,11,32,8,44,21,38,28,14,17,52,61,50,30,49,24,65,40,32,5,50,17,44,35,60,52,31,52,25,61,54,47,57,62,21,16,52,21,48
97,36,58,0,76,80,77,65,46,67,73,65,99,85,48,90,66,17,73,75,61,63,54,6,115,104,27,9,82,59,53,82,63,103,74,102,54,6,100,26,29,36,4,88,99,108,55,41,73,21,54,10
55,40,55,76,0,103,90,57,33,16,58,20,42,69,51,60,60,74,75,94,83,69,71,75,61,56,61,69,68,30,92,38,55,51,64,72,88,82,42,57,49,49,77,109,48,50,31,67,52,86,35,67
73,78,47,80,103,0,14,46,97,86,48,109,90,46,54,61,44,62,31,9,21,33,33,73,92,82,59,74,45,110,27,74,48,85,43,61,25,78,91,63,90,63,84,8,83,94,107,44,54,61,68,74
58,69,35,77,90,14,0,33,87,73,34,97,75,31,43,46,30,59,16,5,15,20,25,70,78,68,53,70,30,100,29,59,35,70,28,47,26,77,76,57,82,54,81,19,68,79,97,37,40,61,56,69
36,43,6,65,57,46,33,0,58,40,8,66,47,20,17,26,2,50,17,37,29,13,20,59,56,45,37,56,18,70,43,29,2,46,10,37,38,67,48,38,58,31,68,52,43,53,67,27,10,58,24,54
75,18,53,46,33,97,87,58,0,32,64,18,68,76,43,74,61,50,75,89,75,66,63,47,87,78,41,41,75,14,78,56,56,75,68,87,75,52,69,36,17,33,46,104,71,77,10,54,59,61,34,39
44,31,38,67,16,86,73,40,32,0,42,29,36,53,34,46,43,62,58,77,66,53,55,65,54,47,48,59,52,36,76,25,38,43,47,59,72,72,36,45,44,36,69,92,39,45,35,52,36,74,19,57
28,50,15,73,58,48,34,8,64,42,0,69,42,12,26,17,8,59,17,39,34,18,27,68,48,38,46,64,10,74,49,25,9,39,5,28,44,76,42,47,66,39,77,53,36,47,72,36,6,67,30,63
73,34,62,65,20,109,97,66,18,29,69,0,61,81,54,75,68,68,83,100,87,76,75,66,81,75,58,60,80,10,93,55,63,70,75,89,90,71,62,53,36,48,65,116,67,70,11,68,64,80,41,58
19,65,51,99,42,90,75,47,68,36,42,61,0,45,55,30,48,90,59,80,76,60,67,96,19,15,75,90,45,70,90,19,46,10,47,38,85,103,0,73,79,64,101,93,8,9,70,72,36,100,45,88
27,62,27,85,69,46,31,20,76,53,12,81,45,0,38,14,18,69,17,37,37,24,34,79,46,36,57,76,2,87,53,32,22,39,10,18,48,86,45,59,78,52,88,48,37,47,84,45,17,76,42,75
49,26,11,48,51,54,43,17,43,34,26,54,55,38,0,42,19,35,32,46,33,23,21,43,68,57,20,39,36,56,41,36,16,57,28,54,37,51,56,21,41,13,51,62,53,63,53,17,25,45,15,37
12,62,32,90,60,61,46,26,74,46,17,75,30,14,42,0,26,76,31,52,50,35,45,85,32,21,62,81,15,82,66,21,27,24,20,13,61,93,31,63,79,55,93,63,23,32,80,53,17,85,41,79
36,45,8,66,60,44,30,2,61,43,8,68,48,18,19,26,0,51,15,34,27,11,19,60,57,46,38,57,16,72,41,30,5,46,8,36,36,68,49,40,61,33,70,49,44,54,69,27,11,59,27,56
85,34,44,17,74,62,59,50,50,62,59,68,90,69,35,76,51,0,57,58,44,47,37,10,104,93,15,12,67,64,36,71,49,92,59,87,36,17,91,17,35,26,22,71,89,98,60,24,60,11,45,13
43,58,21,73,75,31,16,17,75,58,17,83,59,17,32,31,15,57,0,21,19,10,20,67,63,53,47,65,15,87,36,43,20,55,12,35,31,74,60,49,73,45,78,35,53,63,84,32,24,62,42,64
64,70,38,75,94,9,5,37,89,77,39,100,80,37,46,52,34,58,21,0,14,24,25,69,83,73,53,69,36,102,25,64,39,76,33,53,22,75,81,57,83,56,80,15,74,84,99,37,45,59,59,69
62,56,28,61,83,21,15,29,75,66,34,87,76,37,33,50,27,44,19,14,0,15,12,55,82,71,38,54,35,89,17,58,30,73,30,55,12,61,76,42,68,42,66,29,70,81,85,22,39,46,47,54
47,49,14,63,69,33,20,13,66,53,18,76,60,24,23,35,11,47,10,24,15,0,10,57,67,56,36,55,21,79,31,42,15,57,15,43,26,64,61,39,63,35,67,39,55,65,76,22,23,52,35,54
56,44,17,54,71,33,25,20,63,55,27,75,67,34,21,45,19,37,20,25,12,10,0,47,76,65,28,46,32,76,22,49,21,66,25,53,17,54,68,32,57,30,58,41,63,74,73,13,31,42,35,45
92,35,52,6,75,73,70,59,47,65,68,66,96,79,43,85,60,10,67,69,55,57,47,0,111,100,22,6,77,61,46,78,58,99,69,96,47,7,97,22,31,32,11,81,95,104,57,34,68,16,50,8
20,82,61,115,61,92,78,56,87,54,48,81,19,46,68,32,57,104,63,83,82,67,76,111,0,10,89,106,47,90,98,33,56,12,52,32,93,119,18,88,97,79,117,94,15,11,89,83,45,113,61,104
9,72,50,104,56,82,68,45,78,47,38,75,15,36,57,21,46,93,53,73,71,56,65,100,10,0,78,95,37,83,87,23,45,5,41,25,82,108,15,78,88,68,107,85,7,12,82,72,34,102,51,93
70,23,30,27,61,59,53,37,41,48,46,58,75,57,20,62,38,15,47,53,38,36,28,22,89,78,0,18,55,56,36,56,36,77,47,74,35,30,76,4,31,12,31,67,74,83,52,15,45,26,30,17
88,28,49,9,69,74,70,56,41,59,64,60,90,76,39,81,57,12,65,69,54,55,46,6,106,95,18,0,73,55,48,73,54,94,66,93,48,13,91,17,25,27,12,82,90,99,51,33,64,21,45,2
28,60,24,82,68,45,30,18,75,52,10,80,45,2,36,15,16,67,15,36,35,21,32,77,47,37,55,73,0,85,52,31,20,40,7,21,46,84,46,56,76,49,86,48,38,48,83,43,16,74,40,72
81,33,65,59,30,110,100,70,14,36,74,10,70,87,56,82,72,64,87,102,89,79,76,61,90,83,56,55,85,0,92,62,67,79,79,95,89,65,71,51,30,47,58,118,75,79,3,68,69,75,45,53
78,59,40,53,92,27,29,43,78,76,49,93,90,53,41,66,41,36,36,25,17,31,22,46,98,87,36,48,52,92,0,72,44,88,46,72,5,51,91,41,67,45,58,35,86,96,88,24,53,34,56,49
18,49,32,82,38,74,59,29,56,25,25,55,19,32,36,21,30,71,43,64,58,42,49,78,33,23,56,73,31,62,72,0,28,21,30,34,67,85,19,55,65,46,84,78,17,26,61,53,19,81,28,71
36,41,5,63,55,48,35,2,56,38,9,63,46,22,16,27,5,49,20,39,30,15,21,58,56,45,36,54,20,67,44,28,0,45,12,38,39,66,47,37,56,29,67,54,42,53,64,27,10,58,22,53
12,70,50,103,51,85,70,46,75,43,39,70,10,39,57,24,46,92,55,76,73,57,66,99,12,5,77,94,40,79,88,21,45,0,43,29,83,107,9,76,85,67,105,88,3,8,78,72,35,102,49,92
32,53,17,74,64,43,28,10,68,47,5,75,47,10,28,20,8,59,12,33,30,15,25,69,52,41,47,66,7,79,46,30,12,43,0,28,41,76,47,48,69,42,78,47,41,51,77,35,12,66,34,64
18,76,44,102,72,61,47,37,87,59,28,89,38,18,54,13,36,87,35,53,55,43,53,96,32,25,74,93,21,95,72,34,38,29,28,0,67,104,38,75,92,67,105,62,30,37,94,63,29,95,54,91
73,56,35,54,88,25,26,38,75,72,44,90,85,48,37,61,36,36,31,22,12,26,17,47,93,82,35,48,46,89,5,67,39,83,41,67,0,53,86,40,66,42,58,34,81,91,86,21,48,36,52,48
100,41,60,6,82,78,77,67,52,72,76,71,103,86,51,93,68,17,74,75,61,64,54,7,119,108,30,13,84,65,51,85,66,107,76,104,53,0,104,30,35,39,8,87,103,112,61,42,76,18,58,15
20,65,52,100,42,91,76,48,69,36,42,62,0,45,56,31,49,91,60,81,76,61,68,97,18,15,76,91,46,71,91,19,47,9,47,38,86,104,0,74,80,65,102,94,8,8,71,73,37,101,46,89
70,18,31,26,57,63,57,38,36,45,47,53,73,59,21,63,40,17,49,57,42,39,32,22,88,78,4,17,56,51,41,55,37,76,48,75,40,30,74,0,26,9,30,72,73,82,47,19,46,29,28,16
82,16,52,29,49,90,82,58,17,44,66,36,79,78,41,79,61,35,73,83,68,63,57,31,97,88,31,25,76,30,67,65,56,85,69,92,66,35,80,26,0,28,29,98,81,88,26,46,63,46,38,23
61,14,25,36,49,63,54,31,33,36,39,48,64,52,13,55,33,26,45,56,42,35,30,32,79,68,12,27,49,47,45,46,29,67,42,67,42,39,65,9,28,0,39,71,63,72,43,20,38,38,18,25
100,37,61,4,77,84,81,68,46,69,77,65,101,88,51,93,70,22,78,80,66,67,58,11,117,107,31,12,86,58,58,84,67,105,78,105,58,8,102,30,29,39,0,93,102,110,54,45,76,26,56,14
76,86,54,88,109,8,19,52,104,92,53,116,93,48,62,63,49,71,35,15,29,39,41,81,94,85,67,82,48,118,35,78,54,88,47,62,34,87,94,72,98,71,93,0,86,96,114,52,59,70,75,82
11,66,47,99,48,83,68,43,71,39,36,67,8,37,53,23,44,89,53,74,70,55,63,95,15,7,74,90,38,75,86,17,42,3,41,30,81,103,8,73,81,63,102,86,0,10,75,69,32,98,45,88
20,74,57,108,50,94,79,53,77,45,47,70,9,47,63,32,54,98,63,84,81,65,74,104,11,12,83,99,48,79,96,26,53,8,51,37,91,112,8,82,88,72,110,96,10,0,79,79,42,108,54,97
79,29,62,55,31,107,97,67,10,35,72,11,70,84,53,80,69,60,84,99,85,76,73,57,89,82,52,51,83,3,88,61,64,78,77,94,86,61,71,47,26,43,54,114,75,79,0,64,67,71,42,49
63,35,21,41,67,44,37,27,54,52,36,68,72,45,17,53,27,24,32,37,22,22,13,34,83,72,15,33,43,68,24,53,27,72,35,63,21,42,73,19,46,20,45,52,69,79,64,0,37,31,32,32
25,46,16,73,52,54,40,10,59,36,6,64,36,17,25,17,11,60,24,45,39,23,31,68,45,34,45,64,16,69,53,19,10,35,12,29,48,76,37,46,63,38,76,59,32,42,67,37,0,68,25,62
94,46,52,21,86,61,61,58,61,74,67,80,100,76,45,85,59,11,62,59,46,52,42,16,113,102,26,21,74,75,34,81,58,102,66,95,36,18,101,29,46,38,26,70,98,108,71,31,68,0,56,23
45,21,21,54,35,68,56,24,34,19,30,41,45,42,15,41,27,45,42,59,47,35,35,50,61,51,30,45,40,45,56,28,22,49,34,54,52,58,46,28,38,18,56,75,45,54,42,32,25,56,0,43
86,26,48,10,67,74,69,54,39,57,63,58,88,75,37,79,56,13,64,69,54,54,45,8,104,93,17,2,72,53,49,71,53,92,64,91,48,15,89,16,23,25,14,82,88,97,49,32,62,23,43,0
