0,17,64,73,14,31,67,55,41,39,12,61,2,37,65,68,52,49,16,35,72,59,51,61,23,50,66,17,64,93,27,46,64,25,58,25,69,40,49,74,32,52,27,27
17,0,73,55,17,41,65,45,25,31,26,69,17,42,76,57,35,55,32,18,54,47,35,62,13,49,69,25,57,88,13,60,47,30,42,26,60,22,48,57,42,57,44,20
64,73,0,115,56,32,44,67,81,60,71,9,66,33,8,76,104,20,68,79,110,74,84,32,65,40,24,48,61,66,87,28,99,89,89,49,70,88,39,107,90,21,53,91
73,55,115,0,68,89,85,52,34,54,80,107,72,82,120,53,24,94,87,39,8,47,31,90,54,77,101,75,66,95,49,111,17,76,28,68,60,32,78,16,90,94,99,58
14,17,56,68,0,24,53,42,34,26,26,52,15,26,59,55,51,39,28,28,65,46,42,48,13,36,54,8,50,79,30,44,56,38,49,11,55,35,35,66,46,41,33,35
31,41,32,89,24,0,45,50,54,38,40,30,33,13,34,62,75,19,38,50,85,57,60,35,35,31,37,16,52,72,55,23,75,57,66,20,60,58,28,84,59,23,28,58
67,65,44,85,53,45,0,32,57,36,79,35,69,32,53,35,83,30,79,59,77,37,55,12,52,16,21,50,19,26,76,62,67,92,56,42,28,67,18,72,99,26,74,85
55,45,67,52,42,50,32,0,28,15,67,58,56,39,74,12,53,47,71,32,45,6,23,38,32,26,49,45,14,47,53,73,34,75,24,34,14,38,28,41,86,45,73,64
41,25,81,34,34,54,57,28,0,22,52,74,42,48,86,36,25,60,57,7,31,27,10,59,20,45,69,41,42,75,27,77,22,53,17,34,42,10,46,32,67,61,67,39
39,31,60,54,26,38,36,15,22,0,52,52,41,28,66,28,47,39,55,23,49,20,23,37,18,23,47,29,25,57,41,61,38,60,29,19,29,31,23,47,71,39,58,51
12,26,71,80,26,40,79,67,52,52,0,69,10,48,71,80,58,59,6,45,80,71,62,72,35,62,76,28,76,104,32,49,74,18,69,37,81,48,60,84,20,62,24,27
61,69,9,107,52,30,35,58,74,52,69,0,63,27,17,67,98,13,67,72,102,65,76,23,59,32,15,44,52,57,82,32,91,87,81,43,61,81,30,99,89,13,54,87
2,17,66,72,15,33,69,56,42,41,10,63,0,39,67,69,52,51,15,35,72,60,52,63,24,52,68,19,66,94,26,48,64,23,59,27,70,40,51,74,30,55,27,25
37,42,33,82,26,13,32,39,48,28,48,27,39,0,38,50,71,13,48,46,77,45,51,24,31,17,28,20,38,59,55,34,67,63,57,16,47,54,15,76,68,15,41,61
65,76,8,120,59,34,53,74,86,66,71,17,67,38,0,83,108,27,67,83,115,81,90,40,68,48,32,51,69,74,89,24,105,89,95,53,78,92,46,113,88,29,50,92
68,57,76,53,55,62,35,12,36,28,80,67,69,50,83,0,59,57,84,42,45,9,29,44,45,35,55,57,15,41,64,84,35,87,26,46,7,47,37,39,99,54,86,75
52,35,104,24,51,75,83,53,25,47,58,98,52,71,108,59,0,84,65,25,28,50,30,85,40,71,95,59,67,99,26,95,28,51,33,55,65,16,71,35,66,85,79,34
49,55,20,94,39,19,30,47,60,39,59,13,51,13,27,57,84,0,57,59,89,54,63,18,45,21,17,32,43,56,69,31,78,75,68,29,52,67,19,86,79,4,47,74
16,32,68,87,28,38,79,71,57,55,6,67,15,48,67,84,65,57,0,50,86,75,67,72,39,63,75,29,79,106,38,44,79,23,74,39,84,54,61,89,21,61,18,34
35,18,79,39,28,50,59,32,7,23,45,72,35,46,83,42,25,59,50,0,37,32,17,60,15,46,69,36,46,79,21,72,29,46,24,30,46,8,46,39,60,60,61,32
72,54,110,8,65,85,77,45,31,49,80,102,72,77,115,45,28,89,86,37,0,40,25,83,52,70,94,72,58,86,50,108,10,77,21,64,52,32,72,8,92,88,98,60
59,47,74,47,46,57,37,6,27,20,71,65,60,45,81,9,50,54,75,32,40,0,20,44,36,33,55,50,18,49,54,79,29,77,19,39,14,37,35,35,89,52,79,65
51,35,84,31,42,60,55,23,10,23,62,76,52,51,90,29,30,63,67,17,25,20,0,59,28,45,69,48,37,69,38,83,15,64,7,39,35,19,46,24,77,63,75,49
61,62,32,90,48,35,12,38,59,37,72,23,63,24,40,44,85,18,72,60,83,44,59,0,49,14,10,44,29,37,75,50,73,87,62,37,38,68,14,80,93,14,64,82
23,13,65,54,13,35,52,32,20,18,35,59,24,31,68,45,40,45,39,15,52,36,28,49,0,36,57,20,43,75,25,57,43,42,35,15,47,23,35,53,53,46,46,33
50,49,40,77,36,31,16,26,45,23,62,32,52,17,48,35,71,21,63,46,70,33,45,14,36,0,24,34,22,43,61,50,60,75,49,25,31,54,2,67,83,19,58,69
66,69,24,101,54,37,21,49,69,47,76,15,68,28,32,55,95,17,75,69,94,55,69,10,57,24,0,48,40,42,82,46,83,92,73,43,48,78,23,90,96,13,65,89
17,25,48,75,8,16,50,45,41,29,28,44,19,20,51,57,59,32,29,36,72,50,48,44,20,34,48,0,50,77,38,36,63,43,55,11,57,43,32,73,49,35,28,42
64,57,61,66,50,52,19,14,42,25,76,52,66,38,69,15,67,43,79,46,58,18,37,29,43,22,40,50,0,32,66,72,48,86,38,40,9,53,24,53,96,40,78,76
93,88,66,95,79,72,26,47,75,57,104,57,94,59,74,41,99,56,106,79,86,49,69,37,75,43,42,77,32,0,98,87,77,117,68,67,34,85,44,80,125,51,101,108
27,13,87,49,30,55,76,53,27,41,32,82,26,55,89,64,26,69,38,21,50,54,38,75,25,61,82,38,66,98,0,73,46,27,44,39,67,19,61,55,41,71,54,11
46,60,28,111,44,23,62,73,77,61,49,32,48,34,24,84,95,31,44,72,108,79,83,50,57,50,46,36,72,87,73,0,98,67,89,43,81,80,48,107,65,35,27,73
64,47,99,17,56,75,67,34,22,38,74,91,64,67,105,35,28,78,79,29,10,29,15,73,43,60,83,63,48,77,46,98,0,73,10,55,43,26,61,10,87,77,89,57
25,30,89,76,38,57,92,75,53,60,18,87,23,63,89,87,51,75,23,46,77,77,64,87,42,75,92,43,86,117,27,67,73,0,70,50,90,47,74,82,14,78,42,17
58,42,89,28,49,66,56,24,17,29,69,81,59,57,95,26,33,68,74,24,21,19,7,62,35,49,73,55,38,68,44,89,10,70,0,46,33,24,50,18,84,67,82,55
25,26,49,68,11,20,42,34,34,19,37,43,27,16,53,46,55,29,39,30,64,39,39,37,15,25,43,11,40,67,39,43,55,50,46,0,46,39,24,64,58,31,39,45
69,60,70,60,55,60,28,14,42,29,81,61,70,47,78,7,65,52,84,46,52,14,35,38,47,31,48,57,9,34,67,81,43,90,33,46,0,52,33,46,100,49,85,78
40,22,88,32,35,58,67,38,10,31,48,81,40,54,92,47,16,67,54,8,32,37,19,68,23,54,78,43,53,85,19,80,26,47,24,39,52,0,54,35,61,68,66,31
49,48,39,78,35,28,18,28,46,23,60,30,51,15,46,37,71,19,61,46,72,35,46,14,35,2,23,32,24,44,61,48,61,74,50,24,33,54,0,68,81,17,56,68
74,57,107,16,66,84,72,41,32,47,84,99,74,76,113,39,35,86,89,39,8,35,24,80,53,67,90,73,53,80,55,107,10,82,18,64,46,35,68,0,97,86,99,66
32,42,90,90,46,59,99,86,67,71,20,89,30,68,88,99,66,79,21,60,92,89,77,93,53,83,96,49,96,125,41,65,87,14,84,58,100,61,81,97,0,83,38,32
52,57,21,94,41,23,26,45,61,39,62,13,55,15,29,54,85,4,61,60,88,52,63,14,46,19,13,35,40,51,71,35,77,78,67,31,49,68,17,86,83,0,51,76
