0,42,66,46,80,42,104,70,3,27,38,71,56,31,73,40,47,78,50,60,77,25,55,46,65,103,57,60,78,84,13,51,22,27,47,69,68,59,30,25,77,25,69,8,52
42,0,63,12,47,30,80,63,39,46,6,28,19,34,33,49,45,74,31,44,35,61,18,66,79,81,28,18,36,50,54,14,25,63,72,35,60,77,61,62,70,62,32,48,22
66,63,0,51,48,32,46,5,66,40,57,78,52,36,62,27,19,12,32,21,83,58,81,35,30,45,41,71,84,53,66,53,71,60,43,47,5,35,50,59,11,59,52,63,44
46,12,51,0,36,20,68,51,43,42,10,31,9,28,27,41,35,62,19,31,37,59,29,59,71,69,15,21,38,39,56,5,34,62,67,24,48,70,58,60,58,61,23,50,9
80,47,48,36,0,40,36,44,78,66,47,42,28,52,22,58,46,53,31,29,45,87,57,75,78,38,22,41,46,5,87,33,71,90,84,12,43,81,82,88,47,88,15,82,28
42,30,32,20,40,0,61,34,40,26,24,51,25,12,42,21,14,44,8,18,57,46,49,40,50,61,19,42,58,45,48,24,40,49,48,31,31,49,42,47,41,48,33,42,18
104,80,46,68,36,61,0,41,102,82,78,79,61,72,58,70,58,42,54,43,81,102,93,82,75,2,52,77,82,37,107,66,100,104,90,47,42,81,95,103,37,103,51,103,58
70,63,5,51,44,34,41,0,70,45,58,77,51,39,60,32,23,10,32,20,82,63,81,41,36,39,40,70,83,49,71,52,74,65,49,44,2,40,55,64,7,64,50,67,43
3,39,66,43,78,40,102,70,0,27,35,68,53,30,71,39,46,78,48,59,74,27,51,47,66,102,55,57,75,82,16,48,18,29,49,66,67,60,32,28,77,28,66,11,50
27,46,40,42,66,26,82,45,27,0,39,73,49,14,67,13,23,52,34,40,79,20,64,21,39,81,45,62,80,71,25,47,40,23,26,57,43,34,16,21,52,22,59,22,43
38,6,57,10,47,24,78,58,35,39,0,34,19,27,36,42,39,68,26,39,40,55,25,59,73,78,25,23,42,50,49,14,24,57,65,34,55,71,54,56,65,56,33,43,19
71,28,78,31,42,51,79,77,68,73,34,0,26,59,20,72,65,87,47,56,6,89,22,91,101,81,37,10,7,42,83,27,52,92,98,34,74,101,88,90,82,90,28,77,34
56,19,52,9,28,25,61,51,53,49,19,26,0,35,18,47,38,61,20,30,32,68,32,65,75,62,11,19,33,30,65,5,43,71,73,15,48,75,66,69,56,69,13,59,7
31,34,36,28,52,12,72,39,30,14,27,59,35,0,53,14,16,48,21,29,65,34,52,31,46,72,31,49,67,57,35,33,35,37,38,43,37,43,30,35,47,35,45,30,29
73,33,62,27,22,42,58,60,71,67,36,20,18,53,0,63,53,70,35,41,23,86,37,82,89,60,23,21,24,21,84,22,59,89,90,15,58,90,84,87,64,88,10,78,24
40,49,27,41,58,21,70,32,39,13,42,72,47,14,63,0,12,38,28,30,78,31,67,18,31,69,40,63,80,63,39,45,49,34,26,51,29,28,25,33,38,33,54,35,39
47,45,19,35,46,14,58,23,46,23,39,65,38,16,53,12,0,32,18,17,71,43,64,29,36,57,30,56,72,51,49,38,52,46,37,40,20,36,37,45,30,45,44,45,31
78,74,12,62,53,44,42,10,78,52,68,87,61,48,70,38,32,0,43,31,92,68,91,43,33,40,50,80,93,58,77,63,84,70,50,55,13,39,60,69,6,69,60,74,54
50,31,32,19,31,8,54,32,48,34,26,47,20,21,35,28,18,43,0,13,53,55,48,46,54,54,12,39,54,36,56,21,46,58,55,23,29,55,50,56,38,56,26,51,12
60,44,21,31,29,18,43,20,59,40,39,56,30,29,41,30,17,31,13,0,61,61,61,46,49,42,19,49,62,34,65,32,59,64,55,25,17,51,55,62,26,62,30,60,23
77,35,83,37,45,57,81,82,74,79,40,6,32,65,23,78,71,92,53,61,0,95,26,97,107,83,42,17,1,43,89,33,58,98,104,38,79,107,95,96,87,96,32,83,40
25,61,58,59,87,46,102,63,27,20,55,89,68,34,86,31,43,68,55,61,95,0,76,26,45,101,65,78,97,91,14,65,46,3,25,77,61,38,8,1,69,1,79,16,62
55,18,81,29,57,49,93,81,51,64,25,22,32,52,37,67,64,91,48,61,26,76,0,84,98,94,42,16,27,58,68,28,33,79,90,46,78,96,77,77,87,77,41,62,37
46,66,35,59,75,40,82,41,47,21,59,91,65,31,82,18,29,43,46,46,97,26,84,0,19,80,58,81,98,80,39,64,61,28,8,69,40,13,18,27,46,28,73,38,58
65,79,30,71,78,50,75,36,66,39,73,101,75,46,89,31,36,33,54,49,107,45,98,19,0,74,66,92,108,83,58,74,78,46,21,75,36,7,37,46,38,46,79,58,67
103,81,45,69,38,61,2,39,102,81,78,81,62,72,60,69,57,40,54,42,83,101,94,80,74,0,53,79,83,39,107,67,101,104,88,48,40,79,94,102,35,102,53,102,59
57,28,41,15,22,19,52,40,55,45,25,37,11,31,23,40,30,50,12,19,42,65,42,58,66,53,0,30,43,27,65,14,49,68,67,11,37,67,62,67,45,67,14,59,5
60,18,71,21,41,42,77,70,57,62,23,10,19,49,21,63,56,80,39,49,17,78,16,81,92,79,30,0,18,42,72,17,42,81,88,30,67,91,77,79,76,79,25,66,26
78,36,84,38,46,58,82,83,75,80,42,7,33,67,24,80,72,93,54,62,1,97,27,98,108,83,43,18,0,44,91,34,59,100,105,39,80,108,96,98,88,98,33,85,41
84,50,53,39,5,45,37,49,82,71,50,42,30,57,21,63,51,58,36,34,43,91,58,80,83,39,27,42,44,0,92,35,74,94,89,15,48,86,87,93,52,93,17,86,31
13,54,66,56,87,48,107,71,16,25,49,83,65,35,84,39,49,77,56,65,89,14,68,39,58,107,65,72,91,92,0,61,35,15,39,77,68,52,21,14,78,13,78,6,61
51,14,53,5,33,24,66,52,48,47,14,27,5,33,22,45,38,63,21,32,33,65,28,64,74,67,14,17,34,35,61,0,38,68,71,20,50,74,63,66,59,66,18,55,9
22,25,71,34,71,40,100,74,18,40,24,52,43,35,59,49,52,84,46,59,58,46,33,61,78,101,49,42,59,74,35,38,0,48,65,58,71,74,49,46,81,46,57,30,43
27,63,60,62,90,49,104,65,29,23,57,92,71,37,89,34,46,70,58,64,98,3,79,28,46,104,68,81,100,94,15,68,48,0,25,80,63,39,9,1,71,1,82,18,66
47,72,43,67,84,48,90,49,49,26,65,98,73,38,90,26,37,50,55,55,104,25,90,8,21,88,67,88,105,89,39,71,65,25,0,77,48,14,17,25,53,26,81,39,66
69,35,47,24,12,31,47,44,66,57,34,34,15,43,15,51,40,55,23,25,38,77,46,69,75,48,11,30,39,15,77,20,58,80,77,0,42,76,73,78,49,79,5,71,16
68,60,5,48,43,31,42,2,67,43,55,74,48,37,58,29,20,13,29,17,79,61,78,40,36,40,37,67,80,48,68,50,71,63,48,42,0,40,54,62,10,62,48,65,41
59,77,35,70,81,49,81,40,60,34,71,101,75,43,90,28,36,39,55,51,107,38,96,13,7,79,67,91,108,86,52,74,74,39,14,76,40,0,30,39,44,39,80,51,67
30,61,50,58,82,42,95,55,32,16,54,88,66,30,84,25,37,60,50,55,95,8,77,18,37,94,62,77,96,87,21,63,49,9,17,73,54,30,0,9,62,9,76,21,59
25,62,59,60,88,47,103,64,28,21,56,90,69,35,87,33,45,69,56,62,96,1,77,27,46,102,67,79,98,93,14,66,46,1,25,78,62,39,9,0,70,0,80,16,64
77,70,11,58,47,41,37,7,77,52,65,82,56,47,64,38,30,6,38,26,87,69,87,46,38,35,45,76,88,52,78,59,81,71,53,49,10,44,62,70,0,71,54,74,50
25,62,59,61,88,48,103,64,28,22,56,90,69,35,88,33,45,69,56,62,96,1,77,28,46,102,67,79,98,93,13,66,46,1,26,79,62,39,9,0,71,0,80,16,64
69,32,52,23,15,33,51,50,66,59,33,28,13,45,10,54,44,60,26,30,32,79,41,73,79,53,14,25,33,17,78,18,57,82,81,5,48,80,76,80,54,80,0,72,16
8,48,63,50,82,42,103,67,11,22,43,77,59,30,78,35,45,74,51,60,83,16,62,38,58,102,59,66,85,86,6,55,30,18,39,71,65,51,21,16,74,16,72,0,55
52,22,44,9,28,18,58,43,50,43,19,34,7,29,24,39,31,54,12,23,40,62,37,58,67,59,5,26,41,31,61,9,43,66,66,16,41,67,59,64,50,64,16,55,0
