0,38,13,33,52,29,18,46,25,56,77,38,36,13,35,30,30,55,65,45,35,19,35,29,36,46,27,31,68,47,66,61,38,36,67,27,58,52,50,71,38,43,12,40,22,10
38,0,43,54,67,19,34,67,31,68,73,37,18,27,8,31,11,80,81,70,28,25,73,54,57,59,65,19,98,71,77,25,36,62,57,18,25,78,83,73,27,11,50,74,22,39
13,43,0,46,65,29,12,58,38,69,90,51,35,15,43,23,32,66,78,57,31,18,36,15,48,59,31,30,76,59,79,62,51,22,80,37,66,63,57,84,34,50,15,47,33,23
33,54,46,0,19,57,51,13,23,24,51,25,62,43,47,61,53,25,32,15,66,49,42,61,2,14,32,58,43,16,33,79,25,66,47,36,62,23,33,42,68,52,33,28,32,23
52,67,65,19,0,73,70,13,36,4,36,30,78,61,58,79,68,22,14,18,83,67,59,81,17,7,50,74,42,17,13,90,31,86,38,49,67,23,41,25,85,61,53,41,46,42
29,19,29,57,73,0,17,70,37,76,87,47,6,16,23,12,7,82,87,71,10,10,63,36,59,65,57,1,96,73,85,33,47,44,72,26,44,79,79,84,11,29,40,69,27,35
18,34,12,51,70,17,0,64,38,74,91,51,23,10,35,11,22,74,83,64,18,8,48,20,54,63,42,18,86,66,83,51,50,28,78,33,58,71,68,86,22,42,26,57,31,28
46,67,58,13,13,70,64,0,36,17,49,35,76,56,60,75,67,13,21,4,79,62,46,72,11,14,38,72,33,4,24,92,35,76,50,49,72,12,27,38,82,64,44,27,45,36
25,31,38,23,36,37,38,36,0,38,52,12,42,28,24,45,32,49,50,38,47,33,53,54,25,28,43,39,67,39,48,56,12,61,41,13,40,47,54,48,49,29,34,47,9,18
56,68,69,24,4,76,74,17,38,0,32,31,80,64,60,83,71,25,12,22,86,70,63,85,21,10,55,77,45,21,9,92,32,90,35,51,67,27,45,21,87,62,57,45,48,46
77,73,90,51,36,87,91,49,52,32,0,40,89,80,65,97,80,57,38,54,97,84,93,106,49,37,84,88,76,53,30,91,40,113,16,60,60,59,77,11,98,63,82,76,60,68
38,37,51,25,30,47,51,35,12,31,40,0,51,40,29,57,41,48,44,39,58,44,63,67,26,23,53,49,68,39,40,60,0,74,28,21,37,47,58,36,59,31,46,53,20,30
36,18,35,62,78,6,23,76,42,80,89,51,0,22,24,15,9,87,92,77,10,17,70,41,65,70,63,4,102,79,90,28,50,49,74,30,42,85,86,88,9,29,47,76,32,41
13,27,15,43,61,16,10,56,28,64,80,40,22,0,27,18,18,67,75,57,23,6,47,28,46,54,40,18,81,59,74,48,40,36,68,23,50,64,63,76,25,35,24,53,20,20
35,8,43,47,58,23,35,60,24,60,65,29,24,27,0,35,16,73,72,62,34,27,70,55,49,51,61,24,91,64,69,32,28,64,49,10,23,71,77,64,34,7,47,68,16,34
30,31,23,61,79,12,11,75,45,83,97,57,15,18,35,0,19,85,93,75,7,12,59,26,64,72,54,12,98,77,92,43,56,34,83,36,56,82,79,93,11,42,38,69,36,38
30,11,32,53,68,7,22,67,32,71,80,41,9,18,16,19,0,79,83,69,17,14,65,42,56,61,58,8,95,70,80,30,41,50,65,20,36,76,79,78,18,22,42,69,22,34
55,80,66,25,22,82,74,13,49,25,57,48,87,67,73,85,79,0,21,10,90,73,47,79,23,26,41,83,20,9,28,105,48,82,60,62,85,3,21,46,93,77,51,26,57,46
65,81,78,32,14,87,83,21,50,12,38,44,92,75,72,93,83,21,0,23,97,81,66,93,29,21,59,89,38,22,7,104,44,98,45,63,79,24,43,26,99,75,65,46,60,55
45,70,57,15,18,71,64,4,38,22,54,39,77,57,62,75,69,10,23,0,80,63,42,71,13,18,35,73,29,1,28,95,39,75,54,52,76,8,23,43,82,67,42,23,47,36
35,28,31,66,83,10,18,79,47,86,97,58,10,23,34,7,17,90,97,80,0,16,67,33,68,75,61,9,104,82,95,36,57,41,83,37,53,87,86,95,3,39,45,75,38,43
19,25,18,49,67,10,8,62,33,70,84,44,17,6,27,12,14,73,81,63,16,0,53,28,52,59,46,12,87,65,79,44,44,37,71,25,49,70,69,81,19,34,30,59,24,26
35,73,36,42,59,63,48,46,53,63,93,63,70,47,70,59,65,47,66,42,67,53,0,41,43,55,9,65,48,44,70,96,62,41,88,60,91,43,29,83,70,77,23,20,55,35
29,54,15,61,81,36,20,72,54,85,106,67,41,28,55,26,42,79,93,71,33,28,41,0,64,74,40,37,87,73,94,69,66,8,96,52,78,76,68,100,36,63,28,57,48,39
36,57,48,2,17,59,54,11,25,21,49,26,65,46,49,64,56,23,29,13,68,52,43,64,0,12,34,61,42,14,30,82,26,68,46,39,63,21,32,40,71,54,36,28,34,26
46,59,59,14,7,65,63,14,28,10,37,23,70,54,51,72,61,26,21,18,75,59,55,74,12,0,46,67,46,18,20,83,24,80,36,41,60,25,41,28,77,54,47,39,38,35
27,65,31,32,50,57,42,38,43,55,84,53,63,40,61,54,58,41,59,35,61,46,9,40,34,46,0,58,46,37,63,88,52,42,78,51,82,37,27,74,65,68,16,16,45,26
31,19,30,58,74,1,18,72,39,77,88,49,4,18,24,12,8,83,89,73,9,12,65,37,61,67,58,0,98,75,87,32,48,45,73,28,44,80,81,86,10,30,42,71,29,37
68,98,76,43,42,96,86,33,67,45,76,68,102,81,91,98,95,20,38,29,104,87,48,87,42,46,46,98,0,28,46,123,68,88,81,80,105,21,19,64,107,96,60,29,75,61
47,71,59,16,17,73,66,4,39,21,53,39,79,59,64,77,70,9,22,1,82,65,44,73,14,18,37,75,28,0,26,96,40,77,54,53,77,7,23,42,84,68,44,25,48,38
66,77,79,33,13,85,83,24,48,9,30,40,90,74,69,92,80,28,7,28,95,79,70,94,30,20,63,87,46,26,0,100,40,99,38,60,74,30,49,18,97,71,66,51,57,56
61,25,62,79,90,33,51,92,56,92,91,60,28,48,32,43,30,105,104,95,36,44,96,69,82,83,88,32,123,96,100,0,59,77,74,42,32,103,108,93,33,29,72,99,47,64
38,36,51,25,31,47,50,35,12,32,40,0,50,40,28,56,41,48,44,39,57,44,62,66,26,24,52,48,68,40,40,59,0,74,29,20,37,47,58,37,58,30,45,53,19,30
36,62,22,66,86,44,28,76,61,90,113,74,49,36,64,34,50,82,98,75,41,37,41,8,68,80,42,45,88,77,99,77,74,0,103,60,86,79,69,106,44,71,32,59,56,45
