node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,order_id,is_dynamic,dynamic_appear_time,transfer_capacity
0,27.370062948859587,17.46993514208984,0,0,1,0,480,0,-1,0.0,-1.0,
1,32.540496232958716,19.944033701321995,0,1,0,0,480,9,-1,0.0,-1.0,25.0
2,63.38154062299448,56.906699824208964,0,1,0,0,480,11,-1,0.0,-1.0,24.0
3,38.258882367092006,32.583001993739444,0,1,0,0,480,14,-1,0.0,-1.0,25.0
4,23.761420019464254,53.545830895934124,0,1,0,0,480,11,-1,0.0,-1.0,25.0
7,35.163497333784875,6.287578211448763,-3,0,0,191,270,13,1,,,
10,78.36383021478366,30.183912024751546,3,0,0,48,115,16,1,,,
25,1.0363722347177085,63.6470708550097,-3,0,0,190,270,11,2,,,
11,51.24332325693152,62.09650962771923,3,0,0,7,161,9,2,,,
9,56.904364999566624,73.95102331570648,-3,0,0,15,101,12,3,,,
12,81.94807217006219,76.13886651049474,3,0,0,145,239,5,3,,,
28,55.83921163286737,3.109462194305601,-2,0,0,307,429,9,4,,,
19,5.690148049762156,5.24921839530299,2,0,0,346,486,12,4,,,
14,43.7489440863133,25.604448637612787,-4,0,0,321,494,19,5,,,
22,10.193380538260854,49.35727932689811,4,0,0,316,439,9,5,,,
8,62.25588033216442,18.867229122803263,-3,0,0,232,325,7,6,,,
23,69.6547064285704,27.115036117721957,3,0,0,58,120,5,6,,,
26,39.3884634941617,29.8380513561469,-3,0,0,77,182,10,7,,,
24,29.671130852868476,84.19750254062713,3,0,0,290,350,18,7,,,
16,99.79620660956863,18.059620790472366,-4,0,0,111,174,17,8,,,
29,46.140119082557604,46.27599408939731,4,0,0,352,428,16,8,,,
37,98.30804459530003,57.965796367631604,-3,0,0,177,244,6,9,,,
30,54.379849480460784,67.09589010435522,3,0,0,314,391,19,9,,,
21,28.592044163963195,42.715768070104374,-3,0,0,154,223,12,10,,,
31,1.9318403534340445,50.20126243997505,3,0,0,331,412,16,10,,,
44,20.804954822510012,32.38508865570032,-2,0,0,74,134,15,11,,,
32,58.830776938059074,34.3353386416052,2,0,0,194,265,18,11,,,
5,91.89027643456883,68.57030513889372,-4,0,0,8,128,10,12,,,
33,66.83652265904331,22.81777171291711,4,0,0,164,288,14,12,,,
18,83.48619180663957,29.389008319931676,-2,0,0,304,414,15,13,,,
35,34.807037086114015,34.6500887365745,2,0,0,214,352,15,13,,,
13,98.79753209773703,0.8084676530010881,-2,0,0,102,233,18,14,,,
36,59.568063582311524,97.09753298600602,2,0,0,313,491,14,14,,,
27,65.75938322438772,83.46685217897051,-2,0,0,81,247,10,15,,,
38,0.10870198049325319,90.06565507683997,2,0,0,334,492,19,15,,,
20,42.74228023694364,93.18257230616197,-4,0,0,37,174,5,16,,,
39,57.02379645770481,36.599640828993586,4,0,0,116,288,14,16,,,
17,3.8433392801363597,27.505444768050037,-3,0,0,135,274,10,17,,,
40,82.91951410159383,39.983245935020506,3,0,0,297,393,14,17,,,
15,11.98933871448734,91.15153281671846,-4,0,0,219,292,18,18,,,
41,3.404450620026467,82.10722230570188,4,0,0,162,250,16,18,,,
34,31.73723330674516,96.2755347424326,-3,0,0,115,218,6,19,,,
42,54.58594010197623,33.81435382241962,3,0,0,257,375,5,19,,,
6,74.44147140355673,83.43778636564078,-3,0,0,273,415,14,20,,,
43,25.08923763538512,59.37974594154256,3,0,0,52,112,12,20,,,
