0,30,61,45,80,54,74,26,65,22,53,8,54,36,12,60,49,17,35,65,46,26,53,25,57,58,34,67,61,36,37,40,31,47,11,46,38,45,24,20,61,44,39,38,42,22
30,0,54,41,66,43,60,56,35,9,35,28,35,66,42,30,45,33,63,89,16,31,61,42,37,43,6,45,44,42,39,53,25,66,25,57,61,73,51,22,37,57,35,26,14,52
61,54,0,95,22,12,18,72,70,49,89,53,88,87,69,64,11,76,94,75,61,35,28,86,27,16,60,32,19,28,90,100,78,51,50,105,99,76,59,42,35,38,88,27,64,67
45,41,95,0,108,84,101,65,56,46,22,51,24,66,49,56,84,29,54,109,44,65,95,28,79,85,37,85,86,77,9,25,16,92,51,24,43,85,69,56,77,88,6,67,38,64
80,66,22,108,0,26,6,94,71,64,98,72,97,109,90,66,32,94,115,97,68,55,50,103,29,23,70,27,22,50,105,117,92,73,69,122,118,99,81,60,35,61,101,42,72,89
54,43,12,84,26,0,19,69,58,39,77,46,77,83,64,52,10,68,88,79,49,30,34,77,16,6,48,23,11,27,80,91,68,54,43,96,92,76,57,34,25,41,78,17,52,63
74,60,18,101,6,19,0,88,66,57,91,66,91,103,84,61,27,87,108,94,62,49,47,97,23,16,64,22,15,45,98,110,85,69,63,115,112,94,76,54,29,56,95,36,66,83
26,56,72,65,94,69,88,0,92,48,78,28,79,14,16,87,61,36,26,44,73,39,52,38,77,74,61,87,78,43,56,51,56,36,32,57,37,19,13,40,82,40,61,57,69,5
65,35,70,56,71,58,66,92,0,44,36,63,35,101,77,6,65,64,96,123,19,62,88,71,44,55,30,44,52,71,60,77,47,98,60,79,91,108,86,55,36,88,52,49,23,87
22,9,49,46,64,39,57,48,44,0,44,19,43,58,34,39,38,30,57,79,26,21,52,40,37,41,16,46,42,33,41,53,29,56,16,57,57,63,41,12,39,48,39,21,24,43
53,35,89,22,98,77,91,78,36,44,0,57,1,82,62,37,80,43,72,119,29,65,96,46,68,76,29,72,76,77,29,46,22,98,55,46,64,98,78,56,64,91,21,62,25,75
8,28,53,51,72,46,66,28,63,19,57,0,57,40,18,58,41,25,42,62,45,17,44,33,51,50,34,60,53,27,44,48,36,42,3,54,46,44,22,12,55,36,45,31,42,23
54,35,88,24,97,77,91,79,35,43,1,57,0,83,62,36,80,44,74,119,28,65,96,47,67,75,29,71,75,77,30,48,23,99,55,48,65,98,78,56,63,91,22,61,24,76
36,66,87,66,109,83,103,14,101,58,82,40,83,0,24,96,76,39,16,51,82,54,67,38,91,89,70,100,92,58,57,47,60,49,44,52,29,25,28,53,95,55,63,70,78,20
12,42,69,49,90,64,84,16,77,34,62,18,62,24,0,72,58,20,24,59,58,34,56,24,69,68,46,78,71,42,40,38,39,45,21,44,30,36,20,30,73,45,45,49,54,14
60,30,64,56,66,52,61,87,6,39,37,58,36,96,72,0,59,61,92,117,14,56,81,68,38,49,26,39,46,65,58,76,45,93,55,78,88,103,80,50,31,82,51,43,19,82
49,45,11,84,32,10,27,61,65,38,80,41,80,76,58,59,0,65,82,69,54,24,24,74,26,16,51,33,21,18,80,88,68,43,38,94,87,67,48,30,34,31,78,18,56,56
17,33,76,29,94,68,87,36,64,30,43,25,44,39,20,61,65,0,31,79,46,42,70,9,68,71,34,77,73,53,20,23,20,64,27,29,27,56,39,34,70,61,24,51,41,35
35,63,94,54,115,88,108,26,96,57,72,42,74,16,24,92,82,31,0,67,77,59,78,26,93,93,65,102,96,66,45,32,51,62,46,37,13,41,38,55,96,66,52,74,72,30
