node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,55.79007788105093,25.388084612403194,0,0,1,0.0,1000.0,0
1,13.905912579392954,21.898022989155752,0,1,0,0.0,1000.0,9
2,57.77630674977075,6.513450144396105,0,1,0,0.0,1000.0,7
3,43.42185961684175,13.522785095516387,0,1,0,0.0,1000.0,9
4,27.267705239448148,19.07543297432639,4,0,0,51.362696203447825,121.5262988663387,15
5,88.29754998308972,70.80113308712896,-4,0,0,15.923250265487553,99.4326047005367,13
6,86.84625789474705,38.34628345476925,5,0,0,1.551929667484897,74.32829755838065,29
7,31.34133648536701,38.058719489776706,3,0,0,195.88397462757044,267.6802361964286,10
8,1.8548195724407468,72.47042751485581,0,0,0,177.3813448784352,245.74217612226397,25
9,34.97724568950783,31.332380357679167,-2,0,0,180.1451620247967,219.04373462366394,28
10,59.81410653705329,43.624991170981644,-1,0,0,44.779446661137,114.73194948532557,12
11,98.08433682238984,35.625304289880134,1,0,0,82.92401247929557,114.51741253588692,27
12,61.389584220791335,31.165110060965173,4,0,0,124.37639277807871,156.62377381715052,14
13,99.05949802106568,44.51110347201281,-2,0,0,197.19206042306996,236.25448452241224,29
14,63.412881086680294,12.672167095267707,-4,0,0,112.19129989942924,155.0253047441014,16
15,73.30242148636582,26.9210057875622,3,0,0,78.49037697370159,133.6290085893969,26
16,44.861325282967194,88.31330623274579,-1,0,0,26.679847035497883,118.45334798503579,25
17,97.05525148851014,42.4572101840357,0,0,0,171.51753515248032,206.7907150463925,12
18,83.48026679544999,5.3348994549860755,3,0,0,86.61522051735852,179.88213023637644,29
19,84.75740297902625,62.951032215264966,2,0,0,121.97374699710754,217.3232931503552,15
20,48.8706168391602,88.99637051372477,-5,0,0,120.68351569445666,185.7045865598094,23
21,84.53372225064139,29.6945095953572,-1,0,0,115.35216948718485,160.2503458296328,12
22,79.14883823447575,9.94909336623726,-4,0,0,68.68611760389862,134.76736263601998,22
23,82.27639354673701,67.54556180232505,-2,0,0,96.50768149333453,211.13613528486832,27
24,8.786633093194274,68.30801734741354,-1,0,0,157.3913620958083,236.5335754946758,21
25,58.05192766763702,59.45501011450448,-3,0,0,79.71993254369116,134.0859684616471,10
