node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,98.4351407402904,14.958064266756576,0,0,1,0.0,1000.0,0
1,46.459859663581014,68.04566263593253,0,1,0,0.0,1000.0,7
2,39.55450838799687,97.46998518706899,0,1,0,0.0,1000.0,6
3,72.18876279269351,65.69838575644931,0,1,0,0.0,1000.0,10
4,75.70592676112233,95.2648638038717,0,1,0,0.0,1000.0,6
5,90.78186529846401,72.42853081264118,0,1,0,0.0,1000.0,7
6,74.9161639101283,14.592207403514546,0,0,0,66.46292507102179,145.28600228576488,12
7,10.279240449266569,57.09045018441643,4,0,0,80.65227222476636,130.50277346777546,24
8,1.836763694054,48.23563815515916,-5,0,0,168.0904812553867,213.7678815474295,29
9,21.03495799188686,34.601656764483955,-1,0,0,69.18699850939258,132.58048717800682,29
10,77.5804735792956,94.12375042323865,2,0,0,108.66010467265768,184.91973277544292,18
11,7.24162721463415,53.42422059764451,-2,0,0,5.8788891513014585,71.47525443771283,13
12,88.25334858196,8.250853444042129,-4,0,0,119.54471305117286,220.9107615656797,16
13,82.45140468968339,35.78013509282714,4,0,0,198.42666326813446,253.97357084291252,21
14,32.209470221933536,97.74663863147858,-3,0,0,124.59331671269655,211.4337365210234,24
15,20.085908986229416,69.31939408226809,-5,0,0,26.31353702545196,120.73778384683993,25
16,82.14407280098665,4.118349527927167,1,0,0,126.50810664526122,190.0644839922653,11
17,67.03854583544123,95.15499743553269,1,0,0,82.6062349295394,118.82818568633515,18
18,12.421996672805935,89.62213026850382,0,0,0,174.14998025450228,244.22745320474218,16
19,59.47766373769361,61.6604581862474,3,0,0,132.52425580166408,171.09779151758045,26
20,61.29441748656059,29.883588633731385,5,0,0,62.429611339289416,128.34374649162942,12
21,93.52018152994597,94.73504626310387,-1,0,0,1.8060808259100503,84.76321782656453,21
22,62.53046602139478,78.34227259416147,2,0,0,79.33195526871239,130.66446240846264,20
23,61.2257985881158,48.43984475740406,4,0,0,14.69934946600253,59.9775609238812,19
24,66.08201182992507,55.300145259195844,4,0,0,133.87808029187227,176.99617143389992,14
25,59.74758626319301,78.3832553418862,-2,0,0,117.5768742220774,232.94937615870643,29
26,48.09038314489848,4.075410609247276,3,0,0,121.10763152897657,183.21351630257672,21
27,16.399948098949725,43.860721648953835,-1,0,0,156.35806596900588,249.8427694391042,24
28,72.48265598740583,59.32786483101788,0,0,0,41.16824200735365,81.24100775314915,27
29,65.02941858734539,47.92789285762873,-4,0,0,24.594161705925345,75.39594382441354,10
30,61.574202194224284,32.90174378146622,1,0,0,44.940235394535996,91.14117476708111,14
31,47.01825926966651,74.42790655949555,-5,0,0,101.44696173767849,135.1885190522138,19
32,87.18327789731212,43.36553339563889,-2,0,0,197.32602459176937,314.18670727101346,20
