node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,31.076169537242137,99.91495667786589,0,0,1,0.0,1000.0,0
1,74.88391884618511,61.438163975675366,0,1,0,0.0,1000.0,6
2,42.32591427658292,61.81522902595573,0,1,0,0.0,1000.0,14
3,34.16160624673348,2.8864839458030755,0,1,0,0.0,1000.0,13
4,39.508852235663284,93.0480819579867,0,1,0,0.0,1000.0,9
5,62.63010947738658,8.39557030709016,0,1,0,0.0,1000.0,10
6,88.49936133950258,26.887484934151484,0,0,0,122.40018751137363,169.79142674501168,19
7,24.376949308272742,29.70909687803208,1,0,0,136.3810332921543,223.42779437167314,14
8,57.720223612595746,54.46880934339766,-4,0,0,179.8733057841854,256.6070130880914,18
9,49.141375462288174,71.7536863512627,0,0,0,184.4240779595274,230.36456914058098,26
10,31.6537731334959,78.2064521572431,0,0,0,160.71352028006203,210.10431520606994,22
11,17.532167837859912,78.26207890770092,-4,0,0,135.9686132664904,217.95883858747558,28
12,66.38101052502829,68.32083095475865,-4,0,0,41.01627155327498,134.95405366493472,18
13,48.155339712726,66.70015326808647,4,0,0,194.10845123115195,312.19576354654583,28
14,7.97970465594574,85.15511170493673,4,0,0,82.54334541660602,199.2748399200512,20
15,5.5547233487646,14.874150987149747,-3,0,0,87.07952604231993,123.70001865031438,20
16,57.67897084972363,73.94114554566914,-4,0,0,98.86284961001192,181.822794097659,18
17,7.625156434625346,92.07648141223198,0,0,0,175.6432620548406,291.6356511994054,13
18,97.36076488006987,60.595017300771104,-2,0,0,15.049603535586575,85.46010566782043,16
19,48.12434553768365,74.13949722797497,4,0,0,57.45316619834959,94.36217254139785,27
20,32.835735232720545,49.32644341051065,3,0,0,101.33543542141948,183.95484470687802,10
21,91.61510268144013,95.56554252415336,-5,0,0,130.29183714321405,204.29065561102857,18
22,92.7069116051185,26.244806696384014,-5,0,0,34.81022227300694,114.47313808663282,15
23,23.24690402167634,29.766450592931427,5,0,0,103.57392383622623,208.44601950698183,14
24,44.131111238846024,31.41674127919636,3,0,0,129.5109555306845,196.11217209938377,25
25,37.4212795739058,62.063695212075956,-3,0,0,163.48953010139064,212.06937239300686,21
26,76.2525677093976,73.5558198267917,2,0,0,24.137693569248086,100.12740484333891,25
27,81.4423567079152,3.218440321540217,2,0,0,24.323797272648594,123.92255616092561,24
28,4.773378967875608,78.93829606886294,-2,0,0,181.56522898585706,236.91373900242374,20
29,53.307882232463186,57.81406737621203,0,0,0,144.4632354587908,186.26989481166265,14
30,5.2586860214377085,25.53138011712709,3,0,0,171.06953373672454,282.63359949280925,21
31,63.83543048854777,85.91818901106761,-1,0,0,14.160702742584341,78.04482032360079,23
32,91.69833971814026,50.04194958350817,1,0,0,153.79356862067476,196.51191622692286,17
33,54.54742327381976,83.3049631068991,-5,0,0,75.19222043227079,185.92739258577708,26
34,53.762460074735465,51.685852553731735,4,0,0,139.7641162488564,255.6940959671258,11
35,90.50840377609536,78.993272105588,3,0,0,198.7823976463564,290.66143914390614,10
36,90.90725263612946,21.82470547811538,-5,0,0,165.40197632938472,221.01866840392344,16
