node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,56.01718955673584,15.382592450741095,0,0,1,0.0,1000.0,0
1,79.34365818873616,91.49299366292826,0,1,0,0.0,1000.0,5
2,16.956351857110906,81.74124552691106,0,1,0,0.0,1000.0,6
3,93.32250613191283,93.83616002960173,0,1,0,0.0,1000.0,8
4,91.41564616535011,54.64210123601028,0,1,0,0.0,1000.0,13
5,35.621131725386924,0.7272807694009287,0,1,0,0.0,1000.0,7
6,6.091222687152708,42.88390152973906,0,0,0,162.0250855437714,215.9793402883773,28
7,39.93261463915103,18.47139095698832,0,0,0,165.07559557379435,283.91300833433166,29
8,39.54800280316568,17.46500654553681,-5,0,0,54.90891694808893,159.0774210916826,11
9,84.87912527758405,29.819487787559883,1,0,0,154.69480356455358,263.4556928789781,11
10,59.856435015830996,50.28430619990868,4,0,0,112.39626832527586,161.67925741616244,19
11,5.188207759399221,94.22337194911663,1,0,0,156.9911230573015,204.27415176983618,18
12,52.72259782504833,32.50576433918153,5,0,0,2.3289799006192435,82.44207278328587,26
13,15.812656963306825,33.852663472683574,-1,0,0,106.32014980357869,153.13042244819206,20
14,2.05116030233895,36.35581553482977,1,0,0,23.289104816942285,106.97181679589801,10
15,53.14859273045048,87.18662458509448,0,0,0,15.929025806953167,84.59327271732236,18
16,68.73744176977976,11.15823131332414,-2,0,0,129.079734862497,220.94325678069958,17
17,14.77463244379611,42.812336781837466,5,0,0,151.94426573618506,251.57253129116512,19
18,19.570775163878785,2.7849777582755753,5,0,0,122.38081695346483,185.99758673432154,23
19,80.50148801180703,1.9522570697994124,-3,0,0,188.52194203173113,292.1405714286796,26
20,83.06896051980141,14.410396303296602,-3,0,0,50.43639636385389,98.77096175884388,13
21,97.46784108071161,60.38739118261901,1,0,0,124.988455021479,163.6814364459869,22
22,73.49829716298954,11.048362796806488,-5,0,0,74.78557394135676,155.43870892718346,14
23,86.21040734514801,83.91923428715384,-4,0,0,105.0720963638996,200.31402082914718,24
24,65.29927315417177,50.22748645953874,-4,0,0,111.83717599596967,189.7291225583814,29
25,72.14891731316725,0.5928215336878151,3,0,0,99.62593483679608,181.78420806029436,15
26,59.244075539845944,84.74061349292366,2,0,0,73.39156636339905,110.94238282000089,10
27,35.68998871747549,10.828935648291683,-5,0,0,50.69142593460325,87.37364327435236,15
28,42.087724974320615,72.7104449058507,-5,0,0,119.72743576597227,176.05607432931356,19
29,10.730121037067253,20.604856021289,-3,0,0,158.9595509641553,199.11678580908807,13
30,14.755184682869993,79.69477555752249,-2,0,0,20.253036197481933,128.78469793426996,11
31,6.2892622452486835,68.6586502114433,-2,0,0,161.59313785215147,224.72084524211076,25
