node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,20.95346239501257,14.510557339645025,0,0,1,0.0,1000.0,0
1,90.43811346655234,96.88164414833767,0,1,0,0.0,1000.0,13
2,99.18928573196418,78.97617737346346,0,1,0,0.0,1000.0,13
3,66.35020694052571,34.573025219299794,0,1,0,0.0,1000.0,9
4,17.139831232475245,7.89805993662317,-3,0,0,54.27627901591692,161.23612699568653,19
5,69.3297468551492,78.47234151793583,5,0,0,194.60906990283223,312.7851600324796,27
6,82.645365245498,91.37650033037986,4,0,0,141.01265684107582,211.60144207942676,14
7,87.99295636383737,99.97412722580926,-3,0,0,94.32171414821846,188.31062887994992,28
8,24.406401096725126,76.33076152122106,3,0,0,141.1764889363443,253.22397101252162,22
9,58.645951237479764,26.124513245358237,-5,0,0,71.6725071315657,118.16034919296283,14
10,98.19053222869428,89.78981047742522,3,0,0,65.55424116824378,172.9608578773251,13
11,12.851566844411643,2.6158342323419848,-2,0,0,86.69273994662474,152.39822398877948,14
12,68.83307623326769,60.41306288565351,2,0,0,2.9712245015007577,76.27253676501687,26
13,93.58156241111459,23.400528716036984,-5,0,0,41.86436320940341,93.54338894289685,20
14,8.438794789498704,25.921533377198646,-4,0,0,143.08724065530808,179.31291780079562,18
15,1.892764051146345,3.5892751188932426,0,0,0,111.03194595803096,206.76940980980714,19
16,91.48578059207595,35.201658250187826,4,0,0,97.21150838053619,155.45190127805176,26
17,41.080900100968066,1.837165453810441,3,0,0,147.76027665363793,258.1270899070724,13
18,27.05217801718466,80.4725983741431,-3,0,0,190.12127431597457,285.7923315442263,19
19,61.54909596667192,75.37806010864153,-2,0,0,47.94181564848894,111.47627497042612,29
20,44.721374079378506,30.972922175133,0,0,0,26.89802129910046,85.71478104546544,12
21,48.28100933283703,32.307106840575116,-2,0,0,81.84509603835919,179.18613052277502,10
22,83.8971096674068,29.767371559284573,-2,0,0,163.24557037256005,282.1891607354469,23
23,65.97636404530837,13.698222230952783,3,0,0,9.483127228016986,111.58856252459621,16
24,68.686649373491,91.32997116000338,4,0,0,39.70857177364033,114.24313286956814,11
25,60.858315463990834,55.98553800344772,4,0,0,154.08235741372874,229.04801449361733,25
26,96.11182680216402,62.73965553158464,0,0,0,194.7485164076987,284.45115139378305,13
27,25.955043327308257,29.23910238477404,-3,0,0,148.06061197981683,206.20907744778026,28
28,70.53066425359272,73.54365938921863,0,0,0,105.96677779241406,162.06564313038683,20
29,30.34962317890152,34.53439779263302,1,0,0,130.98822091346432,186.48490843325752,22
30,99.1056508739087,10.195254958027745,5,0,0,186.7230755670188,294.784993087401,28
31,40.46450284400993,6.2447531197507455,-4,0,0,155.67438090909823,240.4458242947559,14
32,82.1078361998241,9.234583894543224,-1,0,0,158.12059295395107,200.1394710094507,13
33,67.40073564627112,5.648342400348206,3,0,0,138.19027325359116,204.56363211352624,25
34,67.28550378096911,84.30369469277032,4,0,0,83.09867933918287,149.34853143053286,19
35,39.88215269240574,52.212649343217684,0,0,0,110.22826723894677,204.00954270501825,15
36,40.15417380052825,30.04887586326389,5,0,0,184.21389725991628,243.0980867086659,28
37,80.32634006271282,27.200257373098967,-4,0,0,164.7603499841076,204.04355846316008,25
38,72.29434243894471,20.619707925520224,2,0,0,141.3099604565654,216.26934357233915,11
39,24.985379607832957,33.646116257721225,-2,0,0,25.23901820524732,116.24956086989523,28
40,58.91563773937882,45.44223191595411,-4,0,0,98.28145268653368,193.25937924840144,26
41,74.51448098278203,21.356730033619233,1,0,0,3.900529522104046,106.41396084541236,12
42,1.0672287848834117,77.655747178522,5,0,0,123.86964979176744,212.4476253646401,17
43,82.16493338800724,5.948016310838955,-3,0,0,59.690132229552106,147.11847755123284,15
44,61.09075221583965,37.820678387307794,-5,0,0,47.20158606474241,142.9479049271118,24
