node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,82.26574684804274,1.3281203458580082,0,0,1,0.0,1000.0,0
1,54.20152984797261,45.95629775055219,0,1,0,0.0,1000.0,11
2,49.8967944220793,7.221318533518795,0,1,0,0.0,1000.0,5
3,68.44353610693075,50.322041485863444,0,1,0,0.0,1000.0,11
4,76.51488498612639,48.52906340617154,0,1,0,0.0,1000.0,12
5,14.938163622643208,64.8256954077822,0,1,0,0.0,1000.0,6
6,17.238636210516624,87.23945633548149,0,1,0,0.0,1000.0,13
7,61.311623906924154,15.720388355695425,0,1,0,0.0,1000.0,5
8,96.23380574812069,51.83654633353206,0,0,0,114.55450194742181,166.00485090394153,12
9,7.289845187165501,62.68329044150672,2,0,0,97.29655314648457,157.36065250428095,13
10,25.31989070128102,80.36934518773025,4,0,0,47.76903208072139,163.20433753875992,25
11,81.78220735661907,97.89473558546618,4,0,0,34.10760977964517,104.36915919015149,26
12,50.186953102450374,45.495687972773716,1,0,0,64.62904345588345,143.5988196104356,17
13,75.34756054464806,13.247065634192657,-3,0,0,89.46055125052013,206.35716389164912,13
14,54.69155137931242,54.624760013085094,-5,0,0,36.88703811685299,111.663516535552,29
15,8.947312281038721,41.798408550691356,3,0,0,41.19763683769464,135.03428828036377,15
16,85.3284798567202,85.61536219946603,-3,0,0,97.85585221032062,153.60394519313408,10
17,9.9237664919681,9.072088274783086,-1,0,0,40.99584656518216,137.77543176653768,24
18,26.26954770019353,87.47660625539935,4,0,0,163.66010188787635,255.15947452437206,16
19,12.890258507349895,71.99968026274462,4,0,0,85.77687787894203,132.7855872763478,19
20,10.116561961310321,62.31378537478254,-5,0,0,103.84139492069203,154.93470308170083,25
21,35.60672991191448,78.8913962965867,2,0,0,188.75327644240286,306.6373459457127,29
22,23.36904488253636,63.920182938995985,-4,0,0,25.444977387402147,137.76748781773728,18
23,23.568253457588494,71.36602831121537,-3,0,0,197.82506382174668,251.67931968858218,19
24,87.36780345607488,12.680179912676003,0,0,0,10.404751005889379,50.632894488594125,12
25,86.65956885955035,59.35752544142979,5,0,0,199.89213621193463,302.0967689552076,25
26,12.711049086702397,42.7541855359712,1,0,0,101.94521505763593,158.95125251912555,21
27,16.08602934850979,70.03478888665695,5,0,0,75.19424438582783,173.26215311405429,27
28,75.88681344179497,10.579652027279895,5,0,0,15.496725311096537,47.11933611739864,24
29,50.613985269464436,81.46250560259172,-2,0,0,82.09974273947587,196.08710527388752,28
30,93.61630415509966,51.351786674177,5,0,0,94.26435882101367,212.56314502722955,17
31,95.02792236114071,53.56889704560298,5,0,0,156.63200580558058,201.76263458937584,27
32,39.419049459990795,84.82031285528954,0,0,0,80.72517905397942,200.1472146077091,20
33,49.2982710458089,47.190251056452304,-3,0,0,10.064586586932789,45.72625942855495,20
