node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,63.91199378155004,86.79182945200222,0,0,1,0.0,1000.0,0
1,45.47398556338591,51.55960285792502,0,1,0,0.0,1000.0,13
2,48.88465802569202,66.68642575461044,0,1,0,0.0,1000.0,11
3,13.96512547563129,2.9973589872677953,0,1,0,0.0,1000.0,7
4,30.79299415911909,70.46807627366466,5,0,0,75.1344503763453,131.85268508677058,16
5,20.185345212294838,67.34324333249174,3,0,0,65.67624557701622,152.3950329266392,16
6,96.99120461072704,9.39007157894184,-1,0,0,76.08394084655954,155.44891579519245,10
7,67.26021182251263,44.375021930457116,-5,0,0,109.13737769909469,179.13512844670282,15
8,86.81422543775054,17.71497894473859,4,0,0,117.41234154023019,162.57233620307494,23
9,69.26259522261645,83.81152896481102,4,0,0,151.8688655845732,226.90894340633992,17
10,94.46142194740233,68.32480282896458,-4,0,0,95.8363755259462,128.1441614485254,21
11,49.71747640084273,61.78472402012139,-1,0,0,79.7645561793801,161.98006940983998,21
12,86.89049844787182,57.060974663882966,-2,0,0,121.58101855868892,220.42051209748047,15
13,3.038705969683686,93.09486955069778,-4,0,0,143.09818141985488,220.00925334353497,20
14,68.95267510315611,67.65133857772466,1,0,0,179.34285796802448,215.7580822729892,24
15,21.567515239771716,65.88854702326572,3,0,0,130.93861628626965,195.14532209061812,13
16,39.386440565415846,65.12329770414921,-1,0,0,95.83664588871999,143.34689497539708,23
17,10.659303030799073,65.7845304603036,-2,0,0,51.35531354410159,106.99387472067465,24
18,99.94137257706666,4.821203886055603,-3,0,0,116.18641065255954,154.25278117650433,27
19,97.71741842213173,40.690796072287064,-4,0,0,54.52480014670675,121.74421928398839,20
20,87.07534503372591,78.23854840582734,1,0,0,136.22357079299655,182.55302208560298,22
21,56.70162609866678,73.84492092513266,1,0,0,59.05565784406201,160.46231107736736,19
22,87.8515561301348,40.4140321651033,2,0,0,192.58537504751595,266.1044832523092,16
23,32.70331615632387,66.75933855635847,0,0,0,110.04530843125235,143.95243638818607,19
24,80.78459419412586,76.22851347766158,5,0,0,0.516802968996477,87.93547149039327,18
