node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,26.55356056137621,44.543367528603014,0,0,1,0.0,1000.0,0
1,71.22488918440139,37.58839547956738,0,1,0,0.0,1000.0,12
2,92.77322797830038,9.445705126871918,0,1,0,0.0,1000.0,9
3,37.08041975448475,70.89541234284219,0,1,0,0.0,1000.0,5
4,22.598676566149244,65.6413134229673,0,1,0,0.0,1000.0,6
5,16.421695822734595,5.598028486168638,-5,0,0,43.2886166823343,145.55230240601915,14
6,12.101571674864886,92.99847831341347,-3,0,0,18.179780294909563,94.50884396169943,29
7,55.175088293955135,79.63457754796491,3,0,0,71.28357103155751,155.38048294213286,21
8,33.26545009050512,59.26586478854466,5,0,0,162.81097446240184,278.6615302131985,16
9,49.49521337049916,94.5737959402294,2,0,0,50.60844116397924,165.19207803302803,21
10,74.75746360541103,73.0542631496579,4,0,0,143.66966490414853,228.7735354898374,28
11,4.635326943427954,54.96696690036911,5,0,0,130.71244439160498,219.71337547773257,21
12,46.699145390181485,92.78422666061945,5,0,0,19.932164969902576,139.49762898356596,15
13,25.734198818953224,26.983345329109433,-2,0,0,30.749006399157185,72.73941371774899,11
14,41.13462488815004,24.336971340637604,-2,0,0,153.3423348841435,209.92626522979896,10
15,12.918391780874948,85.74148466508008,-2,0,0,188.83487270113238,234.10908017667435,20
16,55.82765244039158,86.13627189565668,5,0,0,47.4263204766646,98.57891131729663,21
17,83.11347654036959,28.20423547896711,1,0,0,31.235466088197448,70.71359640628025,15
18,54.77374443242739,8.321770274007045,5,0,0,121.20201474942864,183.54218269428202,19
19,91.52518840307584,40.42627150651531,-3,0,0,127.93239680930819,209.24324046966328,17
20,39.36761838890214,30.275537061795323,3,0,0,181.78194089474283,229.68741476522197,10
21,46.06637447107038,25.175938654544805,-1,0,0,136.7461387021078,187.303799816982,18
22,37.48522727968046,79.99470485848819,5,0,0,111.46901294329336,221.44233745938965,27
23,83.42555035851719,30.418247762851614,-1,0,0,199.96334387253555,277.9765212167754,10
24,46.90144305527879,87.38197762800523,-2,0,0,198.0499735842399,261.77053367001827,29
25,5.267333182969713,88.91449619957854,0,0,0,22.84667116843664,65.52763859501799,19
26,21.91843456523317,67.85392442143758,-2,0,0,120.43086122529085,191.28482778216,17
27,58.255169638460025,55.29407481892521,4,0,0,121.86243838137214,156.2129397574005,21
28,85.93602247528213,10.157214364466128,2,0,0,36.29742497173973,77.13189180145551,25
