node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,48.071405648435594,49.885102374427426,0,0,1,0.0,1000.0,0
1,21.508522878509282,27.18607267259158,0,1,0,0.0,1000.0,7
2,16.970523915524495,71.84601783231668,0,1,0,0.0,1000.0,11
3,77.0089031254082,46.23284974592826,0,1,0,0.0,1000.0,6
4,71.40870226850174,73.59353919374455,0,1,0,0.0,1000.0,12
5,13.82755276778086,96.61780248345367,1,0,0,6.9760611640055314,73.90028361386004,13
6,82.1031947096431,20.44834611958235,-5,0,0,181.19783012984044,214.91035924229618,29
7,18.616503574607023,12.566114557958274,3,0,0,108.47179009846428,207.62778370385445,13
8,13.837856254191838,74.81617990286962,-1,0,0,42.23160748638539,117.42345516914332,26
9,46.96542569516235,78.29341727398672,3,0,0,50.57099575251176,127.1371118367587,11
10,74.62548943502054,60.46127135052216,3,0,0,102.8061638951739,184.38959621348602,10
11,68.63666065786795,1.8355724379141791,3,0,0,65.48811259081333,107.71303114800725,10
12,31.177764680502197,63.78221792594102,3,0,0,40.00178422254952,81.77759674394329,23
13,0.9344953486244201,3.2976943682593407,3,0,0,111.97663311539677,213.04725835674478,16
14,85.18879824703832,68.40248616920718,4,0,0,118.75015048143591,150.1663887150549,13
15,26.536973312034394,68.7962840118709,2,0,0,165.65471296319768,218.3215155743115,19
16,79.24566691392633,30.679428311010128,-1,0,0,139.35910279286824,223.00181727835036,12
17,3.603737749918745,93.27791246877345,4,0,0,72.88197319908065,134.6524007865459,19
18,34.51798382956305,10.648176328470637,-1,0,0,135.70341389688286,183.5603230043035,28
19,49.18568713931474,76.84677956641337,-2,0,0,176.43334489420664,258.171599458433,25
20,22.164731461755917,26.949005013336336,-5,0,0,132.2530612530183,199.09410413243364,16
21,24.27149867985832,99.16730528316782,-5,0,0,120.72641997861331,233.20441700369133,13
22,19.740373373054254,57.5520216966124,-5,0,0,157.84875787042603,220.11444467800607,25
23,92.52646416569644,14.689656887777925,-3,0,0,157.45006053387257,224.2367538421036,19
24,97.08541978677002,94.74772343956246,-1,0,0,136.12077402383068,237.21850238511567,26
25,88.45719870582626,21.455652133000225,3,0,0,73.53160921182167,156.73019346002695,27
26,63.405505601098334,76.08914729612401,1,0,0,180.79600181116817,258.2767367332807,21
27,98.60279281964297,18.04238220813704,1,0,0,167.70019808862918,283.1630071694418,23
28,76.60258995192964,33.880116992711294,-4,0,0,112.10787048335418,171.99452065749801,15
29,17.56264655680023,42.13769412138549,-1,0,0,169.8069026566946,246.75085882589553,18
