node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,2.6867654044935296,38.04818854930359,0,0,1,0.0,1000.0,0
1,10.61255854909955,53.13568317526952,0,1,0,0.0,1000.0,7
2,39.577767966043076,61.31519111030179,0,1,0,0.0,1000.0,10
3,80.56022187702384,29.96686838414908,0,1,0,0.0,1000.0,5
4,96.21021041650275,53.56345005875745,0,1,0,0.0,1000.0,14
5,61.8290798754788,68.0672373225737,-1,0,0,149.60321533988048,254.8909955083618,15
6,66.67315298575897,51.09707430450621,2,0,0,185.71937630612766,282.20629217156136,23
7,42.87642911146835,5.37819641773779,1,0,0,143.84904011516636,257.5639083727959,21
8,2.208584530117974,35.79611945327647,1,0,0,51.78085495862792,86.5352567314529,26
9,33.366089063369266,38.769515483900676,-5,0,0,158.37826475914585,261.41974515078516,10
10,13.836820088819001,73.81682705368436,1,0,0,120.1166393974272,165.07961912890028,19
11,85.69644147762389,93.8714635374035,-1,0,0,123.43884542339335,240.722543240434,14
12,49.23623035196258,70.08656991254286,-3,0,0,184.52075141879158,283.1198366670675,11
13,85.55511234358725,41.829111109348595,0,0,0,38.40467382726891,128.40638249759508,21
14,30.941279487044437,93.67245558534901,3,0,0,81.577921701456,136.74519036584456,13
15,51.56765510770731,49.7253886590878,4,0,0,162.62953103359698,215.8026388865322,13
16,17.841609656349576,10.815501457335674,4,0,0,87.24920527143148,176.49687482697703,27
17,84.21068624835117,61.413317618751805,-1,0,0,161.02337026323553,203.33943525600765,16
18,32.58245840194487,19.173621739026647,-2,0,0,184.5290279207144,259.74249171820304,10
19,55.549728016963144,58.391928926113536,4,0,0,147.42648279132783,180.73064770480383,21
20,20.699360124505816,85.1405747891474,0,0,0,67.2646788540667,180.11290851329662,15
21,8.426436615585109,35.609308516642166,-5,0,0,124.70383903483089,160.38341225523004,28
22,68.03844137625221,27.412036381920068,4,0,0,134.5511972493848,194.90521789426518,15
23,82.76751947812718,73.98678266004035,-1,0,0,56.27012437076833,127.45190427330719,10
24,78.90228445481343,11.910653587671627,5,0,0,156.60004626944038,254.1138369182765,29
