node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time
0,92.60613727867529,79.88504602006344,0,0,1,0.0,1000.0,0
1,98.17796032779894,80.65452246242049,0,1,0,0.0,1000.0,10
2,1.0204187285245192,28.783434030151177,0,1,0,0.0,1000.0,13
3,3.0624182237762865,9.410796873755945,0,1,0,0.0,1000.0,14
4,21.884081695077604,50.355854632552244,0,1,0,0.0,1000.0,5
5,84.75320034620178,86.1966756157108,0,1,0,0.0,1000.0,12
6,61.620185855729645,92.8175939066235,0,1,0,0.0,1000.0,5
7,50.00623265902081,88.90360441332015,0,1,0,0.0,1000.0,8
8,45.40652563320121,27.722500742188227,-3,0,0,34.9276761372709,124.46638868069417,23
9,91.64129181004277,38.793507567886934,3,0,0,74.13261358264424,127.93907325532052,19
10,50.340410884446165,32.88606325306772,-5,0,0,103.86562331021916,162.02737328549648,23
11,66.28376002907298,99.50312250060355,-3,0,0,144.7044713498305,204.59410238823216,10
12,2.551354886476964,89.98480060071014,-5,0,0,145.43474524843057,176.88168834750056,19
13,0.3926056989265403,36.422788114621106,2,0,0,188.30724920769853,304.158470709331,22
14,16.860680628951428,75.73417806725513,1,0,0,112.73360901865973,200.9581594359172,27
15,5.061084075717348,55.34849535843279,-3,0,0,112.0210299344269,223.08217476622846,29
16,29.492613384531264,13.367024886470213,-2,0,0,54.27813675326405,150.09078592256725,16
17,77.18182121026408,21.74168342552567,-5,0,0,48.61148812094158,132.22338426806718,20
18,22.36752120549389,27.5076785137923,-1,0,0,143.52567937388295,196.21441523414074,16
19,58.67667638280274,65.96659316907483,-2,0,0,6.677236526256225,72.9859922166862,11
20,1.7602523701344963,24.18696361137903,0,0,0,146.0745986488427,203.11770898062431,27
21,43.09708425052828,33.197695216123314,-2,0,0,158.59644714496756,196.99355319712038,28
22,88.41706585108861,78.77087308864188,2,0,0,4.612677399445397,65.82534333805674,10
23,62.58902155388275,33.80424159970398,0,0,0,18.02065594344566,127.97077235353407,24
24,70.06723448461598,84.36380128457944,3,0,0,20.99807502502702,140.16399429884692,27
25,59.48303773589867,78.44614668933791,0,0,0,16.820334226321208,47.27637453107481,23
26,74.91049613997478,57.17373111603222,-4,0,0,42.15338652836882,141.6468429702374,23
27,31.218321682151096,74.57821580012718,-4,0,0,50.74974407897839,89.80773956705501,19
28,20.679636635760644,77.94883464715338,4,0,0,92.66518782333866,167.48429932126783,26
29,80.4546692142533,82.2144879570373,-5,0,0,74.25715128669088,164.54232194654296,11
30,47.29159709784576,19.248076777042165,-3,0,0,152.262754907849,256.18894782423564,23
31,9.972360006606873,74.33612504879243,-3,0,0,98.20769396762452,211.17567316397685,10
32,88.62613845298132,65.08383588369067,3,0,0,23.26804464882124,138.64052721579134,13
33,14.41600603883696,93.4896448517574,4,0,0,49.34108145500571,118.11128990211918,10
34,98.91020145393196,43.33786099349219,0,0,0,147.44929767277551,239.54146520286395,28
35,59.48252892737712,77.72285200016577,4,0,0,113.17795120848648,152.6974126254296,16
36,73.63897900500447,96.77871919334493,2,0,0,17.31427907152492,75.02197526454087,21
37,11.48830910787889,58.07248661428057,1,0,0,136.51562741801655,170.71335800133954,24
38,69.19314196730922,89.00984241876701,1,0,0,118.96166315597829,216.9465901134755,27
39,87.41096277181506,97.799979356129,1,0,0,163.38134201891697,243.3666381269636,22
40,51.207845393767904,83.07608668132266,-4,0,0,43.77369846590937,142.26131927375815,15
41,42.72817081273277,42.231387785603225,0,0,0,180.81634170826163,213.86028946298956,11
42,25.334836447285902,81.82372870192299,-3,0,0,135.83108054792604,174.39583155514538,26
43,98.58151058135157,25.63417283472579,0,0,0,87.18689817822565,205.87332869148247,13
44,5.6131588021072325,81.55424374190073,1,0,0,143.56595522817827,225.85741649052252,11
45,62.02300525347562,95.96988005510045,4,0,0,92.40435679204822,139.3432006729393,11
46,25.223921907695225,7.1027658001281075,-2,0,0,26.893510564111047,103.44617485358896,27
47,49.24422608665016,8.546602296514749,4,0,0,170.1861654866482,257.48278614670255,20
