0.0,27.06808712070825,33.27802385991814,61.8865683661463,23.63656818139318,22.023958107391117,45.071662310857675,58.762142820452155,15.131148233908263,78.43176476395038,27.975107260819374,38.51623346741772,15.521315841381124,16.874119397768013,69.52452640199701,37.350799870840824,75.52195752570536,50.069665362695304,79.42061327792761,75.1178010155028,41.68754764792955,59.92359776243552,14.658398630730826,18.44289332189186,31.60125601439117,42.32966207294427
27.06808712070825,0.0,54.542756122890914,77.22210566000211,45.30551403360101,36.10542438033084,46.922151652431985,69.65574544479115,15.53722737239945,86.38821330024057,40.51395451479101,35.997655414475055,24.5853390629847,43.68034546530704,72.05552265304073,14.83388013466379,65.68868241965518,70.48774198108329,77.78105521394724,80.72079317389667,15.211295691621848,77.96392489559295,38.59675266348568,45.02514906849138,19.99189907475685,16.307443171960372
33.27802385991814,54.542756122890914,0.0,30.76723839431262,9.721165741183038,19.760454351879332,36.15719512978467,32.77623473689585,47.61022326945345,52.86148361469672,18.743315139777327,38.950209893372545,48.52805052128344,29.946120816219125,51.526015673494584,67.96951670656988,71.5289210404801,16.796838519137395,64.70740108669764,52.54174417682532,65.65287328436987,27.09305542981116,18.684985815536326,31.436933841786544,45.95443178679648,65.40787975916136
61.8865683661463,77.22210566000211,30.76723839431262,0.0,39.048854643238286,41.98846303333717,38.31072755333798,13.621839424420406,74.55039125041392,26.304726555345145,36.84412020132087,48.03274840823702,77.40444467427344,60.712739121937524,35.25586780819781,91.87220374145767,65.58850698704248,18.668248985008287,48.93376526521146,29.955055613441694,84.3971185002822,8.757052910949959,48.19836386096064,62.18141837737416,62.215556271805134,83.5194520841339
23.63656818139318,45.30551403360101,9.721165741183038,39.048854643238286,0.0,12.823227168699995,34.868207920833456,38.499719415542884,37.89026820000962,58.797432215027875,14.713049593292302,34.74215094027212,39.002359467137516,22.882457711278697,54.38831258746585,58.43989787404275,70.07814831503548,26.499576256928304,66.66429327315723,57.23410999157582,57.113672398106864,36.37080760351702,9.229612188460193,24.67252744877269,38.6683961371886,57.02362835325794
22.023958107391117,36.10542438033084,19.760454351879332,41.98846303333717,12.823227168699995,0.0,24.95266439196173,37.076001591508394,32.754884374498424,56.47172298680729,5.957726898066584,22.451898924539552,36.88049850478829,29.710575613600078,47.972244014415566,50.35712982939446,58.961789066320506,34.590728192205,58.78208340884404,53.11577721522992,46.10285754841874,41.938678010740915,14.067470345530237,31.735083279702305,26.270494060512114,45.76734015006098
45.071662310857675,46.922151652431985,36.15719512978467,38.31072755333798,34.868207920833456,24.95266439196173,0.0,26.459746648651453,51.14897699913303,39.869975111966504,20.423558583467837,11.407677583691445,57.91124372217769,54.65953770426873,25.55921161227199,61.483826819581644,35.46469639176993,42.65499062939724,34.348952281800585,33.80795993527592,49.53145476533605,43.301976210075125,38.92965086951469,56.68168435075805,27.907035162044963,48.252923357894254
58.762142820452155,69.65574544479115,32.77623473689585,13.621839424420406,38.499719415542884,37.076001591508394,26.459746648651453,0.0,69.5538124019635,20.30546409986067,31.218405413476624,37.19195460065786,73.91931239789666,61.35718661908807,22.51347698681959,84.48777524126318,51.97804964385607,27.245995590971102,36.462905700213575,20.114114053127953,74.90561007863069,21.311896177578905,46.81116676240853,63.09769748403815,52.6997176616298,73.8166937758865
15.131148233908263,15.53722737239945,47.61022326945345,74.55039125041392,37.89026820000962,32.754884374498424,51.14897699913303,69.5538124019635,0.0,88.23291345723501,38.4112210501455,41.932483888658865,9.349772862731067,29.953601689353366,76.65453471969768,22.536874323376853,76.29315763987904,64.35515572994476,84.63999109116003,83.8029497804252,30.680330276642525,73.54492455089077,29.404080073804913,30.986385629330947,29.31008590122387,31.841578306455776
78.43176476395038,86.38821330024057,52.86148361469672,26.304726555345145,58.797432215027875,56.47172298680729,39.869975111966504,20.30546409986067,88.23291345723501,0.0,50.51852089905513,51.261103287519404,93.30063396806874,81.6615243789105,19.557915140513032,101.11349814073027,51.57467827034765,44.5319571080562,28.987713346016346,8.51033504156549,89.24652490787538,34.89047904182739,66.99936831708587,83.40298915939499,67.77271222683095,87.87876300636906
