node_id,x,y,demand,is_transshipment,is_depot,ready_time,due_time,service_time,transfer_capacity,is_dynamic,dynamic_appear_time,order_id
4,47.076239238760294,87.81151969857014,1,0,0,26,114,19,,0.0,-1.0,1
5,58.58521224331683,67.41921166150007,1,0,0,106,257,13,,1.0,-1.0,2
6,80.426115437845,65.91555446001344,1,0,0,33,188,17,,0.0,-1.0,3
7,39.80548406789377,51.363338392865096,-1,0,0,245,415,14,,0.0,-1.0,4
8,80.30455246758798,37.36502963729842,2,0,0,290,456,7,,1.0,-1.0,5
9,38.81214567684971,9.569011605800116,-1,0,0,110,259,15,,0.0,-1.0,6
10,91.45844352217478,9.103631494544173,1,0,0,12,144,13,,0.0,-1.0,7
11,64.82091774485559,41.31944788027977,-3,0,0,59,130,9,,0.0,-1.0,8
12,40.561939025544234,67.95518365726839,1,0,0,43,180,6,,0.0,-1.0,9
13,6.709373262987873,59.37057829514346,1,0,0,143,212,17,,0.0,304.0,10
14,77.20317859723548,82.82127578865942,-1,0,0,242,309,18,,0.0,300.0,11
15,17.05303893937753,89.74190500781737,-2,0,0,45,187,16,,0.0,-1.0,12
16,65.61460918474422,88.18548008206828,-2,0,0,66,132,11,,0.0,-1.0,13
17,48.52807171101983,54.2033345097202,1,0,0,336,423,7,,0.0,-1.0,14
18,91.90382770286712,89.99095433546718,2,0,0,42,112,19,,0.0,-1.0,15
19,44.8160873369002,27.441263163568173,-1,0,0,259,340,10,,0.0,-1.0,16
20,39.31704345642642,38.77643285297497,-3,0,0,299,400,12,,1.0,-1.0,17
21,28.686687498279394,26.857960433296657,1,0,0,73,218,5,,0.0,-1.0,18
22,86.10629364797194,6.986192068466169,1,0,0,331,489,5,,1.0,131.0,19
23,67.76111820995942,17.28200514564523,-3,0,0,213,380,9,,1.0,115.0,20
24,34.45058933940632,6.154303413483686,3,0,0,100,257,16,,0.0,-1.0,21
25,26.997363685546205,76.84210711172422,2,0,0,226,391,7,,1.0,-1.0,22
26,88.50153245472586,22.152715190236705,2,0,0,164,335,13,,1.0,-1.0,23
27,46.354783925892185,47.03240479372064,-2,0,0,286,453,5,,1.0,336.0,24
28,87.35753057597341,76.27990528758055,-3,0,0,243,326,12,,0.0,-1.0,25
29,51.30772183680499,67.07472004717734,-1,0,0,199,332,12,,0.0,-1.0,26
30,84.73550539093668,0.9538954025544943,3,0,0,283,344,13,,0.0,-1.0,27
31,40.28900310500486,90.72431672770787,1,0,0,290,372,18,,0.0,-1.0,28
32,74.03130308439513,54.284137433407466,-1,0,0,319,430,8,,0.0,-1.0,29
33,52.964452703513345,34.777009760443775,-1,0,0,1,104,9,,0.0,313.0,30
34,52.052053364151455,65.53831994634533,-1,0,0,53,186,7,,0.0,-1.0,31
35,41.83630384287931,71.4153146392174,-3,0,0,303,401,19,,0.0,188.0,32
36,86.12322272603859,15.468484818486116,-3,0,0,234,315,9,,1.0,-1.0,33
37,45.154702281742445,40.80200912850811,3,0,0,46,190,19,,0.0,-1.0,34
38,68.74648040497281,24.986746525792935,1,0,0,191,369,10,,0.0,102.0,35
39,64.02509149522763,87.74892417314881,3,0,0,231,304,16,,0.0,145.0,36
40,41.81315997936227,91.101569997922,-2,0,0,52,220,17,,0.0,-1.0,37
