0,60,30,39,101,56,77,14,59,22,20,72,90,94,69,49,21,99,52,39,103,88,43,106,34,74,93,84,54,97,47,33,46,81,36,87,70,59,109,42,55,31,74,56,68,35,91,95,60,4,74,50,40,61
60,0,87,84,122,7,73,46,64,47,51,85,88,71,46,14,39,68,8,35,85,101,57,83,26,30,75,91,33,108,51,67,81,75,84,81,79,88,84,28,38,29,69,56,33,78,94,104,74,65,100,85,82,29
30,87,0,22,85,84,79,43,62,41,37,66,89,103,82,78,50,111,79,58,108,79,49,113,61,95,100,80,72,88,56,32,34,84,18,89,67,47,116,64,70,60,78,64,86,24,87,88,58,26,60,36,26,81
39,84,22,0,64,83,60,48,44,38,33,44,68,85,68,79,53,94,77,50,89,57,34,94,60,84,81,58,62,66,42,18,13,65,3,69,46,25,97,57,59,61,59,48,75,6,66,66,38,37,38,14,4,71
101,122,85,64,0,125,54,104,58,89,86,36,45,77,82,123,107,89,118,89,69,22,67,77,107,105,69,35,89,20,71,68,55,55,68,52,43,41,80,95,84,111,58,66,95,66,37,26,48,100,27,51,61,96
56,7,84,83,125,0,77,41,67,44,49,88,93,77,51,7,34,75,6,36,91,104,58,90,22,37,81,94,37,111,53,66,81,80,82,86,82,89,91,29,42,24,73,59,40,76,98,107,76,60,101,85,81,34
77,73,79,60,54,77,0,73,17,56,56,22,15,27,29,78,72,39,71,47,29,31,33,34,66,52,21,19,40,36,31,47,47,4,62,10,16,40,37,50,35,71,4,21,42,55,20,31,22,79,41,48,55,44
14,46,43,48,104,41,73,0,56,16,18,72,87,86,59,35,7,90,37,29,97,89,40,99,20,62,86,83,44,98,41,37,51,77,46,83,69,63,101,30,45,17,69,51,56,43,89,95,59,19,78,56,48,50
59,64,62,44,58,67,17,56,0,39,39,21,31,40,28,66,56,50,60,33,46,37,16,50,52,49,37,28,31,44,15,30,32,22,46,28,15,30,53,38,26,57,15,8,39,39,33,41,11,61,37,34,39,38
22,47,41,38,89,44,56,16,39,0,4,55,71,72,46,40,18,77,39,17,82,73,24,84,22,54,71,66,33,81,25,23,38,61,37,67,52,49,87,22,33,23,53,35,46,32,72,79,43,25,62,42,36,40
20,51,37,33,86,49,56,18,39,4,0,54,70,74,49,45,21,79,44,21,83,71,23,86,26,58,73,65,36,79,26,19,34,61,32,67,51,45,88,26,35,27,53,36,50,27,72,77,41,23,59,38,32,44
72,85,66,44,36,88,22,72,21,55,54,0,24,49,46,87,73,61,81,53,48,17,32,55,72,69,43,13,52,25,35,38,31,25,47,27,6,20,58,58,47,76,24,29,59,42,21,23,12,72,19,31,40,59
90,88,89,68,45,93,15,87,31,71,70,24,0,32,43,94,87,44,87,62,25,23,47,33,82,65,24,12,56,24,46,59,55,13,71,8,21,45,36,66,51,87,20,36,56,65,7,18,31,92,41,55,63,59
94,71,103,85,77,77,27,86,40,72,74,49,32,0,27,80,83,12,72,57,14,55,54,13,74,42,7,43,44,56,47,70,73,23,87,24,43,68,15,57,41,80,26,38,37,80,39,51,48,97,69,75,80,42
69,46,82,68,82,51,29,59,28,46,49,46,43,27,0,54,56,30,45,30,40,60,33,40,46,22,30,48,16,65,26,50,58,30,69,35,40,58,42,30,14,52,24,20,13,62,49,60,39,72,65,61,64,16
49,14,78,79,123,7,78,35,66,40,45,87,94,80,54,0,28,79,8,34,94,104,56,93,18,42,84,94,38,111,52,63,77,81,77,87,82,86,95,28,43,18,74,59,43,72,98,107,75,54,99,82,77,37
21,39,50,53,107,34,72,7,56,18,21,73,87,83,56,28,0,86,30,26,95,91,41,97,13,56,84,84,40,99,41,41,55,76,52,82,70,67,99,26,42,9,68,50,52,48,89,96,61,26,81,60,53,45
